seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,660,4692,18668,327,-11,205,-0.04,-0.06,-0.7,0.713562,1.832257,7.711738,88.80275
1,84,5468,19532,135,71,54,-0.03,-0.06,-0.7,0.714722,2.348468,7.572661,88.644196
2,-616,5676,19216,-98,108,-70,-0.03,-0.06,-0.7,0.714844,2.648863,7.318775,88.647217
3,-684,5472,17744,-216,47,-227,-0.03,-0.06,-0.7,0.713989,2.730769,7.038289,88.80056
4,-68,5064,17072,-189,3,-349,-0.02,-0.06,-0.7,0.711914,2.753443,6.821928,89.147545
5,372,4676,16460,-114,-59,-373,-0.02,-0.06,-0.7,0.709167,2.83023,6.712327,89.600433
6,-244,4348,16292,-10,-100,-361,-0.02,-0.06,-0.7,0.706421,2.990604,6.686283,90.05146
7,-1044,4612,16156,101,-128,-404,-0.02,-0.06,-0.71,0.703613,3.270343,6.668701,90.513893
8,-2144,5040,17540,189,-158,-517,-0.02,-0.06,-0.71,0.700317,3.683359,6.615364,91.057144
9,-1972,5428,17696,203,-231,-656,-0.02,-0.07,-0.71,0.695984,4.200115,6.585779,91.764465
10,-1788,5532,17548,144,-214,-747,-0.01,-0.07,-0.72,0.690552,4.741931,6.578362,92.641228
11,-1992,5408,17340,60,-137,-825,-0.01,-0.07,-0.73,0.684509,5.198141,6.51124,93.606026
12,-2704,5288,16896,29,-104,-924,-0.01,-0.07,-0.73,0.677795,5.570065,6.33209,94.668068
13,-3028,5108,16740,102,-141,-1073,-0.0,-0.07,-0.74,0.670105,5.954324,6.098653,95.871971
14,-2588,5364,16768,207,-216,-1247,-0.0,-0.08,-0.75,0.66095,6.45719,5.889623,97.290611
15,-2120,5696,17416,223,-221,-1351,0.0,-0.08,-0.76,0.650391,7.071494,5.739117,98.908417
16,-1968,5832,17192,180,-251,-1407,0.01,-0.08,-0.76,0.639099,7.674523,5.592449,100.617088
17,-2324,6288,16960,198,-267,-1517,0.01,-0.09,-0.77,0.627014,8.25716,5.449508,102.423279
18,-2112,6668,17212,262,-284,-1678,0.01,-0.09,-0.78,0.613586,8.909513,5.273788,104.406036
19,-1360,7168,17908,281,-298,-1817,0.01,-0.09,-0.8,0.598633,9.645306,5.085666,106.587173
20,-864,7616,17704,248,-327,-1900,0.02,-0.1,-0.81,0.582336,10.392281,4.907059,108.934578
21,-380,7860,17664,228,-324,-1967,0.02,-0.1,-0.82,0.565247,11.120885,4.731432,111.36367
22,264,8140,17612,203,-306,-2075,0.02,-0.11,-0.83,0.547241,11.820586,4.52403,113.888008
23,632,8364,17380,180,-304,-2129,0.03,-0.11,-0.84,0.528198,12.491445,4.284422,116.52314
24,1076,8688,17336,199,-321,-2206,0.03,-0.12,-0.85,0.508301,13.133459,4.024873,119.239449
25,1876,9036,17196,244,-333,-2279,0.03,-0.12,-0.86,0.487305,13.824526,3.777462,122.070671
26,2676,9188,17388,224,-279,-2311,0.03,-0.13,-0.88,0.465576,14.541107,3.514999,124.96685
27,3292,9376,17080,170,-255,-2315,0.03,-0.13,-0.89,0.443542,15.196137,3.191504,127.866089
28,4020,9788,16736,164,-274,-2297,0.04,-0.13,-0.9,0.421265,15.790801,2.867451,130.759293
29,4696,9572,16852,214,-289,-2251,0.04,-0.14,-0.91,0.399109,16.402542,2.609762,133.608337
30,5740,9120,16944,241,-302,-2189,0.04,-0.14,-0.91,0.377258,17.020241,2.398182,136.386398
31,6316,8884,16740,224,-244,-2170,0.04,-0.15,-0.92,0.355652,17.612621,2.210597,139.104019
32,7284,9260,16988,197,-141,-2185,0.04,-0.15,-0.93,0.33429,18.142263,1.946519,141.761932
33,8696,9804,17864,236,-70,-2182,0.04,-0.16,-0.94,0.312805,18.658264,1.606485,144.415192
34,10852,10180,18948,261,-80,-2076,0.04,-0.16,-0.94,0.291687,19.216463,1.284308,147.003586
35,11932,10448,19504,248,-78,-1939,0.04,-0.17,-0.95,0.271606,19.752541,1.101609,149.437164
36,12944,10224,19992,209,-68,-1703,0.04,-0.17,-0.95,0.253662,20.248653,1.054984,151.581192
37,13692,10144,19980,129,-118,-1463,0.03,-0.18,-0.95,0.23822,20.639889,1.153321,153.390793
38,13616,9548,19764,89,-110,-1223,0.03,-0.18,-0.96,0.22522,20.933212,1.424224,154.873672
39,13476,8888,19588,47,-106,-990,0.02,-0.18,-0.96,0.214661,21.154055,1.765307,156.046295
40,12636,8024,19652,-30,-51,-773,0.02,-0.18,-0.96,0.206482,21.272028,2.159096,156.923843
41,11768,7044,18692,-114,-15,-590,0.02,-0.18,-0.96,0.200256,21.237978,2.540879,157.56366
42,10760,6532,18528,-129,37,-502,0.01,-0.18,-0.96,0.195496,21.121576,2.903165,158.031418
43,10176,5988,18024,-148,65,-438,0.01,-0.18,-0.96,0.191711,20.93327,3.175468,158.396561
44,9664,5748,18148,-113,81,-381,0.0,-0.18,-0.97,0.188538,20.736183,3.404838,158.700912
45,9396,5532,18720,-72,36,-310,0.0,-0.18,-0.97,0.185913,20.575466,3.639775,158.94426
46,8724,5496,18776,-60,-15,-175,-0.0,-0.18,-0.97,0.184082,20.440479,3.946214,159.089462
47,8048,5472,18608,-51,-94,-104,-0.0,-0.18,-0.97,0.183228,20.296833,4.314481,159.115799
48,7848,4880,17816,-4,-229,-39,-0.01,-0.18,-0.97,0.182922,20.173855,4.81735,159.05896
49,7904,4580,17516,98,-323,-35,-0.02,-0.18,-0.97,0.1828,20.129124,5.457084,158.960037
