seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-480,4524,18636,192,86,-407,0.02,0.13,0.81,-0.575562,10.829925,9.837853,109.839058
1,-1992,4264,17236,42,42,-362,0.01,0.13,0.81,-0.572571,11.073936,9.482775,110.282608
2,-2988,4020,15504,39,31,-487,0.01,0.13,0.81,-0.569153,11.242303,9.08565,110.783302
3,-3544,3972,16228,121,136,-682,0.01,0.12,0.82,-0.564453,11.473107,8.552766,111.464165
4,-3800,4128,17480,167,83,-824,-0.0,0.12,0.82,-0.558167,11.802261,7.888063,112.367859
5,-3992,4364,17400,186,-184,-895,-0.0,0.12,0.83,-0.550659,12.16756,7.341649,113.430496
6,-4252,4716,16276,228,-297,-982,-0.01,0.13,0.83,-0.542114,12.583237,7.064642,114.628357
7,-4128,5108,16364,244,-261,-1154,-0.01,0.13,0.84,-0.53241,13.079927,6.786283,115.980042
8,-4084,5152,17552,179,-118,-1335,-0.01,0.13,0.84,-0.521118,13.576173,6.347461,117.538597
9,-4340,5168,17208,89,-100,-1489,-0.02,0.13,0.85,-0.50824,13.970617,5.740688,119.295563
10,-3884,5612,16516,119,-171,-1650,-0.02,0.13,0.86,-0.493835,14.30075,5.099773,121.234779
11,-3276,5564,17352,166,-229,-1744,-0.03,0.13,0.87,-0.477844,14.711056,4.514826,123.372887
12,-2864,5684,16660,175,-348,-1841,-0.03,0.13,0.88,-0.460815,15.129489,4.029861,125.62603
13,-2032,6404,16640,270,-349,-2049,-0.03,0.14,0.89,-0.4422,15.597958,3.627338,128.064606
14,516,7404,17212,357,-335,-2280,-0.03,0.14,0.9,-0.421204,16.229214,3.169873,130.800156
15,2532,7892,18608,282,-209,-2382,-0.04,0.14,0.91,-0.398438,16.897303,2.692006,133.733612
16,4684,8240,17932,128,-190,-2381,-0.04,0.15,0.91,-0.375122,17.406393,2.178222,136.693634
17,6792,8436,17012,87,-149,-2346,-0.04,0.15,0.92,-0.35199,17.742657,1.744866,139.585022
18,8940,8204,16788,205,-122,-2277,-0.04,0.15,0.93,-0.329285,18.116112,1.384447,142.397171
19,11188,8668,17936,442,-136,-2238,-0.04,0.16,0.94,-0.30719,18.656797,1.14506,145.117371
20,13832,9492,19712,564,-127,-2124,-0.04,0.16,0.94,-0.285583,19.449774,1.035909,147.770447
21,14760,9752,20816,479,-113,-1857,-0.04,0.17,0.95,-0.265869,20.280207,1.072593,150.165024
22,14956,9688,20376,338,-84,-1561,-0.04,0.18,0.95,-0.249146,20.947184,1.233698,152.157135
23,14580,9320,20988,219,2,-1311,-0.03,0.18,0.95,-0.235474,21.418056,1.4334,153.751022
24,14200,8792,20856,106,30,-1092,-0.03,0.19,0.96,-0.224304,21.715641,1.63516,155.027176
25,13488,7832,20104,-2,13,-852,-0.03,0.19,0.96,-0.215454,21.838007,1.892168,156.003784
26,12400,6860,19404,-63,14,-645,-0.02,0.19,0.96,-0.208923,21.813105,2.223557,156.689163
27,11388,5928,18848,-68,10,-494,-0.02,0.19,0.96,-0.204163,21.698408,2.57577,157.159851
28,10300,5260,18272,-61,-12,-372,-0.01,0.19,0.96,-0.200745,21.550671,2.944978,157.472168
29,9548,4964,17780,-28,-58,-283,-0.01,0.19,0.96,-0.198303,21.405037,3.33018,157.671936
30,8904,5084,17836,0,-35,-207,-0.0,0.19,0.96,-0.196533,21.302109,3.739347,157.795258
31,8380,4780,17720,-10,8,-140,-0.0,0.19,0.96,-0.195496,21.218481,4.098822,157.845474
32,7332,4420,17760,-26,13,-69,0.0,0.19,0.96,-0.195251,21.087793,4.411103,157.812469
33,6484,4008,17920,13,-24,-30,0.0,0.19,0.96,-0.195435,20.937305,4.707893,157.731918
34,6012,3816,18080,49,-88,-19,0.01,0.19,0.96,-0.195801,20.82584,5.030442,157.62912
35,5600,3552,18140,55,-175,-14,0.01,0.19,0.96,-0.196045,20.729477,5.395529,157.533951
36,5324,3596,17680,74,-236,-58,0.02,0.19,0.96,-0.196045,20.641014,5.833544,157.451614
37,5396,3812,17952,101,-198,-129,0.02,0.19,0.96,-0.195312,20.598099,6.243684,157.458557
38,5644,4068,17912,93,-182,-189,0.02,0.19,0.96,-0.19397,20.584885,6.582785,157.545715
