seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-2844,4256,17316,-5,132,-275,0.06,-0.02,1.0,0.026428,-1.987896,6.702261,-176.830948
1,-2520,4340,17716,94,18,-348,0.06,-0.02,1.0,0.028076,-1.805362,6.532745,-176.655045
2,-3396,4204,17940,101,-123,-380,0.05,-0.01,1.0,0.031616,-1.359326,6.329764,-176.275085
3,-3868,4700,17740,80,-205,-523,0.05,-0.01,1.0,0.035706,-0.936633,6.216301,-175.827682
4,-4036,4804,18156,87,-272,-701,0.05,-0.01,1.0,0.041321,-0.510098,6.163092,-175.202423
5,-3752,4884,17728,91,-379,-868,0.05,-0.0,1.0,0.048889,-0.039754,6.195344,-174.352554
6,-3604,4920,17320,67,-344,-1000,0.06,0.0,1.0,0.058167,0.448882,6.338969,-173.304657
7,-4068,4964,17136,27,-311,-1131,0.06,0.0,1.0,0.068909,0.918906,6.43219,-172.086136
8,-4188,5292,16832,26,-294,-1305,0.06,0.01,0.99,0.081055,1.353119,6.454774,-170.70314
9,-3948,5452,17328,74,-274,-1494,0.06,0.01,0.99,0.095154,1.833003,6.432671,-169.094803
10,-3516,5784,17456,71,-301,-1646,0.06,0.01,0.99,0.111145,2.386819,6.379668,-167.268646
11,-2984,6184,17096,26,-298,-1779,0.06,0.02,0.99,0.128723,2.969271,6.345691,-165.256027
12,-2636,6216,16332,10,-295,-1909,0.06,0.02,0.99,0.147705,3.513644,6.308617,-163.071411
13,-1844,6712,16180,61,-279,-2045,0.06,0.03,0.98,0.167969,4.075663,6.26028,-160.731659
14,-1136,7436,16736,93,-250,-2165,0.06,0.03,0.98,0.189575,4.732471,6.188777,-158.229385
15,-52,7704,16192,121,-337,-2256,0.06,0.03,0.97,0.212219,5.442355,6.103384,-155.596176
16,1824,8068,15752,185,-305,-2357,0.06,0.04,0.97,0.235718,6.220256,6.118008,-152.848511
17,3256,8360,16868,244,-133,-2454,0.07,0.05,0.96,0.26001,7.093936,6.111419,-149.992706
18,5152,8844,17588,240,-74,-2516,0.07,0.05,0.95,0.284973,8.03631,5.943824,-147.040695
19,7276,9116,17108,203,-15,-2487,0.07,0.06,0.95,0.310059,8.97377,5.743232,-144.0466
20,9080,9300,17228,194,81,-2390,0.07,0.06,0.94,0.334412,9.848516,5.536916,-141.108948
21,10800,9544,17644,249,46,-2266,0.08,0.07,0.93,0.3573,10.691439,5.310614,-138.319702
22,12308,9432,17476,332,16,-2106,0.08,0.08,0.92,0.37854,11.571977,5.216386,-135.698914
23,13196,9352,18492,423,16,-1926,0.09,0.08,0.91,0.397766,12.51979,5.219952,-133.29953
24,13996,9432,18840,430,11,-1682,0.09,0.09,0.9,0.414856,13.526105,5.29862,-131.1353
25,13816,8740,19616,369,52,-1407,0.1,0.09,0.89,0.429199,14.460829,5.451968,-129.289993
26,13272,8012,19800,316,-1,-1201,0.1,0.1,0.89,0.440918,15.252818,5.616596,-127.754921
27,13244,7644,19404,254,-21,-1047,0.11,0.1,0.88,0.450745,15.907924,5.854345,-126.438332
28,13180,7728,19588,180,67,-883,0.11,0.1,0.88,0.459106,16.431591,6.117234,-125.291054
29,12148,7236,19396,112,86,-672,0.12,0.1,0.87,0.465759,16.829582,6.332998,-124.364769
30,11028,6620,19352,124,27,-514,0.12,0.1,0.87,0.470642,17.11182,6.548266,-123.667229
31,10496,6272,19208,115,-8,-410,0.12,0.1,0.87,0.474243,17.357056,6.827065,-123.13192
32,9708,5852,19080,61,7,-320,0.13,0.1,0.86,0.47699,17.547905,7.133012,-122.703049
33,8940,5668,18736,43,1,-264,0.13,0.1,0.86,0.479004,17.653093,7.411219,-122.376633
34,8532,5556,18740,34,27,-220,0.13,0.1,0.86,0.480652,17.718292,7.6618,-122.101845
35,7996,5240,19096,22,9,-154,0.14,0.1,0.86,0.481873,17.762156,7.875681,-121.892891
36,7196,5004,18888,36,-93,-77,0.14,0.1,0.86,0.482605,17.764681,8.120588,-121.74337
37,6340,4948,18480,87,-210,-45,0.14,0.1,0.86,0.482788,17.774275,8.459238,-121.653839
38,6228,4720,18180,161,-264,-68,0.14,0.1,0.86,0.482849,17.853626,8.897262,-121.560867
