seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-1352,3836,18072,-76,465,202,-0.09,0.01,-0.98,0.15625,-2.302982,9.845754,161.871201
1,-2680,3728,18636,-212,480,65,-0.08,0.01,-0.98,0.156982,-2.278306,9.39444,161.805145
2,-2600,3408,17664,-190,315,-169,-0.07,0.01,-0.98,0.156799,-2.324916,8.178961,161.881317
3,-2124,4024,16956,-122,213,-282,-0.07,0.01,-0.99,0.155762,-2.29991,7.864435,162.013214
4,-2940,3360,17248,-32,139,-365,-0.06,0.01,-0.99,0.151123,-2.067718,7.139263,162.567612
5,-3100,3484,16216,67,20,-476,-0.06,0.01,-0.99,0.14917,-1.943599,6.940241,162.795135
6,-2728,3740,17176,225,-10,-694,-0.06,0.0,-0.99,0.140991,-1.275915,6.5264,163.726395
7,-2352,3856,17652,197,0,-789,-0.06,0.0,-0.99,0.137329,-0.972513,6.414176,164.141113
8,-2256,4288,17424,89,-20,-918,-0.05,-0.01,-0.99,0.124573,-0.179447,6.077592,165.59758
9,-2244,4664,17108,80,-60,-1002,-0.05,-0.01,-0.99,0.119751,0.045848,5.982206,166.150711
10,-1872,4988,17156,146,-120,-1127,-0.05,-0.01,-0.99,0.103394,0.793198,5.787364,168.020416
11,-1780,5324,17052,155,-117,-1183,-0.05,-0.02,-0.99,0.09137,1.369311,5.717997,169.389023
12,-2312,5320,17096,173,-102,-1232,-0.05,-0.02,-1.0,0.078735,1.970143,5.607724,170.82634
13,-2264,5888,16992,230,-181,-1425,-0.05,-0.03,-1.0,0.064819,2.616853,5.489855,172.408829
14,-1712,6256,17320,249,-183,-1543,-0.05,-0.03,-1.0,0.049133,3.358499,5.409501,174.187698
15,-1248,6240,17612,172,-135,-1607,-0.05,-0.04,-1.0,0.032288,4.08251,5.315369,176.098465
16,-1616,6108,16920,133,-158,-1661,-0.04,-0.04,-1.0,0.015137,4.707637,5.174734,178.048431
17,-1572,6280,16784,218,-188,-1801,-0.04,-0.05,-1.0,-0.002991,5.333867,5.036824,-179.891495
18,-460,6912,17504,323,-252,-1955,-0.04,-0.05,-1.0,-0.022766,6.112975,4.899374,-177.650818
19,468,7288,17680,308,-260,-2003,-0.04,-0.06,-1.0,-0.043762,6.984443,4.839101,-175.279968
20,332,7340,17608,222,-222,-2021,-0.05,-0.06,-0.99,-0.064941,7.787461,4.754298,-172.884918
21,560,7328,17156,198,-202,-2101,-0.05,-0.07,-0.99,-0.086609,8.504516,4.605525,-170.425232
22,1572,7320,16568,234,-180,-2216,-0.05,-0.08,-0.99,-0.109253,9.214152,4.39848,-167.848267
23,2052,7448,17112,245,-94,-2268,-0.05,-0.08,-0.99,-0.13269,9.955094,4.140985,-165.174469
24,2680,8028,16428,260,-127,-2304,-0.05,-0.09,-0.98,-0.156433,10.683478,3.805624,-162.455444
25,3660,9168,16940,359,-176,-2318,-0.05,-0.09,-0.98,-0.180298,11.482799,3.519281,-159.722198
26,4760,9044,16836,403,-143,-2292,-0.05,-0.1,-0.97,-0.203979,12.416135,3.316518,-157.01593
27,4880,8676,17884,300,111,-2322,-0.05,-0.11,-0.97,-0.227112,13.29226,2.952645,-154.351471
28,6140,8828,17440,180,153,-2420,-0.05,-0.11,-0.96,-0.25061,13.9419,2.333194,-151.602295
29,8440,9048,17584,239,215,-2456,-0.05,-0.12,-0.95,-0.274658,14.494672,1.717506,-148.763107
30,10528,9376,19104,379,83,-2351,-0.05,-0.12,-0.95,-0.298096,15.147954,1.182477,-145.992508
31,12548,9436,19240,462,-131,-2074,-0.05,-0.13,-0.94,-0.319641,15.924502,1.028663,-143.451538
32,13016,9056,19744,466,-231,-1707,-0.06,-0.13,-0.93,-0.337769,16.737949,1.236584,-141.317352
33,12972,8596,19472,439,-293,-1463,-0.07,-0.14,-0.92,-0.3526,17.489676,1.65426,-139.55864
34,13236,8436,20164,409,-186,-1331,-0.08,-0.14,-0.92,-0.365356,18.185123,2.113706,-138.027985
35,13560,8344,20404,274,-84,-1171,-0.08,-0.14,-0.91,-0.376648,18.769678,2.468173,-136.651001
36,13244,7976,20304,131,-38,-911,-0.09,-0.14,-0.91,-0.385803,19.166111,2.799018,-135.508698
37,12308,7128,19764,45,-21,-667,-0.09,-0.14,-0.9,-0.392456,19.363781,3.163486,-134.652939
38,11076,6232,19472,14,22,-491,-0.1,-0.14,-0.9,-0.397156,19.44488,3.534742,-134.029083
39,10176,5756,19060,-6,56,-373,-0.1,-0.14,-0.9,-0.400391,19.446527,3.85044,-133.588669
40,9336,5380,18772,-47,52,-257,-0.1,-0.14,-0.9,-0.402649,19.39245,4.127515,-133.267044
41,7876,4852,18736,-83,55,-150,-0.1,-0.14,-0.9,-0.40387,19.266382,4.397493,-133.074173
42,6932,4380,18092,-50,4,-130,-0.11,-0.13,-0.9,-0.404541,19.091825,4.647535,-132.950089
43,6772,4356,18100,-5,-32,-128,-0.11,-0.13,-0.9,-0.405273,18.969152,4.903749,-132.821335
44,6472,4284,18348,1,-11,-107,-0.11,-0.13,-0.9,-0.405884,18.875015,5.17249,-132.709045
45,6440,4364,18112,-10,-38,-75,-0.11,-0.13,-0.9,-0.406372,18.767588,5.419194,-132.611267
46,6232,4424,18352,-20,-32,-49,-0.11,-0.13,-0.9,-0.406494,18.663307,5.679478,-132.562927
47,6172,4140,18168,-23,-36,-17,-0.11,-0.12,-0.9,-0.406433,18.546564,5.955972,-132.532288
48,5756,4316,18628,-13,-44,-21,-0.12,-0.12,-0.9,-0.406128,18.41407,6.221574,-132.535278
49,5296,4256,18824,-36,-52,-36,-0.12,-0.12,-0.9,-0.406006,18.295185,6.462234,-132.515839
50,5228,4336,18460,-34,-116,-85,-0.12,-0.12,-0.9,-0.406189,18.153084,6.708701,-132.452881
51,5772,4208,18264,7,-178,-121,-0.12,-0.12,-0.9,-0.406982,18.047268,7.005369,-132.305023
