seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,96,4200,17812,0,96,-35,-0.06,0.12,0.34,-0.92926,11.225209,10.840647,40.42141
1,-1224,4132,17536,-47,181,-135,-0.06,0.12,0.34,-0.92926,11.224872,10.657821,40.448914
2,-2632,4152,17424,-7,218,-411,-0.06,0.12,0.35,-0.928955,11.225513,10.114382,40.654667
3,-3852,4248,17964,-7,158,-577,-0.06,0.11,0.35,-0.927734,11.322377,9.449438,41.125893
4,-4316,4224,17536,1,-69,-712,-0.06,0.11,0.36,-0.925842,11.443053,8.795034,41.81007
5,-4536,4144,16668,2,-215,-779,-0.07,0.1,0.36,-0.923096,11.60183,8.358479,42.701115
6,-5212,4212,16452,25,-233,-852,-0.07,0.1,0.37,-0.919922,11.778384,8.039268,43.694
7,-5764,3960,16544,84,-267,-1003,-0.07,0.1,0.38,-0.91626,12.002147,7.70346,44.791527
8,-6524,4344,17344,154,-332,-1236,-0.07,0.1,0.39,-0.911804,12.302791,7.328768,46.074371
9,-6228,5192,16764,186,-451,-1515,-0.08,0.1,0.4,-0.906006,12.724964,6.949381,47.66687
10,-5052,5616,17296,164,-368,-1778,-0.08,0.1,0.42,-0.898621,13.23389,6.592951,49.615925
11,-3836,6516,17752,67,-266,-1962,-0.08,0.1,0.44,-0.889893,13.738872,6.105265,51.859402
12,-3272,6676,17568,-17,-209,-2057,-0.09,0.1,0.46,-0.880127,14.148173,5.512831,54.309052
13,-2516,6728,17548,-36,-205,-2156,-0.09,0.1,0.48,-0.869568,14.465233,4.856016,56.873035
14,-648,7188,16984,1,-244,-2295,-0.09,0.1,0.5,-0.858093,14.742016,4.217941,59.56039
15,1812,7956,17072,26,-122,-2467,-0.1,0.1,0.52,-0.845215,15.079206,3.640849,62.432751
16,5092,8304,17512,28,40,-2616,-0.1,0.1,0.54,-0.831055,15.443486,2.99217,65.458344
17,8292,8500,18052,33,257,-2723,-0.1,0.09,0.56,-0.815674,15.792008,2.256681,68.609619
18,11316,9420,19304,13,385,-2747,-0.11,0.09,0.58,-0.799438,16.10656,1.407918,71.801765
19,14244,9868,19304,44,316,-2543,-0.11,0.09,0.61,-0.782776,16.370752,0.607621,74.964729
20,16108,9344,19368,145,236,-2140,-0.11,0.09,0.62,-0.767151,16.663574,0.139581,77.851974
21,16660,9276,20216,241,125,-1729,-0.11,0.1,0.64,-0.753784,17.046116,0.008558,80.264816
22,16688,9056,20776,293,25,-1364,-0.11,0.1,0.65,-0.742737,17.516087,0.185791,82.230537
23,15676,8092,20884,148,47,-1007,-0.11,0.11,0.66,-0.734009,17.98148,0.574962,83.787354
24,13664,6808,19948,-59,124,-754,-0.11,0.11,0.67,-0.727844,18.202475,0.993367,84.926079
25,12132,5740,19244,-154,180,-613,-0.11,0.12,0.67,-0.723633,18.148115,1.301981,85.744492
26,10844,4920,18808,-177,162,-516,-0.1,0.12,0.68,-0.720398,17.951088,1.513987,86.392723
27,10096,4380,18208,-147,67,-411,-0.1,0.12,0.68,-0.717834,17.690388,1.727838,86.926926
28,9172,3952,17820,-76,-24,-278,-0.1,0.12,0.68,-0.715881,17.462818,2.043491,87.35688
29,8384,3316,17744,-23,-59,-158,-0.09,0.12,0.68,-0.7146,17.295515,2.460423,87.667702
30,7516,2932,17868,-25,-63,-94,-0.09,0.12,0.68,-0.71405,17.161936,2.892291,87.84301
31,7068,2704,17240,-24,-79,-85,-0.09,0.12,0.68,-0.713867,17.004126,3.309404,87.952202
32,6876,2676,17336,30,-62,-108,-0.08,0.12,0.68,-0.713684,16.846626,3.706354,88.055893
33,6676,2700,17812,66,-50,-106,-0.08,0.13,0.68,-0.713257,16.757105,4.047383,88.183395
34,6256,2808,17820,73,-85,-70,-0.08,0.13,0.69,-0.712891,16.702301,4.375664,88.292717
35,5696,2884,17524,133,-145,-39,-0.08,0.13,0.69,-0.712708,16.667294,4.729857,88.368942
36,5700,2856,17764,211,-154,-65,-0.07,0.13,0.69,-0.712524,16.721771,5.125666,88.437813
37,5856,3184,18176,197,-129,-57,-0.07,0.14,0.68,-0.712097,16.84947,5.500283,88.537086
