seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2980,4796,17268,-123,195,-92,-0.07,-0.03,-0.98,0.207336,1.853169,8.720604,155.661438
1,2200,4500,17760,-65,193,-98,-0.07,-0.03,-0.98,0.206848,1.904303,8.600414,155.726837
2,1564,4608,17256,28,71,-162,-0.07,-0.03,-0.98,0.2052,2.171437,8.284572,155.936981
3,1428,5080,17052,102,46,-223,-0.07,-0.03,-0.98,0.204346,2.307685,8.216396,156.038284
4,1420,4996,17980,137,-43,-272,-0.06,-0.04,-0.98,0.200806,2.929339,8.05602,156.444427
5,968,5032,17948,78,-43,-275,-0.06,-0.04,-0.98,0.199463,3.143572,8.042727,156.595444
6,92,5176,17960,13,-22,-369,-0.06,-0.04,-0.98,0.194885,3.642218,7.91141,157.126831
7,-72,5212,17792,1,-50,-431,-0.06,-0.05,-0.98,0.192932,3.790292,7.851393,157.356094
8,-372,4992,17632,19,-93,-532,-0.06,-0.05,-0.98,0.18573,4.231264,7.687661,158.196838
9,-492,5016,17724,40,-111,-593,-0.06,-0.05,-0.98,0.182922,4.38812,7.643361,158.523682
10,-648,5008,17732,59,-95,-677,-0.06,-0.05,-0.98,0.173218,4.905003,7.526678,159.648254
11,-964,4888,17696,48,-93,-722,-0.06,-0.05,-0.98,0.169678,5.082713,7.463708,160.060654
12,-1456,4948,17188,49,-95,-848,-0.05,-0.06,-0.98,0.157776,5.604534,7.235588,161.446045
13,-1504,5180,16928,73,-62,-953,-0.05,-0.06,-0.98,0.153259,5.784155,7.132706,161.972031
14,-1436,5400,17600,84,-105,-1101,-0.05,-0.06,-0.99,0.137573,6.411903,6.742966,163.800674
15,-1296,5400,17316,94,-126,-1164,-0.05,-0.06,-0.99,0.131714,6.630317,6.636027,164.478409
16,-1532,5652,17212,133,-178,-1296,-0.05,-0.07,-0.99,0.112671,7.340786,6.339946,166.674652
17,-1392,5764,17352,166,-202,-1396,-0.05,-0.07,-0.99,0.105713,7.601141,6.247311,167.473495
18,-548,6260,17372,182,-209,-1568,-0.05,-0.08,-0.99,0.082581,8.483835,5.994398,170.117386
19,-164,6800,17704,170,-196,-1632,-0.05,-0.08,-0.99,0.074219,8.788916,5.906098,171.070877
20,312,7296,17440,150,-210,-1698,-0.05,-0.09,-0.99,0.047852,9.711014,5.628821,174.070557
21,364,7428,17508,157,-234,-1737,-0.05,-0.09,-0.99,0.038757,10.015031,5.534835,175.102859
22,1156,7836,17280,201,-275,-1851,-0.05,-0.1,-0.99,0.010498,10.977041,5.296719,178.298309
23,1568,8036,17468,215,-242,-1900,-0.05,-0.1,-0.99,0.000549,11.324883,5.220862,179.419601
24,2228,8120,17564,176,-225,-1936,-0.05,-0.11,-0.99,-0.029846,12.354219,4.927983,-177.153244
25,2408,8284,17504,164,-203,-1965,-0.05,-0.11,-0.99,-0.0401,12.672534,4.816818,-175.995972
26,3108,8400,17372,186,-215,-2011,-0.05,-0.12,-0.99,-0.071411,13.603055,4.441064,-172.458908
27,3704,8428,17176,214,-199,-2029,-0.05,-0.12,-0.99,-0.08197,13.920175,4.322045,-171.26738
28,4172,8344,17664,201,-137,-2041,-0.05,-0.12,-0.98,-0.11377,14.885667,3.908648,-167.673874
29,4660,8464,17628,181,-127,-2042,-0.05,-0.13,-0.98,-0.124329,15.181682,3.74504,-166.475632
30,5348,8700,17440,198,-118,-2023,-0.05,-0.13,-0.98,-0.155762,16.01247,3.250061,-162.898346
31,5760,8592,17772,221,-104,-1991,-0.05,-0.14,-0.98,-0.166077,16.297186,3.088282,-161.723099
32,6364,8608,18096,220,-103,-1914,-0.05,-0.14,-0.97,-0.195923,17.135254,2.636683,-158.316437
33,6664,8660,17724,202,-102,-1881,-0.05,-0.14,-0.97,-0.205444,17.391521,2.505283,-157.225677
34,7480,8652,17808,194,-55,-1838,-0.06,-0.15,-0.96,-0.233276,18.115587,2.110503,-154.023315
35,7940,8544,17916,179,-27,-1767,-0.06,-0.15,-0.96,-0.242249,18.34778,1.974491,-152.986313
36,8276,7928,17816,173,-42,-1627,-0.06,-0.15,-0.95,-0.267212,18.935312,1.620121,-150.079697
37,8360,7580,17812,207,-44,-1580,-0.06,-0.16,-0.95,-0.274963,19.116173,1.533789,-149.17453
38,8912,7420,18376,257,-38,-1529,-0.06,-0.16,-0.94,-0.297241,19.681376,1.310774,-146.561157
39,9296,7688,18808,248,-32,-1467,-0.06,-0.16,-0.94,-0.304321,19.877468,1.249056,-145.72937
40,9532,7684,19252,191,-19,-1306,-0.07,-0.16,-0.93,-0.323975,20.402847,1.143778,-143.400757
41,9632,7620,19000,158,-75,-1215,-0.07,-0.16,-0.93,-0.329834,20.542013,1.131072,-142.698959
42,9820,7640,19196,173,-79,-1076,-0.07,-0.17,-0.92,-0.345703,20.896515,1.275867,-140.787415
43,10272,7312,19332,168,-90,-1003,-0.08,-0.17,-0.92,-0.350464,21.021965,1.352733,-140.211243
44,10160,6556,19480,75,-47,-858,-0.08,-0.17,-0.91,-0.363037,21.299814,1.654963,-138.670578
45,9968,6428,19240,9,-35,-776,-0.08,-0.17,-0.91,-0.366638,21.330542,1.755868,-138.219421
46,9604,5960,18476,-31,-1,-672,-0.09,-0.16,-0.91,-0.376099,21.257629,2.075977,-137.003525
47,9416,5860,18472,10,10,-640,-0.09,-0.16,-0.91,-0.378906,21.227436,2.176296,-136.637573
48,8936,5608,18992,58,-26,-591,-0.09,-0.16,-0.9,-0.386536,21.182976,2.462903,-135.643936
49,8628,5396,18904,67,-68,-515,-0.1,-0.16,-0.9,-0.391174,21.187658,2.712964,-135.032791
50,8532,5468,18696,74,-107,-466,-0.1,-0.16,-0.9,-0.39325,21.196096,2.852531,-134.758575
