timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-2192,-468,9424,465,-642,-65,0.15,-0.05,-0.9,-0.39502,-1.545417,-18.658386,-131.244949,789,36,-3113,203,-150,-3201
20,1,-788,-2172,7336,96,-563,16,0.15,-0.05,-0.9,-0.395569,-1.368493,-18.255217,-131.272156,1106,-39,-3256,65,101,-3437
40,2,-576,-5304,2436,16,-774,241,0.14,-0.05,-0.91,-0.394775,-1.627033,-17.058018,-131.643051,1624,-1162,-4847,859,984,-5077
60,3,644,-3168,4424,291,-1114,450,0.14,-0.04,-0.91,-0.393494,-1.603728,-16.463644,-131.935486,1779,-1309,-5250,910,1158,-5501
80,4,2292,-696,2344,357,-1287,530,0.12,-0.04,-0.91,-0.389893,-1.121421,-14.939756,-132.698166,2096,-1019,-5579,409,1206,-5910
100,5,3656,-372,2728,198,-1587,603,0.11,-0.04,-0.92,-0.385742,-0.561811,-13.169413,-133.536514,2422,-725,-6142,-107,1236,-6525
120,6,4056,-956,3128,158,-1835,649,0.09,-0.03,-0.92,-0.380798,-0.206277,-10.984091,-134.48468,2721,-467,-6491,-667,1361,-6889
140,7,3900,336,3664,392,-1911,718,0.07,-0.03,-0.92,-0.375122,0.114736,-8.485114,-135.491745,2745,-457,-6522,-947,1539,-6857
160,8,4152,3704,2476,630,-1994,683,0.05,-0.03,-0.93,-0.368896,0.742991,-5.903728,-136.491028,2549,-138,-6475,-1323,1321,-6704
180,9,6552,4092,4076,563,-2354,546,0.02,-0.02,-0.93,-0.363037,1.728638,-3.157789,-137.369003,2414,655,-6700,-2084,749,-6800
200,10,7912,3548,6304,484,-2658,598,-0.01,-0.02,-0.93,-0.358093,2.633722,0.128294,-138.050308,2558,1014,-6403,-2786,748,-6344
220,11,7740,5200,10176,639,-2810,698,-0.04,-0.02,-0.93,-0.352295,3.399622,3.847332,-138.69986,2577,1074,-5543,-3130,892,-5284
240,12,8748,9796,10180,533,-2807,580,-0.08,-0.01,-0.94,-0.345337,4.336182,7.684944,-139.337692,2404,1625,-4340,-3502,450,-3845
260,13,10388,10452,10788,419,-3142,351,-0.11,-0.01,-0.93,-0.339783,5.333665,11.574901,-139.640884,2366,2610,-3701,-4199,-282,-2898
280,14,12120,9600,18808,587,-3477,145,-0.15,-0,-0.93,-0.336304,6.369489,15.908062,-139.439987,2392,3282,-2677,-4541,-791,-1552
