timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-192,-704,14616,9,389,-70,0.01,-0.02,-0.73,-0.680603,0.848315,-3.012645,-94.194901,92,3,-23,-9,90,-27
20,1,12,-2928,15284,18,297,85,0.02,-0.02,-0.73,-0.680603,0.815951,-3.211875,-94.189827,238,-298,-269,277,243,-286
40,2,-1868,3588,15524,47,219,266,0.02,-0.03,-0.73,-0.679016,0.803825,-3.488248,-94.430695,235,-438,-375,415,244,-394
60,3,-1884,1532,13228,9,286,-177,0.02,-0.03,-0.73,-0.677307,0.978456,-3.801405,-94.69281,-38,537,-476,-537,-113,-463
80,4,-896,-12,11824,307,170,-407,0.02,-0.03,-0.73,-0.678772,1.148913,-4.177801,-94.458656,-97,546,-1013,-551,-213,-992
100,5,176,-1908,11544,261,39,-319,0.02,-0.04,-0.73,-0.681946,1.469037,-4.36436,-93.966866,118,46,-1595,-86,-9,-1597
120,6,220,-908,10920,299,-64,-85,0.02,-0.04,-0.73,-0.684265,1.652889,-4.352892,-93.608643,363,-515,-1975,443,239,-2010
140,7,-12,2360,9324,224,-235,2,0.02,-0.04,-0.73,-0.684875,1.917163,-4.202411,-93.522842,469,-445,-2438,344,309,-2479
160,8,700,1700,9512,109,-318,-111,0.01,-0.04,-0.73,-0.685059,2.247432,-3.861086,-93.507401,491,64,-2866,-194,285,-2887
180,9,1016,740,6128,0,-224,-198,0.01,-0.04,-0.73,-0.686096,2.412265,-3.428534,-93.352432,613,210,-3185,-368,401,-3204
200,10,2260,-88,2080,267,-518,-217,0,-0.03,-0.73,-0.687805,2.458072,-3.051403,-93.086533,798,28,-4290,-242,556,-4321
220,11,3352,40,4592,418,-963,-108,-0,-0.03,-0.72,-0.689575,2.775996,-2.218019,-92.808914,1097,-237,-5493,-72,880,-5537
240,12,3860,1368,5024,152,-1011,-8,-0.01,-0.03,-0.72,-0.690491,3.225551,-0.846101,-92.643265,1365,-252,-5593,-122,1277,-5618
260,13,4216,2304,-272,-9,-1098,-54,-0.02,-0.02,-0.72,-0.690735,3.420073,0.601015,-92.559418,1484,3,-5872,-422,1528,-5845
280,14,5904,256,192,-11,-1682,-121,-0.04,-0.01,-0.72,-0.691345,3.525387,2.26103,-92.386391,1569,222,-6998,-728,1814,-6904
300,15,7332,-632,3488,38,-2110,-23,-0.05,0.01,-0.72,-0.692078,3.551837,4.694044,-92.116722,1764,-130,-7320,-411,2343,-7146
320,16,8264,1380,3064,141,-2287,-4,-0.07,0.02,-0.72,-0.691589,3.582531,7.652612,-91.935799,1957,-298,-6891,-230,2852,-6575
340,17,9784,992,7528,183,-2659,-92,-0.09,0.04,-0.72,-0.69043,3.848636,10.922743,-91.715012,2069,-28,-6557,-511,3257,-6033
360,18,10416,-344,12148,321,-2700,-70,-0.12,0.06,-0.71,-0.689087,4.222102,14.600696,-91.334854,2169,-207,-5145,-254,3391,-4433
380,19,11052,-1676,14564,351,-2742,-18,-0.14,0.08,-0.71,-0.686584,4.63051,18.244951,-91.003365,2094,-551,-3392,218,3065,-2597
400,20,11236,-304,18796,461,-2951,167,-0.17,0.1,-0.7,-0.682739,5.01358,21.919638,-90.74897,2022,-1004,-1705,815,2554,-902
420,21,10744,6056,27384,503,-3303,228,-0.19,0.12,-0.7,-0.676453,5.509965,25.764835,-90.665222,1746,-672,402,689,1435,1061
440,22,11472,5792,32767,325,-3222,18,-0.22,0.14,-0.7,-0.669739,6.315427,29.675905,-90.39959,1320,556,3864,-121,-785,4044
460,23,12600,6224,32767,239,-2327,-175,-0.24,0.16,-0.69,-0.664917,7.098107,33.052238,-89.890686,1148,1225,6629,-402,-2707,6267
480,24,12872,7028,32767,106,-1288,-346,-0.26,0.17,-0.68,-0.663086,7.889701,35.223434,-89.249344,1204,1672,8166,-595,-3805,7490
500,25,13756,6888,32767,37,-470,-524,-0.27,0.17,-0.68,-0.664673,8.624187,36.097404,-88.52774,1366,2045,8980,-810,-4284,8227
520,26,14376,5756,32767,27,305,-590,-0.27,0.17,-0.67,-0.669006,9.295995,35.980335,-87.745598,1708,2043,9377,-705,-4219,8759
540,27,14468,6212,32767,-122,1344,-571,-0.26,0.16,-0.67,-0.674988,9.757073,34.920834,-87.077988,2165,1897,9512,-489,-3752,9190
560,28,13792,7820,32767,-214,2373,-581,-0.25,0.15,-0.67,-0.682739,9.872884,32.661842,-86.602371,2612,1946,9453,-505,-2979,9531
580,29,13004,8408,32767,-392,3155,-715,-0.23,0.13,-0.67,-0.692017,9.811564,29.256729,-86.225128,2963,2351,9267,-890,-2012,9764
600,30,12120,8072,32144,-437,3609,-871,-0.21,0.1,-0.67,-0.702759,9.606108,25.026472,-85.775978,3265,2563,9024,-1097,-901,9831
620,31,11524,7312,24484,-443,3869,-1105,-0.18,0.08,-0.67,-0.713928,9.355229,20.350389,-85.207733,3539,2629,8256,-1217,445,9270
640,32,11096,5168,20996,-406,3773,-1271,-0.15,0.05,-0.67,-0.725159,9.188638,15.620854,-84.410889,3856,2419,6193,-1195,2093,7298
660,33,10980,3992,17736,-264,3819,-1336,-0.12,0.02,-0.67,-0.735901,9.008731,11.120455,-83.443405,4234,1830,4352,-741,3378,5315
680,34,9700,1972,10920,-494,3846,-1310,-0.1,-0.01,-0.66,-0.745544,8.842094,6.674601,-82.44989,4672,1219,2428,-255,4411,3112
700,35,7740,1992,4616,-647,3529,-1207,-0.07,-0.03,-0.65,-0.753906,8.29052,2.31426,-81.527855,4853,611,-246,75,4897,40
720,36,6540,928,648,-618,3070,-1230,-0.04,-0.05,-0.65,-0.760864,7.567924,-1.653969,-80.639336,4782,318,-2989,57,4748,-3058
740,37,5820,-1984,-2296,-558,2511,-1243,-0.02,-0.07,-0.64,-0.767334,6.801446,-5.10145,-79.645111,4692,-113,-5340,239,4226,-5712
760,38,5360,-4852,-4008,-381,1977,-1118,0,-0.09,-0.63,-0.773743,5.932995,-7.907931,-78.521736,4607,-979,-7159,939,3452,-7788
780,39,4044,-4600,-6476,-287,1525,-846,0.02,-0.1,-0.62,-0.779175,5.065729,-10.113698,-77.481865,4506,-1886,-8564,1730,2593,-9353
800,40,2904,-3496,-7556,-60,1016,-659,0.03,-0.1,-0.61,-0.783203,4.33885,-11.810377,-76.656319,4242,-2267,-9837,1967,1696,-10639
820,41,2128,-1948,-7340,237,584,-593,0.04,-0.11,-0.61,-0.786438,3.976082,-12.945419,-75.978561,3883,-2158,-10644,1709,980,-11364
840,42,2392,-324,-8160,429,117,-605,0.04,-0.12,-0.6,-0.789856,4.055072,-13.603835,-75.301376,3553,-1780,-11148,1162,525,-11767
860,43,3700,-1276,-6688,472,-383,-617,0.04,-0.12,-0.6,-0.793884,4.389315,-13.690826,-74.545769,3386,-1423,-11479,670,387,-12028
880,44,4256,-3020,-5520,521,-726,-507,0.04,-0.12,-0.59,-0.798523,4.732101,-13.138009,-73.699593,3509,-1519,-11331,789,622,-11917
900,45,4192,-2280,-6400,496,-1120,-285,0.03,-0.11,-0.59,-0.802795,5.075012,-12.100692,-72.928406,3593,-1817,-11131,1131,858,-11751
920,46,4736,44,-4004,584,-1653,-139,0.02,-0.1,-0.58,-0.806091,5.504634,-10.512897,-72.345993,3493,-1797,-11090,1114,1101,-11661
940,47,5756,1008,-384,605,-1988,-119,-0,-0.09,-0.58,-0.808777,6.151133,-8.25421,-71.847878,3368,-1390,-10477,811,1645,-10941
960,48,7044,1040,-1540,557,-2145,-146,-0.02,-0.07,-0.58,-0.811218,6.875207,-5.543113,-71.320724,3325,-1011,-9531,628,2303,-9861
980,49,9356,-516,20,641,-2660,-138,-0.04,-0.06,-0.58,-0.813416,7.589386,-2.513495,-70.740578,3435,-935,-9224,713,2954,-9409
1000,50,11172,160,3888,774,-3157,3,-0.07,-0.03,-0.57,-0.81488,8.371927,1.257983,-70.146423,3729,-1248,-8561,1308,3693,-8567
1020,51,13052,1820,9500,798,-3561,92,-0.1,-0.01,-0.57,-0.814514,9.316432,5.72934,-69.678551,3935,-1264,-7175,1689,4325,-6856
1040,52,13760,2188,13580,657,-3659,132,-0.13,0.03,-0.57,-0.812012,10.356219,10.681005,-69.353874,4082,-979,-5044,1823,4617,-4292
1060,53,14128,1840,15908,539,-3738,191,-0.16,0.06,-0.57,-0.807922,11.272602,15.683368,-69.155067,3948,-858,-2965,1949,4211,-1894
1080,54,14956,3464,19652,387,-3994,301,-0.19,0.09,-0.56,-0.802002,12.037599,20.709866,-69.164833,3706,-799,-1131,1991,3416,120
1100,55,15360,5824,29836,181,-4354,306,-0.21,0.13,-0.56,-0.794006,12.721705,25.95627,-69.391205,3434,-225,1128,1458,2235,2447
1120,56,15508,5304,32767,-101,-4064,164,-0.24,0.16,-0.55,-0.785339,13.308331,31.191948,-69.647125,3104,378,4783,751,-115,5664
1140,57,14628,6636,32767,-200,-3158,-42,-0.26,0.2,-0.54,-0.777954,13.602503,35.665665,-69.876251,2728,718,7333,67,-2281,7519
1160,58,13652,6648,32767,-5,-2115,-384,-0.27,0.22,-0.53,-0.773499,14.020514,38.772057,-69.831024,2232,1240,8792,-841,-3810,8283
1180,59,13128,4764,32767,-157,-1300,-501,-0.28,0.23,-0.52,-0.772705,14.773593,40.453758,-69.349541,1767,1306,9602,-1212,-4889,8465
1200,60,12948,4792,32767,-459,-544,-465,-0.28,0.24,-0.51,-0.774902,15.075115,41.1003,-68.754913,1437,975,10015,-1148,-5572,8423
1220,61,13832,5024,32767,-421,397,-588,-0.28,0.24,-0.51,-0.779663,14.827226,40.815781,-68.116081,1348,958,10170,-1269,-5673,8507
1240,62,15044,4916,32767,-391,1529,-714,-0.27,0.23,-0.5,-0.787231,14.530818,39.400204,-67.216812,1689,968,10136,-1141,-5201,8842
