timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,396,472,-19264,-493,2042,195,-0.21,0.14,0.67,0.698364,-6.990366,-28.007967,-86.436165,3984,1405,-9279,-326,-866,-10152
20,1,4372,-2816,-24152,506,-1353,21,-0.21,0.14,0.67,0.696777,-7.104012,-28.852283,-86.427567,4157,1251,-11787,68,-2087,-12385
40,2,10436,-5332,-17876,1080,-4816,440,-0.2,0.13,0.67,0.699768,-6.492099,-27.137917,-86.576706,4971,216,-15195,1334,-2568,-15724
60,3,16908,-3248,-5672,467,-6813,1191,-0.16,0.1,0.68,0.70459,-5.133138,-20.959108,-87.562439,6279,-804,-15518,2203,260,-16609
80,4,21644,280,-2688,-146,-6981,1539,-0.1,0.05,0.7,0.702393,-4.291321,-12.043991,-89.607941,7596,-828,-13358,1858,4648,-14549
100,5,24672,3816,-4772,755,-7171,1460,-0.04,-0.01,0.72,0.692871,-4.065366,-2.583933,-92.098846,8563,-6,-11839,551,8046,-12181
120,6,28652,10988,-616,2212,-7894,1327,0.03,-0.06,0.73,0.678955,-2.813379,7.507283,-94.366539,9179,1193,-11015,-1456,10463,-9765
140,7,32767,19484,108,2317,-8519,987,0.12,-0.11,0.73,0.659241,0.072663,18.689756,-95.824921,9669,3335,-9474,-4631,11764,-5871
160,8,32767,11640,11492,1606,-9741,219,0.22,-0.16,0.72,0.635498,3.54456,30.907372,-95.594986,9938,5713,-7514,-7502,11423,-1026
180,9,32767,7564,32767,1833,-10252,586,0.31,-0.21,0.7,0.608704,7.042127,43.998325,-93.603996,9485,4750,-2515,-5702,7690,5211
200,10,32767,23152,32767,1507,-8295,1011,0.4,-0.26,0.67,0.572083,10.798025,56.165115,-91.759987,8927,4525,4705,-3580,236,10459
220,11,32767,27032,32767,1061,-4643,-99,0.46,-0.29,0.64,0.541016,16.103724,64.895309,-89.739525,8612,7479,9157,-4709,-6142,12411
240,12,32767,23124,32767,599,-1436,-1395,0.49,-0.3,0.62,0.531555,24.134138,68.328735,-87.069595,8580,9494,11524,-5270,-9597,13289
260,13,32767,13872,32767,-379,346,-1732,0.5,-0.29,0.61,0.542053,31.139708,67.398994,-84.239487,8717,8941,12555,-3822,-10208,13953
280,14,32767,17976,32767,-1593,1212,-1206,0.5,-0.27,0.6,0.561707,33.056667,64.807579,-82.376366,8915,7126,12848,-1831,-9344,14304
300,15,32767,19716,32767,-2630,2954,-1328,0.48,-0.26,0.6,0.587219,31.225647,61.552895,-81.341965,9151,7061,12716,-2041,-8186,14966
320,16,32767,19632,32767,-3015,5515,-2155,0.42,-0.23,0.6,0.642395,25.304392,52.911968,-79.829742,9836,7682,11786,-3314,-4422,16251
340,17,32767,17048,32767,-3282,7160,-2674,0.39,-0.21,0.6,0.664185,23.395176,48.859222,-79.043251,10205,7593,11340,-3328,-2554,16514
360,18,32767,15656,18124,-3582,9162,-2996,0.32,-0.17,0.6,0.710205,19.423885,39.052654,-77.1689,11217,7020,9721,-2834,2362,15996
380,19,32767,12092,4492,-3155,10162,-3352,0.21,-0.08,0.6,0.771179,14.237138,21.982954,-73.745728,13314,6001,2253,-1733,12047,8377
400,20,32767,5452,-5156,-2455,10229,-3707,0.17,-0.05,0.59,0.787354,12.982738,16.181694,-72.420815,14099,5291,-577,-852,14346,4530
420,21,32767,-2596,-15692,-1893,9995,-3826,0.1,0.02,0.57,0.813293,10.790699,4.825143,-69.687035,15693,3224,-5762,1551,16539,-3718
