timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-8004,-1644,12664,237,674,-261,-0.26,-0.09,0.93,-0.232971,-3.007007,-31.844114,147.522293,553,64,429,-577,-394,69
20,1,-8212,-1076,12400,294,479,-152,-0.26,-0.09,0.93,-0.23114,-2.973014,-32.19825,147.635742,517,-96,117,-488,-147,-172
40,2,-7908,520,13548,162,188,-80,-0.27,-0.09,0.93,-0.229004,-2.755989,-32.643898,147.778091,462,78,-184,-225,-191,-407
60,3,-7468,-340,14004,26,74,-93,-0.27,-0.09,0.93,-0.227844,-2.639909,-32.756271,147.904572,537,259,-50,-258,-416,-342
80,4,-7220,-16,12584,-166,-3,28,-0.27,-0.09,0.93,-0.227417,-2.738217,-32.75642,147.946167,585,168,-172,-281,-319,-467
100,5,-6432,1516,11004,-33,-70,29,-0.27,-0.09,0.93,-0.228271,-2.804482,-32.690765,147.849945,773,377,-547,-151,-467,-892
120,6,-5868,2200,8736,3,-129,-125,-0.27,-0.09,0.93,-0.228577,-2.691298,-32.549297,147.877274,1021,860,-1091,138,-834,-1501
140,7,-5044,768,6948,-38,-244,-218,-0.27,-0.09,0.93,-0.227478,-2.750107,-32.332161,148.093735,1293,904,-1900,315,-750,-2331
160,8,-3372,1020,6044,73,-317,-270,-0.26,-0.09,0.93,-0.225525,-2.841266,-31.986086,148.463959,1651,873,-2701,373,-638,-3199
180,9,-1756,-1616,3060,104,-261,-309,-0.26,-0.08,0.94,-0.222778,-2.907793,-31.587095,148.954407,2201,639,-3509,181,-423,-4165
200,10,-464,-2088,-3068,262,-556,-118,-0.26,-0.08,0.94,-0.21991,-3.031276,-31.223278,149.438049,2765,-9,-5143,147,381,-5824
220,11,1652,-296,-4084,263,-1244,0,-0.25,-0.08,0.94,-0.218994,-2.804679,-30.322313,149.889374,3446,-105,-6961,289,631,-7737
240,12,3416,408,-3924,249,-1816,5,-0.24,-0.08,0.94,-0.219543,-2.49377,-28.539227,150.425186,4091,40,-8008,73,377,-8984
260,13,5560,2208,-4844,-14,-2301,-32,-0.22,-0.07,0.95,-0.220764,-2.194663,-26.024401,151.030777,4660,436,-8784,-253,-232,-9946
280,14,7932,1896,-5284,-361,-2879,-179,-0.19,-0.06,0.95,-0.222229,-2.285311,-22.778135,151.655075,5260,863,-9482,-841,-943,-10803
300,15,9820,2548,-4816,-344,-3537,-306,-0.15,-0.06,0.96,-0.2229,-2.706907,-18.651094,152.404312,5760,1193,-9992,-1713,-1622,-11352
320,16,12680,3052,-668,-52,-4225,-465,-0.11,-0.05,0.97,-0.221985,-2.930127,-13.5155,153.339035,6122,1506,-9915,-2838,-2458,-11133
340,17,15800,1020,940,139,-4611,-605,-0.06,-0.04,0.97,-0.218689,-2.818213,-7.449308,154.396378,6535,1533,-9109,-4329,-3228,-9943
360,18,19772,1280,2960,265,-5188,-558,-0,-0.02,0.98,-0.213867,-2.5552,-0.659595,155.306458,7032,1102,-8391,-5996,-3556,-8511
380,19,24752,2272,7816,-71,-5893,-704,0.06,-0.01,0.98,-0.208435,-2.207539,7.130115,155.828491,7806,1315,-7131,-7446,-4494,-6151
400,20,27964,648,15660,-480,-6491,-914,0.14,0.01,0.97,-0.19928,-2.264636,15.927047,156.186584,8539,1217,-4732,-8317,-4745,-2249
420,21,30364,-2100,22704,-560,-6742,-1053,0.22,0.02,0.96,-0.186462,-2.511409,25.218472,156.30043,9076,684,-1398,-7902,-3962,2576
440,22,30696,-1940,28996,-786,-6629,-981,0.29,0.03,0.94,-0.171936,-2.871771,34.310799,156.003082,9232,-1,2337,-5822,-2433,7131
460,23,31520,56,32767,-1369,-6259,-1053,0.36,0.04,0.92,-0.156067,-3.452272,42.686798,155.479355,9089,14,6072,-2273,-1262,10616
480,24,30004,-2852,32767,-1879,-5504,-1330,0.42,0.04,0.9,-0.135376,-4.285465,50.002914,155.732056,8752,-72,8811,1240,-189,12354
500,25,27892,-5420,32767,-1649,-4671,-1434,0.47,0.03,0.88,-0.111938,-5.077202,56.039982,157.054047,8060,-740,10571,4150,1083,12602
520,26,24476,-4104,32767,-551,-3539,-1262,0.51,0.03,0.86,-0.092407,-4.876887,60.677071,158.214493,6995,-1553,11708,6476,2326,11875
540,27,22376,-1304,32767,30,-1811,-1182,0.52,0.04,0.85,-0.080017,-3.023301,63.416653,158.397369,5737,-1324,12357,8175,2524,10682
560,28,19848,-116,32767,269,-221,-1154,0.53,0.04,0.85,-0.070251,-0.063616,63.748779,159.331573,4570,-1068,12562,8943,2570,9654
580,29,18856,-340,32767,131,205,-1142,0.52,0.05,0.85,-0.061768,2.909844,62.603245,160.911285,3612,-779,12511,9173,2471,8937
600,30,18436,-1088,32767,-360,388,-1009,0.51,0.06,0.86,-0.052185,5.007179,61.101398,163.192886,2976,-871,12381,9133,2590,8528
620,31,18884,492,32767,-866,952,-841,0.49,0.05,0.87,-0.041626,5.761312,59.256397,166.284302,2702,-764,12185,8888,2328,8480
640,32,19692,1516,31152,-1213,1747,-791,0.47,0.05,0.88,-0.029785,5.593333,56.693943,170.039886,2789,-450,11889,8294,1731,8802
660,33,20400,512,30984,-1323,1965,-841,0.45,0.04,0.89,-0.016968,5.037751,53.618324,173.812225,3160,-126,11132,7050,1057,9114
680,34,21984,-808,32767,-1335,2286,-797,0.43,0.03,0.9,-0.003662,4.235559,50.355782,177.283737,3794,-303,10727,5826,939,9732
700,35,24144,1064,32767,-1421,3109,-645,0.4,0.02,0.92,0.008667,3.131909,46.711628,-179.775299,4670,-421,10535,4476,806,10595
720,36,26064,-492,32767,-1322,4010,-717,0.36,0.01,0.93,0.020447,1.942857,42.395252,-177.349365,5853,-11,10208,2571,210,11479
740,37,27464,-3084,31712,-1094,4738,-679,0.32,-0,0.95,0.032166,0.923036,37.276695,-175.422775,7227,-185,9795,203,328,12167
760,38,27092,-4244,29168,-1261,5272,-384,0.27,-0.01,0.96,0.042297,-0.133256,31.608204,-174.052307,8564,-872,9040,-2470,1070,12188
780,39,26064,-968,25516,-1480,5719,-85,0.22,-0.02,0.97,0.049683,-1.689001,25.599812,-173.156403,9609,-1058,7831,-5167,1324,11238
800,40,24652,-1408,20824,-1209,6074,-33,0.17,-0.04,0.98,0.055542,-3.322245,19.33169,-172.616104,10345,-504,6207,-7645,933,9299
820,41,22928,-428,16680,-702,6257,7,0.11,-0.05,0.99,0.060425,-4.573862,12.868843,-172.366806,10821,-119,4216,-9573,865,6515
840,42,19664,-524,9932,-169,6387,-38,0.05,-0.05,1,0.064636,-5.174696,6.288809,-172.280197,11057,201,2021,-10735,960,3193
860,43,17148,-464,1632,162,6000,-82,-0.01,-0.05,1,0.068726,-5.286833,-0.385296,-172.160385,10962,360,-846,-10889,1229,-949
880,44,14104,-1048,-2352,447,5277,-185,-0.06,-0.04,0.99,0.072998,-5.091061,-6.59674,-171.864578,10640,354,-3908,-10002,1522,-5119
900,45,10260,-1876,-4852,519,4446,-329,-0.11,-0.03,0.99,0.077881,-4.736816,-12.113662,-171.316086,10029,237,-6395,-8299,1683,-8354
920,46,8044,-2084,-4392,506,3664,-402,-0.15,-0.03,0.98,0.083801,-4.45276,-16.844172,-170.495956,9123,-71,-8017,-6186,1838,-10288
940,47,5844,-3556,-4872,509,3088,-427,-0.18,-0.02,0.98,0.09021,-4.28033,-20.825474,-169.509415,8305,-415,-8763,-4366,1962,-11090
960,48,4192,-3936,-4772,481,2544,-376,-0.21,-0.01,0.97,0.096619,-4.240498,-24.246399,-168.448364,7532,-827,-9191,-2737,2134,-11393
980,49,2708,-5192,-5904,469,2114,-290,-0.24,-0.01,0.97,0.102295,-4.243134,-27.142834,-167.421692,6884,-1144,-9315,-1460,2219,-11330
1000,50,2012,-4340,-7332,466,1610,-75,-0.26,-0.01,0.96,0.106934,-4.286746,-29.606976,-166.497467,6324,-1537,-9598,-264,2382,-11345
1020,51,1648,-2712,-9108,521,987,52,-0.27,-0,0.96,0.109436,-4.160726,-31.553022,-165.827332,5974,-1541,-10096,674,2169,-11610
1040,52,1700,-1588,-8540,507,285,65,-0.28,0,0.95,0.110779,-3.770696,-32.818123,-165.318741,5717,-1212,-10631,1347,1624,-11945
1060,53,1800,-1828,-8548,477,-257,53,-0.29,0.01,0.95,0.111877,-3.276955,-33.265427,-164.946365,5576,-911,-10808,1568,1174,-12036
1080,54,2812,-1092,-8300,485,-806,92,-0.28,0.01,0.95,0.112976,-2.795883,-33.02795,-164.707199,5504,-786,-10969,1621,947,-12152
1100,55,3836,-328,-9508,575,-1316,67,-0.28,0.02,0.95,0.113831,-2.202785,-32.096058,-164.609909,5600,-543,-11102,1342,659,-12356
1120,56,5436,-560,-9688,528,-1976,28,-0.26,0.02,0.96,0.115173,-1.484468,-30.481655,-164.545013,5778,-333,-11509,980,404,-12837
1140,57,7676,820,-9588,426,-2700,8,-0.24,0.02,0.96,0.11676,-0.854948,-27.969326,-164.619751,6060,-244,-11862,304,357,-13313
1160,58,10340,2484,-7608,292,-3474,-105,-0.21,0.02,0.97,0.118469,-0.324616,-24.414545,-164.831207,6446,112,-12082,-859,169,-13665
1180,59,13100,3256,-5580,142,-4196,-294,-0.17,0.02,0.98,0.121094,0.066791,-19.72611,-165.028275,6899,617,-11886,-2561,-6,-13515
1200,60,16108,2732,-1948,76,-4906,-479,-0.12,0.02,0.98,0.125427,0.274501,-13.923561,-165.033157,7334,974,-11332,-4509,103,-12757
1220,61,19280,3988,2196,56,-5547,-599,-0.06,0.01,0.99,0.131287,0.380955,-7.039909,-164.754761,7607,1220,-10244,-6412,395,-11089
1240,62,23548,4836,6560,150,-6093,-800,0.01,0,0.99,0.138245,0.64033,0.842843,-164.110977,8062,1586,-8650,-8334,624,-8511
1260,63,27024,3532,13368,226,-6639,-1025,0.08,-0,0.99,0.146973,1.169987,9.575647,-162.895569,8613,1785,-6596,-9724,977,-5033
1280,64,29404,2744,21876,1177,-7027,-1090,0.17,-0.01,0.97,0.156799,2.160388,18.970024,-161.024796,9080,1478,-3446,-9692,1577,-252
1300,65,30936,5808,31884,1703,-6972,-1033,0.25,-0.01,0.95,0.164001,4.585051,28.506063,-158.974655,9278,1189,630,-7705,1693,5062
1320,66,29848,7000,32767,991,-6127,-1062,0.33,0,0.93,0.169189,8.130008,37.226849,-156.759689,9238,1412,5114,-4097,1034,9778
1340,67,29396,9644,32767,-214,-5368,-1139,0.39,0,0.91,0.176819,11.418242,44.340237,-153.526947,8774,1807,8042,-541,72,12024
1360,68,29104,7108,32767,-654,-4911,-1590,0.43,-0,0.88,0.190247,14.347506,50.095135,-148.381195,8298,2480,9888,2161,-1249,12904
1380,69,27620,2060,32767,-829,-4336,-1805,0.47,-0.01,0.85,0.208923,18.006859,54.77095,-141.412476,7790,1950,11132,4669,-1517,12816
1400,70,24760,-2112,32767,-563,-2846,-1765,0.51,-0.02,0.83,0.228638,21.947517,58.207035,-133.82785,7116,551,11971,6989,-1107,12005
1420,71,21756,-3532,32767,-555,-1073,-1375,0.52,-0.03,0.82,0.245605,25.059917,59.624157,-128.370804,6077,-1194,12410,8850,-350,10670
1440,72,19704,-1136,32767,-714,-90,-940,0.52,-0.03,0.81,0.259399,25.790697,59.248264,-125.921204,4951,-2258,12492,9763,-48,9502
1460,73,18592,904,32767,-854,488,-670,0.51,-0.03,0.82,0.271301,24.942261,58.019077,-125.163109,4008,-2228,12385,9787,-532,8848
1480,74,18388,4836,32767,-973,1468,-400,0.49,-0.04,0.82,0.282349,23.205854,56.189548,-125.36174,3354,-1696,12158,9265,-1243,8632
1500,75,18712,8452,32767,-921,2407,-434,0.47,-0.04,0.83,0.292664,20.821636,53.333565,-126.729927,3127,-406,11792,7937,-2214,9002
1520,76,20112,9716,32767,-1050,2889,-692,0.44,-0.03,0.85,0.304077,18.761473,49.488262,-128.496246,3337,1023,11334,6151,-2875,9721
1540,77,22052,8416,32767,-1230,3295,-971,0.4,-0.03,0.86,0.317993,17.080278,45.146133,-129.795532,4057,1973,10855,4258,-2760,10602
1560,78,23840,5968,32767,-1249,3858,-1126,0.36,-0.02,0.87,0.333984,15.49723,40.461002,-130.559738,5153,2128,10374,2506,-1689,11381
1580,79,25172,6036,30680,-1237,4485,-1164,0.32,-0.02,0.88,0.349915,13.883113,35.344112,-131.160034,6456,1854,9814,748,0,11868
1600,80,25828,5428,26112,-969,5091,-1243,0.28,-0.01,0.89,0.365051,12.419765,29.779188,-131.642273,7790,1611,8749,-1341,1948,11584
1620,81,25900,5824,21960,-684,5442,-1409,0.23,0,0.9,0.378723,11.346231,23.88961,-131.980667,9048,1552,7002,-3686,3904,10219
1640,82,24240,3040,17220,-341,5634,-1647,0.18,0.02,0.9,0.392151,10.808732,17.843111,-131.915833,10071,1466,4971,-5665,5678,7995
1660,83,21828,1072,11176,-88,5651,-1676,0.13,0.04,0.9,0.405518,10.62926,11.719192,-131.409439,10592,680,2671,-6514,7338,4844
1680,84,18508,-156,6100,-268,5369,-1641,0.08,0.06,0.9,0.417603,10.543032,5.675779,-130.601639,10698,-119,46,-6718,8254,1081
1700,85,15744,-1484,2020,-470,4845,-1469,0.04,0.08,0.9,0.428467,10.118892,-0.042524,-129.488037,10368,-826,-2507,-6241,8284,-2620
1720,86,12112,-2804,-312,-342,4280,-1339,-0.01,0.09,0.89,0.437561,9.409477,-5.214913,-128.219421,9791,-1412,-4661,-5273,7699,-5698
1740,87,9240,-2880,-1808,-339,3674,-1180,-0.04,0.11,0.89,0.445374,8.742252,-9.863444,-126.845177,8940,-1955,-6306,-3905,6693,-7964
1760,88,7072,-4316,-2888,-490,2979,-1057,-0.08,0.12,0.88,0.452026,7.990714,-13.926905,-125.433624,8073,-2192,-7542,-2660,5454,-9487
1780,89,4532,-5432,-1312,-465,2346,-867,-0.12,0.12,0.87,0.460266,6.402148,-18.670742,-123.407913,6779,-2767,-8213,-651,4087,-10193
1800,90,3060,-4752,-260,-416,1971,-663,-0.13,0.12,0.87,0.462341,5.870463,-19.929218,-122.823853,6339,-2875,-8149,-113,3698,-10056
1820,91,980,-4404,1908,-366,1493,-484,-0.15,0.13,0.86,0.46521,4.936497,-22.077856,-121.851883,5512,-2750,-7785,523,2904,-9477
1840,92,-172,-4128,3504,-381,1254,-354,-0.17,0.13,0.86,0.467346,4.031357,-23.818138,-121.024918,4803,-2677,-7121,998,2410,-8609
1860,93,-1528,-4756,3780,-246,1116,-232,-0.18,0.13,0.86,0.468567,3.157012,-25.284971,-120.35228,4203,-2579,-6362,1296,2078,-7666
1880,94,-2768,-4028,3644,-143,847,-52,-0.19,0.13,0.85,0.469055,2.482734,-26.612122,-119.799828,3627,-2551,-5916,1626,1704,-7007
1900,95,-3904,-2428,5576,-105,503,67,-0.2,0.13,0.85,0.468384,2.042268,-27.630762,-119.495201,3095,-2347,-5598,1744,1254,-6465
1920,96,-4504,-2176,8596,-100,305,35,-0.21,0.13,0.85,0.467163,1.781498,-28.246149,-119.407883,2583,-1862,-4902,1473,867,-5589
1940,97,-5108,-2812,9056,-7,339,56,-0.21,0.13,0.85,0.466492,1.539996,-28.623629,-119.330536,2157,-1649,-3922,1299,831,-4513
1960,98,-5712,-2040,9176,161,337,91,-0.21,0.13,0.85,0.465759,1.39941,-29.039713,-119.259499,1792,-1573,-3321,1287,755,-3805
1980,99,-6076,-1716,9876,308,292,79,-0.22,0.13,0.85,0.46521,1.531949,-29.473574,-119.184601,1519,-1385,-2915,1167,600,-3316
2000,100,-6308,-1220,10180,272,249,93,-0.22,0.14,0.85,0.464905,1.848495,-29.839663,-119.123581,1320,-1226,-2548,1036,502,-2899
2020,101,-6572,-944,10000,150,207,102,-0.22,0.14,0.85,0.464478,2.122338,-30.155346,-119.090904,1179,-1067,-2284,902,412,-2599
2040,102,-6796,-868,10008,22,70,98,-0.22,0.14,0.85,0.463684,2.272794,-30.407463,-119.112679,1048,-912,-2201,814,260,-2458
2060,103,-7024,-1960,10892,-8,-67,103,-0.22,0.14,0.85,0.462891,2.269882,-30.505117,-119.173882,926,-865,-2098,808,191,-2305
2080,104,-7008,-1508,11760,27,-93,190,-0.22,0.14,0.85,0.462158,2.204889,-30.439585,-119.283241,792,-1038,-1842,955,305,-2022
