seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4168,-212,16212,-8,46,-320,-0.09,-0.04,-0.69,0.718994,-4.091539,10.475821,87.150551
1,4548,-100,16152,-18,56,-274,-0.09,-0.04,-0.69,0.717957,-4.03991,10.487488,87.325981
2,5056,-68,15492,-18,92,-203,-0.09,-0.04,-0.69,0.715271,-3.90976,10.534836,87.775681
3,5484,264,15156,9,113,-196,-0.09,-0.04,-0.69,0.714539,-3.863615,10.534899,87.900856
4,6608,788,15228,104,170,-190,-0.09,-0.04,-0.69,0.712524,-3.625919,10.534466,88.258316
5,6824,1380,15204,129,191,-133,-0.09,-0.04,-0.7,0.711914,-3.490873,10.534636,88.374016
6,7576,1956,14748,157,226,19,-0.08,-0.05,-0.7,0.711121,-3.035454,10.514712,88.559792
7,7756,2140,14736,184,253,139,-0.08,-0.05,-0.7,0.711365,-2.873087,10.501037,88.540886
8,7252,2492,14376,228,259,334,-0.08,-0.05,-0.69,0.713806,-2.340601,10.406182,88.216011
9,6576,2528,14384,262,242,443,-0.08,-0.05,-0.69,0.715271,-2.160837,10.365104,88.002014
10,6132,2460,13548,337,133,552,-0.07,-0.06,-0.69,0.721008,-1.562519,10.265196,87.138054
11,6492,2548,13796,414,168,574,-0.07,-0.06,-0.68,0.723145,-1.339877,10.272683,86.808846
12,6712,3008,14388,410,284,577,-0.06,-0.06,-0.68,0.72998,-0.528086,10.193694,85.76326
13,6384,3192,14800,372,342,634,-0.06,-0.06,-0.68,0.732239,-0.263487,10.119744,85.41671
14,5388,2980,15116,404,219,828,-0.05,-0.07,-0.67,0.740295,0.443039,9.821,84.143158
15,5172,3660,14764,536,57,942,-0.05,-0.07,-0.66,0.746826,0.958547,9.792738,83.070404
16,5244,4028,14736,641,44,991,-0.05,-0.07,-0.66,0.750305,1.278346,9.847023,82.490738
17,3888,3920,15756,726,199,1087,-0.04,-0.08,-0.64,0.761414,2.460009,9.935419,80.615913
18,2680,3712,16492,741,295,1098,-0.04,-0.08,-0.64,0.765381,2.871409,9.868362,79.934319
19,1656,3428,17788,662,407,993,-0.02,-0.09,-0.62,0.777039,4.062353,9.367666,77.886749
20,608,3508,18208,616,458,956,-0.02,-0.09,-0.62,0.780579,4.414326,9.131248,77.248558
21,-3432,3176,20136,618,533,1035,-0.01,-0.08,-0.61,0.791138,5.395003,8.161694,75.290787
22,-6476,2692,21724,612,375,1123,-0.0,-0.08,-0.6,0.7948,5.709692,7.758649,74.588875
23,-10348,2348,21608,652,-174,1132,0.01,-0.08,-0.59,0.806152,6.588318,6.826985,72.349602
24,-11504,2356,21476,734,-427,988,0.01,-0.08,-0.58,0.80957,6.911134,6.699535,71.649391
25,-11888,2544,22072,775,-512,503,0.02,-0.09,-0.57,0.816833,8.079077,6.613738,70.083641
26,-11508,3024,23060,674,-468,183,0.03,-0.09,-0.57,0.817932,8.499998,6.568036,69.813171
27,-10184,4084,22296,324,-431,-230,0.04,-0.09,-0.57,0.817688,9.496013,6.294772,69.73671
28,-9488,4160,20896,59,-338,-489,0.04,-0.09,-0.57,0.815369,9.811273,6.02612,70.166687
29,-8208,4404,19372,-42,-279,-781,0.04,-0.09,-0.58,0.811462,9.925499,5.656453,70.934219
30,-6344,5040,18216,-44,-165,-1064,0.04,-0.09,-0.58,0.805725,10.030275,5.225574,72.060616
31,-4876,5316,18904,-51,-47,-1225,0.05,-0.09,-0.59,0.798523,10.191396,4.678074,73.444191
32,-3704,5064,18552,-51,-151,-1263,0.05,-0.08,-0.6,0.790527,10.339063,4.164927,74.958595
33,-2520,4992,18036,-3,-252,-1281,0.05,-0.08,-0.62,0.782104,10.488027,3.860877,76.53273
34,-1264,5280,18004,42,-255,-1370,0.05,-0.08,-0.63,0.773193,10.704084,3.679153,78.170639
35,460,5356,17968,19,-184,-1482,0.05,-0.08,-0.64,0.763489,10.956848,3.524706,79.923004
36,2024,5240,18104,-52,-33,-1561,0.05,-0.09,-0.65,0.753052,11.158503,3.30492,81.778687
37,3484,5516,18744,-142,83,-1646,0.06,-0.08,-0.66,0.742065,11.24372,2.96784,83.701019
38,5752,5840,17932,-214,48,-1675,0.06,-0.08,-0.68,0.730469,11.222637,2.637299,85.703308
39,7624,5700,17456,-200,73,-1583,0.06,-0.08,-0.69,0.718872,11.160489,2.468807,87.682762
40,9296,5968,17416,-144,148,-1449,0.05,-0.08,-0.7,0.707947,11.132759,2.376838,89.516525
41,10580,6092,17420,-117,156,-1236,0.05,-0.08,-0.71,0.69812,11.170794,2.33579,91.138733
42,11380,5916,17264,-129,105,-940,0.05,-0.09,-0.72,0.690063,11.216698,2.441966,92.462044
43,11780,5612,16300,-144,56,-679,0.05,-0.09,-0.72,0.684082,11.229001,2.724571,93.451736
44,12216,5448,15028,-155,128,-483,0.05,-0.09,-0.73,0.679932,11.20188,3.096128,94.14727
45,12100,5288,14692,-177,265,-277,0.04,-0.09,-0.73,0.677368,11.153364,3.399892,94.580498
46,11860,5276,13676,-147,309,-48,0.04,-0.09,-0.73,0.676575,11.068026,3.617643,94.724632
47,11268,5332,13388,-54,350,200,0.04,-0.09,-0.73,0.677612,11.052019,3.831507,94.573021
48,10428,5416,13056,57,319,450,0.04,-0.09,-0.73,0.680542,11.143217,4.05092,94.1138
49,9784,5908,12304,184,289,661,0.04,-0.1,-0.72,0.68512,11.373032,4.323416,93.383636
50,9096,6388,12468,313,362,792,0.04,-0.1,-0.71,0.69104,11.759634,4.599846,92.42131
51,9340,7320,12836,396,432,845,0.05,-0.11,-0.71,0.697632,12.30441,4.786341,91.321312
52,9448,8180,12672,387,560,958,0.05,-0.11,-0.7,0.704651,12.927624,4.910623,90.121681
53,7796,8492,13500,433,695,1263,0.05,-0.11,-0.69,0.713074,13.559793,4.900238,88.647736
54,5660,8512,14028,596,587,1585,0.06,-0.12,-0.68,0.723755,14.264052,4.855968,86.734879
55,2708,8300,15828,803,393,1823,0.07,-0.12,-0.66,0.735962,15.151792,4.981713,84.48259
56,124,8032,16968,939,77,1907,0.08,-0.13,-0.65,0.748596,16.185638,5.322907,82.063957
57,-1840,7748,18084,1013,-74,1894,0.08,-0.14,-0.63,0.760681,17.296232,5.896709,79.651978
58,-3732,7184,19076,969,-68,1826,0.09,-0.14,-0.61,0.771912,18.386642,6.46778,77.295731
59,-6496,6572,21008,858,11,1744,0.1,-0.15,-0.6,0.782471,19.293961,6.87228,74.988525
60,-8644,6036,22532,786,-174,1568,0.1,-0.15,-0.58,0.792175,20.003233,7.09978,72.794716
61,-8572,6124,22348,761,-425,1219,0.11,-0.16,-0.57,0.799683,20.63162,7.411728,71.021812
62,-7868,6524,22964,649,-370,915,0.11,-0.16,-0.56,0.804749,21.24572,7.755703,69.735313
63,-7544,7020,24020,454,-261,695,0.11,-0.16,-0.55,0.808533,21.704361,7.897307,68.739601
64,-7300,6984,24092,241,-284,503,0.12,-0.16,-0.55,0.81134,21.936707,7.882402,68.012329
65,-6480,7232,22708,50,-314,278,0.12,-0.16,-0.55,0.81311,21.95437,7.85662,67.598251
66,-5668,7208,22376,-41,-272,83,0.12,-0.16,-0.55,0.813843,21.846682,7.766564,67.465477
