seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7344,1016,12640,75,155,-82,0.01,0.0,0.64,-0.768494,-1.097632,0.922656,79.542381
1,8024,1036,13336,279,241,-49,0.01,0.0,0.64,-0.768311,-0.955782,1.005417,79.578217
2,9672,2332,14696,396,186,178,0.01,0.0,0.64,-0.768494,-0.480616,1.128106,79.551743
3,9880,2216,13524,332,80,372,0.01,0.01,0.64,-0.770081,0.089828,1.424112,79.272163
4,9520,3196,11964,400,45,458,0.01,0.02,0.63,-0.772766,0.602785,1.858205,78.788002
5,9360,3868,12348,545,161,554,0.0,0.02,0.63,-0.776062,1.239963,2.29121,78.191071
6,9484,4476,13432,538,207,715,0.0,0.03,0.63,-0.779968,2.065212,2.585652,77.471191
7,8700,4616,13364,491,178,890,-0.0,0.04,0.62,-0.784973,2.87218,2.849941,76.53537
8,8324,5300,13336,618,154,977,-0.01,0.04,0.61,-0.790955,3.637891,3.14963,75.399467
9,6736,5536,16852,659,196,1147,-0.01,0.05,0.6,-0.797424,4.564027,3.438316,74.136734
10,5440,5072,15960,576,-139,1249,-0.02,0.05,0.59,-0.80481,5.479813,3.712551,72.66185
11,4928,4924,14880,620,-88,1230,-0.02,0.06,0.58,-0.812439,6.26256,4.284962,71.110847
12,3812,5452,16352,694,128,1219,-0.03,0.07,0.57,-0.819763,7.086144,4.7477,69.565979
13,2452,5584,18604,670,174,1274,-0.03,0.07,0.56,-0.826965,7.975124,4.911098,67.984192
14,-636,5160,18548,613,16,1380,-0.04,0.08,0.54,-0.834412,8.801453,5.007433,66.304489
15,-2368,5428,17620,804,-81,1341,-0.05,0.08,0.53,-0.842041,9.540875,5.187388,64.53891
16,-5064,5144,20944,986,74,1306,-0.05,0.09,0.52,-0.848999,10.524734,5.326817,62.805618
17,-9016,4844,23624,900,16,1286,-0.06,0.09,0.51,-0.855591,11.625189,5.185558,61.053314
18,-11344,5316,23432,757,-295,1092,-0.07,0.09,0.49,-0.861755,12.560987,4.966112,59.362465
19,-12068,5176,23536,665,-386,760,-0.08,0.09,0.48,-0.866272,13.353807,4.906596,58.041889
20,-12276,5264,23308,440,-252,355,-0.09,0.1,0.48,-0.868958,14.037078,4.794067,57.166481
21,-12772,5140,22820,189,-42,-87,-0.09,0.09,0.48,-0.869873,14.475744,4.374752,56.78783
22,-12196,5484,21572,52,16,-520,-0.1,0.09,0.48,-0.868896,14.64432,3.594255,56.953728
23,-10556,5824,21464,-15,8,-824,-0.1,0.08,0.48,-0.865845,14.708485,2.661335,57.643906
24,-9616,5664,21088,-176,27,-1005,-0.1,0.08,0.49,-0.861389,14.702149,1.753699,58.683422
25,-8856,5604,19148,-244,-56,-1203,-0.11,0.07,0.5,-0.856018,14.498166,0.863271,59.967381
26,-7128,5988,18308,-108,-83,-1447,-0.11,0.06,0.51,-0.849365,14.256944,0.071839,61.523129
27,-5364,6352,19576,-63,-24,-1636,-0.11,0.06,0.53,-0.841125,14.185641,-0.684032,63.339577
28,-3868,6416,19556,-217,-23,-1761,-0.11,0.06,0.54,-0.831665,14.114955,-1.441798,65.356247
