timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-6360,8836,6504,-345,-521,83,-0.13,0.45,0.8,0.366516,48.749527,-32.670361,-134.708755,1382,-996,-1309,-426,-107,-2102
20,1,-6396,9024,9668,67,-657,-56,-0.13,0.45,0.8,0.367554,48.482155,-32.382229,-134.711914,1340,-882,-1192,-466,-54,-1942
40,2,-7160,8760,9916,-62,-417,-91,-0.12,0.45,0.8,0.372681,47.876469,-31.642015,-134.526169,1072,-751,-337,-262,497,-1228
60,3,-7288,9056,10984,-170,-286,-86,-0.12,0.45,0.8,0.374084,47.645718,-31.497149,-134.431274,953,-755,-176,-152,575,-1074
80,4,-7772,9204,10540,-213,30,-86,-0.12,0.44,0.81,0.376282,46.890343,-31.322199,-134.182419,696,-623,297,4,792,-576
100,5,-8008,10304,8008,-236,131,-93,-0.12,0.44,0.81,0.376282,46.739254,-31.385771,-134.126831,589,-510,185,-17,612,-515
120,6,-7980,9660,8016,-280,-44,-207,-0.12,0.44,0.81,0.376831,46.309811,-31.655607,-133.879379,430,-178,-462,-230,-92,-606
140,7,-8044,9036,9708,-223,-145,-320,-0.12,0.44,0.81,0.37793,46.080124,-31.720327,-133.714828,409,-209,-490,-195,-114,-632
160,8,-7476,6736,10832,-142,-63,-465,-0.12,0.43,0.81,0.383484,45.201096,-32.05217,-132.932236,447,-609,-54,133,389,-635
180,9,-6596,5076,10604,-68,82,-483,-0.13,0.43,0.81,0.385742,44.902485,-32.253822,-132.595642,534,-931,78,331,646,-793
200,10,-5520,2336,10244,-120,172,-422,-0.13,0.43,0.8,0.391907,44.034119,-32.975674,-131.583664,1105,-2083,204,843,1422,-1692
220,11,-3900,688,9180,-303,186,-177,-0.13,0.42,0.8,0.39325,43.701496,-33.200893,-131.309845,1388,-2544,107,1000,1648,-2165
240,12,-1952,-1736,11228,-528,33,102,-0.14,0.42,0.81,0.394043,42.437199,-33.397751,-130.928329,2394,-3692,-109,1203,2433,-3464
260,13,-892,-4320,14632,-469,12,270,-0.14,0.41,0.81,0.393616,41.890545,-33.294338,-130.916168,2696,-4193,101,1406,2960,-3756
280,14,2132,-12056,20472,299,416,638,-0.14,0.4,0.82,0.390686,40.374306,-32.675583,-131.184677,3756,-6507,2020,2587,5958,-4280
300,15,3456,-13728,20980,690,920,1213,-0.14,0.4,0.82,0.388367,40.238354,-32.465714,-131.461029,4220,-7638,2819,3151,7271,-4611
320,16,5288,-12952,20640,521,1648,2388,-0.14,0.4,0.83,0.367004,41.377846,-31.635639,-133.913742,5488,-9996,4264,3665,10067,-5779
340,17,5912,-8388,20064,59,2080,3127,-0.14,0.4,0.83,0.354004,42.016193,-31.182375,-135.357788,5829,-10293,4519,3323,10620,-6039
360,18,7068,-1104,14912,-784,2725,3906,-0.15,0.41,0.85,0.295532,44.125988,-29.224054,-141.54744,6564,-8812,4174,310,10134,-5943
380,19,8032,3092,11916,-1081,2907,4228,-0.15,0.41,0.86,0.270935,44.835552,-28.437473,-144.051071,6745,-7963,3640,-909,9313,-5878
400,20,8220,13200,4272,-1580,2838,4667,-0.16,0.41,0.88,0.186035,46.93499,-25.431263,-152.630905,7107,-4448,1001,-4357,4844,-5368
420,21,6308,18112,-816,-1799,2555,4785,-0.16,0.41,0.89,0.155151,47.560753,-24.141184,-155.80246,7053,-2932,-134,-5146,2729,-4941
440,22,4616,30320,1556,-1514,1531,4613,-0.16,0.41,0.9,0.062866,49.117649,-19.385918,-165.693771,5863,2140,-3344,-5277,-4012,-2484
460,23,3772,32767,3320,-1115,1321,4131,-0.15,0.41,0.9,0.034973,49.583977,-17.549438,-168.866013,5362,4039,-3530,-4996,-5640,-866
480,24,2816,32767,264,-404,1395,3286,-0.14,0.42,0.9,-0.036316,51.25663,-12.761923,-176.882492,3986,7614,-3545,-3217,-8277,2747
500,25,2808,32767,-2288,-423,1247,2804,-0.14,0.42,0.89,-0.056091,51.966877,-11.522255,-178.993973,3622,8195,-3927,-2440,-8904,3230
520,26,2936,32767,-4416,-753,782,1930,-0.13,0.43,0.88,-0.104065,53.565056,-8.369644,175.848541,3022,9122,-5309,-492,-10323,3701
540,27,2508,32767,-4948,-881,427,1386,-0.13,0.44,0.88,-0.115601,53.858551,-7.551441,174.569656,2793,9281,-5786,134,-10669,3679
560,28,3996,32767,-4080,-942,-114,527,-0.12,0.44,0.88,-0.136658,54.271191,-5.680125,172.042801,2377,9549,-6567,1259,-11177,3662
580,29,5252,32767,-4580,-937,-303,-111,-0.12,0.44,0.88,-0.139343,54.320301,-5.250695,171.636185,2478,9598,-6620,1240,-11265,3691
600,30,5924,32767,-6912,-754,-848,-1287,-0.12,0.44,0.88,-0.132751,54.503731,-4.90335,172.087601,3029,9675,-7228,742,-11952,3407
620,31,6020,32040,-5956,-583,-1308,-1815,-0.11,0.45,0.88,-0.125122,54.646908,-5.052269,172.829208,3228,9681,-7464,428,-12202,3278
640,32,6972,30952,-3036,-219,-1936,-2611,-0.1,0.45,0.88,-0.088623,55.246281,-5.857613,176.307236,3689,9360,-7178,-1083,-11885,3202
660,33,8204,28180,-1932,27,-2213,-3176,-0.1,0.46,0.88,-0.072144,55.486221,-6.283178,177.857605,3935,9148,-6847,-1832,-11506,3205
680,34,9844,21888,-408,822,-2722,-3943,-0.09,0.47,0.88,-0.010071,56.440918,-8.154876,-176.353516,5076,7363,-5800,-4529,-9398,2179
700,35,10708,18396,1136,1422,-3119,-4178,-0.08,0.47,0.88,0.014465,56.942162,-8.918306,-174.118042,5487,6401,-5391,-5375,-8297,1543
720,36,11768,16008,6272,1803,-3823,-4287,-0.06,0.49,0.86,0.095581,58.87849,-11.100986,-167.226608,6608,3621,-3688,-7229,-4253,-100
740,37,12004,13424,8964,1769,-4078,-4356,-0.05,0.5,0.86,0.124207,59.397339,-11.738857,-164.968185,6910,2876,-2845,-7537,-2669,-400
760,38,13152,6152,14412,2102,-4332,-4345,-0.01,0.51,0.83,0.212646,60.245689,-13.546205,-158.090881,7912,386,-160,-7366,2432,-1604
780,39,12400,1808,17188,2376,-4355,-3996,0,0.51,0.82,0.242126,60.436615,-14.078382,-155.785202,8125,-891,844,-6605,4297,-2323
