seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4384,-9504,12312,133,73,-286,-0.12,-0.26,0.85,0.447754,-33.277245,1.636357,-129.325119
1,3948,-9664,13460,263,-55,-167,-0.12,-0.26,0.85,0.449036,-33.172974,1.819203,-129.142136
2,3368,-10080,14732,170,-134,-68,-0.12,-0.26,0.85,0.450562,-32.906128,2.175264,-128.909882
3,3468,-10364,13932,-26,-217,-91,-0.11,-0.26,0.85,0.451111,-32.827713,2.532514,-128.8396
4,4344,-9828,12736,-131,-184,-182,-0.11,-0.26,0.85,0.451782,-32.977077,2.991503,-128.796188
5,6408,-8812,12388,-105,38,-299,-0.11,-0.27,0.84,0.453552,-33.204044,3.45084,-128.610397
6,9452,-7088,12152,-40,187,-294,-0.11,-0.27,0.84,0.456848,-33.336433,3.883826,-128.195267
7,12960,-5468,12780,31,333,-61,-0.1,-0.27,0.84,0.460754,-33.31543,4.291852,-127.669319
8,16496,-3604,12580,20,466,386,-0.1,-0.27,0.84,0.463318,-33.136032,4.562557,-127.297089
9,18372,-1824,13488,-65,717,1070,-0.1,-0.27,0.84,0.462524,-32.932236,4.558325,-127.3759
10,17988,-216,14272,-245,690,1947,-0.1,-0.27,0.84,0.456299,-32.792065,3.982552,-128.189163
11,16408,956,12040,-347,351,2952,-0.11,-0.26,0.85,0.44165,-32.818016,2.89865,-130.157104
12,12872,1708,9624,-238,197,3954,-0.11,-0.26,0.86,0.416443,-32.932011,1.402403,-133.535339
13,7852,2164,9580,25,41,4851,-0.12,-0.26,0.88,0.380859,-32.842785,-0.753098,-138.195404
14,2096,1280,9924,342,-357,5466,-0.13,-0.25,0.9,0.335571,-32.199421,-3.513175,-143.930206
15,-3272,216,10444,610,-958,5682,-0.13,-0.24,0.92,0.282227,-30.865026,-6.398941,-150.447861
16,-7284,160,7612,891,-1441,5547,-0.13,-0.22,0.94,0.224304,-28.888483,-8.836365,-157.270248
17,-11616,800,7700,1223,-1176,5230,-0.13,-0.21,0.96,0.166077,-26.369194,-10.728417,-163.89061
18,-17924,-44,11544,1376,-692,4794,-0.13,-0.18,0.97,0.111267,-23.335712,-12.684532,-169.998703
19,-23204,-1480,15472,1379,-648,3986,-0.14,-0.16,0.97,0.061829,-20.041044,-14.822074,-175.496078
20,-26020,-1924,16028,1331,-895,2872,-0.15,-0.14,0.98,0.021118,-16.831575,-16.489059,-179.979919
21,-26788,-1988,15504,1205,-749,1639,-0.15,-0.12,0.98,-0.007874,-14.014971,-17.422123,176.908371
22,-28200,-2816,17292,887,-195,478,-0.16,-0.1,0.98,-0.023621,-11.870771,-18.165775,175.2668
23,-28936,-3812,17464,445,54,-644,-0.17,-0.09,0.98,-0.026978,-10.665129,-19.209106,174.92514
24,-28192,-4048,16116,148,54,-1787,-0.17,-0.09,0.98,-0.01886,-10.538101,-20.258238,175.808289
25,-25228,-3476,13284,123,7,-2994,-0.18,-0.09,0.98,0.000854,-11.301961,-20.98527,178.005432
26,-20188,-2068,9936,261,291,-4106,-0.19,-0.1,0.98,0.03302,-12.631631,-21.253006,-178.301163
27,-16336,-1012,9096,465,923,-4890,-0.2,-0.1,0.97,0.076782,-14.260569,-21.358305,-173.168472
28,-13152,476,9568,759,1357,-5459,-0.21,-0.11,0.96,0.12915,-15.994222,-21.608727,-166.867249
29,-9328,2744,10932,1151,1517,-5872,-0.22,-0.1,0.95,0.187927,-17.59466,-21.772505,-159.496918
30,-5116,4644,11604,1510,1328,-5939,-0.22,-0.1,0.94,0.250732,-18.747063,-21.569984,-151.244034
31,452,6044,11772,1864,1095,-5783,-0.22,-0.09,0.92,0.31366,-19.239775,-20.79878,-142.703613
32,7164,7248,12876,2130,1268,-5428,-0.22,-0.08,0.9,0.374634,-18.971308,-19.615225,-134.315048
33,11924,8704,17012,2092,1694,-4762,-0.21,-0.06,0.87,0.43158,-18.066406,-18.573553,-126.400627
34,15408,9972,21792,1842,1914,-3763,-0.21,-0.04,0.85,0.480957,-16.793091,-18.075916,-119.43528
35,18464,10540,25300,1443,1692,-2346,-0.2,-0.02,0.83,0.519287,-15.304367,-18.002695,-113.996216
36,19124,10220,26096,980,1191,-570,-0.19,-0.01,0.82,0.542847,-13.639648,-17.973471,-110.767754
37,16220,8820,24524,562,539,1164,-0.18,0.0,0.81,0.549438,-11.830269,-17.816978,-110.088882
38,12880,7372,20680,335,-110,2451,-0.17,0.01,0.82,0.540161,-9.923099,-17.417393,-111.744537
39,10400,6592,16244,259,-320,3359,-0.16,0.02,0.84,0.51886,-7.952423,-16.71069,-115.092323
40,8228,6820,14064,193,-29,4029,-0.15,0.03,0.86,0.488708,-5.908722,-16.058283,-119.493668
41,6204,7812,13204,68,447,4618,-0.14,0.03,0.88,0.451111,-3.8152,-15.872214,-124.608917
42,2928,8816,14176,-62,682,5235,-0.13,0.05,0.9,0.406311,-1.652442,-16.205532,-130.363647
43,-1068,9260,15264,-53,280,5810,-0.13,0.06,0.92,0.35376,0.688086,-16.647718,-136.875107
44,-3896,9096,14312,164,-364,6112,-0.13,0.07,0.94,0.294861,3.292906,-16.418966,-144.083984
45,-6392,8404,12720,471,-693,6121,-0.12,0.08,0.96,0.232666,6.108325,-15.263288,-151.629776
46,-9388,7740,12980,687,-548,5802,-0.1,0.1,0.98,0.170654,8.98009,-13.598728,-159.028229
47,-13232,7412,14100,716,-306,5330,-0.09,0.11,0.98,0.111877,11.666007,-12.027019,-165.889038
48,-16356,6552,15952,705,-200,4664,-0.09,0.13,0.99,0.057983,14.018194,-10.766088,-172.063843
49,-17960,5200,17304,717,-283,3759,-0.08,0.14,0.99,0.011658,15.975107,-9.777146,-177.305817
50,-17164,5268,16640,705,-242,2661,-0.08,0.15,0.98,-0.024292,17.553629,-8.963906,178.653061
51,-16356,5840,17468,626,129,1689,-0.08,0.16,0.98,-0.048889,18.82622,-8.56144,175.941574
52,-15264,6860,19320,492,366,918,-0.09,0.17,0.98,-0.064087,19.853121,-8.849931,174.376434
53,-14196,7316,20620,279,234,385,-0.1,0.17,0.98,-0.072144,20.588358,-9.554611,173.653229
54,-12508,7480,20332,101,-202,40,-0.1,0.17,0.98,-0.074768,20.953297,-10.177728,173.492157
55,-10604,7408,18516,5,-625,-176,-0.1,0.17,0.98,-0.073547,21.024866,-10.348231,173.665192
56,-8700,7040,16728,-63,-720,-402,-0.1,0.17,0.98,-0.069641,20.936077,-10.094553,174.060135
