seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7356,2168,14472,15,81,18,0.01,0.12,0.06,-0.990967,-0.118001,13.884833,6.961349
1,7824,2336,13572,80,90,33,0.01,0.12,0.06,-0.990906,-0.038257,13.943716,6.932551
2,8656,3324,14564,224,200,172,0.01,0.12,0.06,-0.990906,0.2276,14.026032,6.808411
3,8820,3084,13956,265,24,362,0.0,0.12,0.05,-0.990967,0.610334,14.081298,6.466101
4,8820,3384,12652,359,-34,458,-0.0,0.13,0.05,-0.990845,0.984409,14.351503,5.904171
5,9224,3420,13140,484,57,527,-0.01,0.13,0.05,-0.990723,1.458532,14.676736,5.201756
6,9752,4424,13572,534,168,597,-0.01,0.13,0.04,-0.990662,2.053202,14.91206,4.353256
7,8900,5516,14600,477,334,697,-0.02,0.13,0.03,-0.990662,2.69342,15.021442,3.40656
8,8104,6016,14412,481,300,836,-0.02,0.13,0.02,-0.990845,3.279522,14.940158,2.335524
9,7820,5996,15512,625,303,981,-0.03,0.13,0.01,-0.990967,3.886107,14.853076,1.082039
10,6928,6024,16964,704,312,1087,-0.04,0.13,0.0,-0.990967,4.605379,14.763779,-0.37866
11,5428,6600,17144,666,294,1194,-0.05,0.13,-0.01,-0.990784,5.329923,14.63619,-1.977103
12,3592,6364,17868,692,314,1303,-0.05,0.12,-0.02,-0.990417,6.020697,14.471934,-3.690373
13,1632,6408,18888,710,302,1381,-0.06,0.12,-0.04,-0.989868,6.681101,14.230502,-5.51215
14,-1112,5860,19948,700,295,1378,-0.07,0.12,-0.06,-0.989136,7.328953,13.910367,-7.388401
15,-3604,5864,21800,665,262,1284,-0.08,0.11,-0.07,-0.988281,7.939445,13.475541,-9.208509
16,-5508,5448,22396,553,86,1166,-0.08,0.11,-0.08,-0.987305,8.514773,12.963888,-10.855751
17,-7904,5668,22612,482,-58,1034,-0.09,0.1,-0.1,-0.986267,8.962345,12.540504,-12.294286
18,-9732,5484,22816,429,-154,841,-0.09,0.1,-0.11,-0.985229,9.383352,12.136959,-13.524035
19,-10424,5260,23164,340,-158,567,-0.1,0.09,-0.12,-0.984375,9.772073,11.712681,-14.458363
20,-10576,5416,22572,231,-258,244,-0.1,0.09,-0.12,-0.983948,10.107221,11.218248,-15.020408
21,-9660,5464,21132,114,-267,-94,-0.1,0.08,-0.12,-0.983887,10.393769,10.770624,-15.163913
22,-9204,5652,20412,-7,-132,-398,-0.1,0.08,-0.12,-0.984314,10.626736,10.282021,-14.885786
23,-8224,5732,20256,-58,-50,-657,-0.1,0.07,-0.12,-0.985291,10.793545,9.628662,-14.225996
24,-7500,5888,19452,-139,-107,-827,-0.1,0.07,-0.11,-0.986511,10.946182,8.901163,-13.26792
25,-6704,5952,17992,-146,-135,-1006,-0.1,0.06,-0.1,-0.987854,11.037236,8.264537,-12.112468
26,-5212,6136,17408,-102,-41,-1233,-0.1,0.06,-0.09,-0.989197,11.163776,7.664141,-10.744588
27,-4184,6212,18148,-141,70,-1408,-0.1,0.05,-0.07,-0.99054,11.367596,6.973307,-9.129736
28,-2848,6228,17884,-221,41,-1531,-0.1,0.05,-0.06,-0.991821,11.497917,6.193762,-7.320823
29,-1464,6288,17416,-168,-76,-1595,-0.1,0.04,-0.04,-0.99292,11.547154,5.521089,-5.387183
30,712,6712,17024,-52,-166,-1640,-0.1,0.04,-0.03,-0.99353,11.685202,5.051781,-3.399939
31,2732,6600,18012,0,-100,-1658,-0.1,0.04,-0.01,-0.993713,11.96042,4.763465,-1.39714
32,4888,6864,17820,-27,-90,-1657,-0.11,0.04,0.01,-0.993469,12.265998,4.523395,0.590554
33,6440,6892,17996,-46,-100,-1582,-0.11,0.04,0.03,-0.992981,12.533348,4.368418,2.542331
34,8792,6928,17172,-55,-118,-1510,-0.11,0.04,0.04,-0.992188,12.768359,4.357061,4.384271
35,10356,6908,16628,-67,-63,-1395,-0.11,0.05,0.06,-0.99115,12.996481,4.462691,6.112166
36,12232,7044,16084,-11,6,-1258,-0.11,0.05,0.07,-0.989929,13.201398,4.632202,7.672153
37,13940,7020,16296,40,45,-1045,-0.11,0.05,0.08,-0.988586,13.479418,4.847597,9.030566
38,14952,7144,15564,67,74,-746,-0.11,0.06,0.09,-0.987305,13.796,5.171838,10.076853
39,15388,7228,15272,95,183,-468,-0.12,0.06,0.1,-0.986145,14.12398,5.583664,10.740125
40,15312,7176,14964,81,271,-162,-0.12,0.07,0.1,-0.985291,14.453307,5.97173,11.047798
41,14212,6676,14060,12,345,143,-0.12,0.07,0.1,-0.984863,14.720004,6.335196,10.976466
42,13224,6788,12572,103,391,354,-0.12,0.07,0.1,-0.984863,14.863868,6.658011,10.569787
43,12704,7368,13024,264,471,535,-0.12,0.07,0.1,-0.984985,15.122435,6.932772,9.88904
44,12160,7764,14176,306,554,777,-0.13,0.07,0.09,-0.985046,15.545558,7.142213,8.955192
45,10728,7892,12984,281,505,1064,-0.13,0.08,0.08,-0.985352,15.960284,7.337531,7.708065
46,9212,8184,12576,412,556,1281,-0.14,0.08,0.06,-0.985657,16.333778,7.603646,6.141102
47,7544,8848,14200,595,548,1434,-0.14,0.08,0.05,-0.985779,16.854288,7.804581,4.308688
48,6948,9252,14984,653,474,1555,-0.15,0.08,0.03,-0.985474,17.551447,8.00537,2.303645
49,5356,9428,14628,650,426,1745,-0.16,0.08,0.01,-0.984741,18.275719,8.30349,0.142837
50,3180,10068,15092,789,409,1888,-0.16,0.08,-0.01,-0.983582,18.982695,8.684292,-2.215705
51,1456,10632,17408,1026,300,1911,-0.17,0.08,-0.03,-0.981689,19.86495,9.041065,-4.710282
52,-268,10632,19808,1077,316,1932,-0.18,0.07,-0.05,-0.978882,20.967722,9.430454,-7.191325
53,-3784,10452,20748,921,301,1957,-0.19,0.07,-0.07,-0.975647,22.010473,9.741291,-9.654784
54,-7092,9472,21880,816,247,1874,-0.2,0.07,-0.09,-0.972412,22.811331,9.933301,-12.002828
55,-8936,8636,21748,667,138,1627,-0.21,0.07,-0.11,-0.969299,23.414053,9.997011,-14.129395
56,-9160,8644,21640,533,72,1256,-0.21,0.06,-0.13,-0.966614,23.837954,9.928929,-15.847421
57,-8696,9104,21536,450,32,941,-0.22,0.06,-0.14,-0.964478,24.174101,9.748031,-17.091766
58,-7700,9376,21612,349,-12,712,-0.22,0.05,-0.15,-0.962769,24.483139,9.50158,-17.963778
59,-6512,9440,21268,212,-19,551,-0.22,0.05,-0.15,-0.961487,24.727533,9.244802,-18.576534
60,-5964,9408,20756,101,-86,408,-0.22,0.04,-0.16,-0.960632,24.840343,8.992584,-19.024366
61,-5016,9344,19544,79,-194,243,-0.22,0.04,-0.16,-0.960022,24.909119,8.739444,-19.379583
62,-3908,9252,20232,84,-190,63,-0.22,0.04,-0.16,-0.9599,24.958822,8.675314,-19.40831
63,-2420,10108,20112,-37,-287,-94,-0.22,0.04,-0.16,-0.9599,25.038872,8.529649,-19.32032
64,-340,11168,19080,-195,-264,-133,-0.22,0.04,-0.16,-0.960327,25.020271,8.475693,-19.073971
65,680,10980,19168,-295,-166,7,-0.22,0.04,-0.16,-0.960938,24.902958,8.492831,-18.856976
66,920,9772,18580,-360,-113,119,-0.22,0.04,-0.16,-0.961426,24.628859,8.553784,-18.843254
67,248,9056,17556,-362,-111,58,-0.22,0.04,-0.16,-0.962036,24.230835,8.621264,-18.935247
68,412,8364,17032,-242,-233,-108,-0.21,0.04,-0.16,-0.962708,23.857418,8.64605,-18.939028
69,1496,8956,16116,-41,-320,-310,-0.21,0.04,-0.16,-0.963379,23.660887,8.730788,-18.738258
