seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6496,2176,16112,-112,304,-207,0.03,-0.08,-0.73,0.682617,9.501342,3.87139,93.835258
1,5440,1768,17752,-131,488,-109,0.03,-0.08,-0.73,0.682129,9.30528,3.60295,93.906914
2,5560,1368,17080,-120,231,-51,0.03,-0.08,-0.73,0.682129,9.076896,3.332354,93.901947
3,6068,1372,16084,-38,142,3,0.03,-0.08,-0.73,0.682373,8.889004,3.380041,93.871704
4,6348,1768,15584,9,141,45,0.03,-0.08,-0.73,0.682922,8.801,3.48812,93.792068
5,6292,1904,15456,108,139,104,0.03,-0.08,-0.72,0.683777,8.806503,3.622374,93.661888
6,6492,2308,15468,191,65,148,0.03,-0.08,-0.72,0.685059,8.939219,3.79728,93.460388
7,7640,2796,14788,265,18,165,0.03,-0.08,-0.72,0.686462,9.198571,4.085907,93.239983
8,8192,3304,15288,238,197,210,0.03,-0.09,-0.72,0.688049,9.515894,4.396568,92.988396
9,7644,4052,15472,163,262,311,0.03,-0.09,-0.72,0.690369,9.772597,4.531883,92.61216
10,7024,4028,15244,195,233,445,0.03,-0.09,-0.71,0.693481,10.002788,4.650463,92.105377
11,6972,4256,15532,300,161,540,0.03,-0.09,-0.71,0.69751,10.291197,4.819034,91.445839
12,7284,4472,15280,333,117,599,0.03,-0.1,-0.7,0.701904,10.700586,5.091231,90.71994
13,6796,4896,14348,328,186,683,0.04,-0.1,-0.7,0.706848,11.1031,5.408011,89.897865
14,5972,4812,15376,474,282,761,0.04,-0.11,-0.69,0.712402,11.571439,5.579858,88.952248
15,5684,4760,16384,621,285,784,0.04,-0.11,-0.69,0.718323,12.199294,5.677959,87.915054
16,5136,4872,17604,639,275,827,0.05,-0.11,-0.68,0.724304,12.930337,5.769887,86.83802
17,4600,4692,17996,598,182,947,0.05,-0.12,-0.67,0.730652,13.612412,5.897903,85.679214
18,3844,4796,17520,577,152,1086,0.06,-0.12,-0.66,0.737854,14.192371,6.153813,84.362366
19,2620,4512,18064,601,224,1152,0.06,-0.13,-0.65,0.745728,14.759461,6.375859,82.89325
20,888,4068,19068,606,263,1190,0.06,-0.13,-0.64,0.753845,15.309575,6.472781,81.334282
21,-1484,3340,20220,578,185,1252,0.07,-0.13,-0.63,0.762146,15.789928,6.493309,79.703171
22,-4248,2628,19536,563,21,1299,0.07,-0.13,-0.62,0.770569,16.176037,6.572012,78.029816
23,-7036,1968,20240,664,-78,1153,0.08,-0.13,-0.61,0.778564,16.550968,6.659276,76.400627
24,-8520,1600,20880,706,-24,796,0.08,-0.14,-0.6,0.784668,17.037737,6.603404,75.074158
25,-9704,2044,22372,540,11,408,0.09,-0.13,-0.59,0.788513,17.487741,6.221107,74.156029
26,-9572,2836,21276,370,-169,52,0.09,-0.13,-0.59,0.789856,17.765175,5.746731,73.763626
27,-8812,3512,20660,306,-228,-307,0.1,-0.13,-0.59,0.788818,17.98354,5.332894,73.875664
28,-7596,4392,20916,245,-148,-667,0.1,-0.13,-0.6,0.785461,18.216732,4.82319,74.442474
29,-6208,5112,20920,103,-118,-900,0.1,-0.13,-0.6,0.780212,18.390398,4.19181,75.380791
30,-5132,5412,20212,-44,-130,-1011,0.11,-0.12,-0.61,0.773865,18.421352,3.561229,76.558769
31,-4000,5532,18600,-107,-137,-1114,0.11,-0.12,-0.62,0.766846,18.33757,2.989306,77.881363
32,-2936,5364,18920,-93,-90,-1225,0.11,-0.12,-0.63,0.759094,18.240044,2.416007,79.322029
33,-1732,5416,18280,-138,-62,-1338,0.11,-0.11,-0.64,0.750549,18.112291,1.844188,80.89093
34,-540,5696,18176,-125,-71,-1393,0.11,-0.11,-0.65,0.741333,17.953415,1.280037,82.559273
35,996,6032,17988,-40,-105,-1411,0.11,-0.11,-0.66,0.731628,17.857721,0.834972,84.286819
36,1896,6104,18592,-33,-106,-1369,0.11,-0.11,-0.67,0.721741,17.840734,0.475794,86.012329
37,2740,5900,17952,-53,-169,-1356,0.11,-0.11,-0.68,0.712036,17.805275,0.233135,87.698341
38,3860,6076,17424,-52,-108,-1419,0.11,-0.11,-0.7,0.702087,17.746183,0.066656,89.416504
39,5340,6452,17956,-80,4,-1471,0.11,-0.11,-0.71,0.69165,17.695938,-0.174212,91.177711
40,6820,6476,17548,-199,97,-1465,0.11,-0.11,-0.72,0.681152,17.570074,-0.45172,92.926056
41,8136,6544,16688,-305,204,-1413,0.11,-0.11,-0.73,0.670959,17.305229,-0.745738,94.611275
42,9248,6472,16516,-327,277,-1317,0.11,-0.1,-0.74,0.661377,16.95537,-1.051405,96.177086
43,10556,6336,16156,-301,296,-1168,0.1,-0.1,-0.74,0.65271,16.598745,-1.291401,97.58062
44,11400,6316,16796,-269,310,-968,0.1,-0.1,-0.75,0.645386,16.297029,-1.426383,98.761269
45,12524,6284,16592,-255,191,-724,0.1,-0.1,-0.76,0.639648,16.013603,-1.379872,99.703209
46,13208,6756,16272,-209,41,-435,0.1,-0.1,-0.76,0.635864,15.782612,-1.031071,100.369331
47,13876,7096,14816,-131,-46,-128,0.09,-0.1,-0.76,0.634216,15.677186,-0.374244,100.727966
48,13924,7324,14404,-68,134,163,0.09,-0.11,-0.76,0.634949,15.70504,0.376713,100.712181
49,13184,7844,14780,-45,294,474,0.08,-0.11,-0.76,0.638184,15.795509,0.972578,100.276169
50,12052,8052,14312,-49,279,811,0.08,-0.11,-0.75,0.643982,15.909008,1.523085,99.425995
51,10660,7936,12568,-28,296,1106,0.08,-0.12,-0.74,0.652283,16.019808,2.147882,98.178078
52,9120,8280,12132,59,437,1305,0.08,-0.12,-0.74,0.662476,16.179379,2.683351,96.59565
53,8008,8536,12596,232,517,1455,0.08,-0.12,-0.72,0.673889,16.481251,3.043321,94.755135
54,7280,8800,13116,414,424,1591,0.08,-0.13,-0.71,0.685974,16.985491,3.388788,92.743378
55,6308,8696,13064,545,389,1764,0.08,-0.13,-0.7,0.698669,17.655247,3.869905,90.573112
56,4892,8812,13480,722,431,1900,0.09,-0.14,-0.68,0.712158,18.457386,4.371217,88.17952
57,2460,8600,15616,923,455,2016,0.1,-0.15,-0.67,0.726074,19.4454,4.813148,85.578308
58,-928,8304,17772,1042,336,2109,0.1,-0.15,-0.65,0.740051,20.551975,5.224863,82.816467
59,-4056,7908,19836,1116,162,2068,0.11,-0.16,-0.63,0.753479,21.679682,5.675442,80.017326
60,-6400,6896,22192,1141,6,1928,0.12,-0.17,-0.61,0.765564,22.788816,6.144796,77.345062
61,-7616,6336,23708,1058,-140,1667,0.13,-0.17,-0.59,0.775818,23.785536,6.598844,74.947189
62,-8140,6040,24352,807,-138,1344,0.13,-0.18,-0.58,0.783997,24.551077,6.977276,72.95919
63,-7924,6052,23956,529,-148,1021,0.14,-0.18,-0.57,0.790405,24.970032,7.157078,71.397072
64,-6728,6240,23608,311,-115,667,0.14,-0.18,-0.56,0.795044,25.132059,7.192978,70.290123
65,-5492,6692,22720,137,-101,390,0.14,-0.18,-0.56,0.797974,25.115805,7.092121,69.614487
66,-4732,6988,22516,37,-33,252,0.14,-0.17,-0.56,0.799805,24.990913,6.898792,69.226501
67,-4392,7024,22744,19,-144,210,0.14,-0.17,-0.56,0.80127,24.806402,6.679116,68.945908
68,-3564,7176,21908,41,-471,129,0.14,-0.17,-0.56,0.802002,24.648911,6.687463,68.848846
69,-1864,7644,20040,77,-645,2,0.14,-0.17,-0.56,0.801514,24.603399,7.037967,69.028839
