seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7164,-856,13660,-182,223,-322,-0.01,0.01,0.86,-0.513428,1.807477,-0.214385,118.216751
1,7648,-696,13444,-197,171,-308,-0.01,0.01,0.86,-0.512085,1.661009,-0.149649,118.397255
2,8216,-224,10408,-178,76,-288,-0.01,0.01,0.86,-0.509644,1.336949,0.117254,118.72287
3,9888,408,9828,42,270,-293,-0.0,0.01,0.86,-0.507202,1.182589,0.403826,119.047546
4,10976,1448,11324,181,421,-147,-0.0,0.01,0.86,-0.505127,1.335988,0.514525,119.325111
5,10872,1788,11764,222,321,118,-0.0,0.02,0.86,-0.504944,1.645563,0.622315,119.349541
6,11176,1688,10444,314,103,341,-0.0,0.02,0.86,-0.507141,2.015012,0.934096,119.060989
7,10756,1840,10640,475,163,565,-0.0,0.03,0.86,-0.51123,2.534434,1.417928,118.519684
8,9520,2424,11332,584,201,795,-0.0,0.03,0.86,-0.517395,3.210851,1.802199,117.704079
9,9128,3196,11520,643,246,865,-0.0,0.04,0.85,-0.525024,3.989572,2.115623,116.689835
10,8520,4152,12756,706,357,966,-0.01,0.05,0.84,-0.533508,4.890835,2.307405,115.558876
11,7708,4580,14328,731,361,1114,-0.01,0.05,0.84,-0.542969,5.871311,2.405519,114.289444
12,6384,5144,14216,737,307,1257,-0.01,0.06,0.83,-0.553711,6.865971,2.534098,112.834053
13,4616,5096,14976,837,275,1408,-0.02,0.07,0.82,-0.565552,7.899875,2.672615,111.21032
14,3516,5072,15312,950,235,1453,-0.03,0.08,0.81,-0.578247,9.045398,2.833439,109.444427
15,2544,5700,16676,965,372,1401,-0.03,0.09,0.8,-0.590759,10.246107,2.952738,107.672615
16,1052,6056,18764,934,421,1477,-0.04,0.09,0.79,-0.602844,11.464551,2.912207,105.920448
17,-156,6268,19380,924,286,1558,-0.05,0.1,0.78,-0.615417,12.609328,2.836443,104.049622
18,-1560,6732,19460,979,190,1593,-0.06,0.11,0.77,-0.628235,13.754379,2.947565,102.104317
19,-3024,7136,21392,988,225,1576,-0.06,0.12,0.76,-0.640747,14.932829,3.061935,100.150299
20,-5616,7084,23092,914,99,1550,-0.07,0.12,0.74,-0.652771,16.065002,3.097265,98.20562
21,-8040,6580,23268,783,0,1455,-0.08,0.13,0.73,-0.66394,17.030678,3.178502,96.351761
22,-10936,5912,24572,656,9,1294,-0.09,0.13,0.72,-0.67395,17.793377,3.158948,94.638199
23,-13908,4912,25068,469,-175,975,-0.09,0.13,0.71,-0.682373,18.331312,2.950303,93.143196
24,-13728,4508,24252,338,-260,545,-0.1,0.13,0.71,-0.688232,18.647688,2.719393,92.076591
