seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5864,1204,18444,60,169,-93,0.08,0.09,0.38,-0.917175,-5.089249,13.20188,45.565845
1,6040,1092,14860,28,-36,-56,0.08,0.09,0.38,-0.916931,-4.905783,13.315704,45.647926
2,6912,1192,15424,126,81,-144,0.08,0.09,0.38,-0.916565,-4.680887,13.43076,45.760502
3,8512,1992,15456,135,107,-167,0.08,0.09,0.38,-0.916016,-4.334488,13.511753,45.963421
4,9132,2400,15332,74,91,-37,0.08,0.1,0.38,-0.915466,-4.000509,13.647449,46.139374
5,9892,3020,13656,90,-32,99,0.08,0.1,0.38,-0.915344,-3.726499,13.884607,46.164986
6,10584,3524,12352,175,46,255,0.07,0.1,0.38,-0.91571,-3.415176,14.24396,46.025745
7,10212,3628,13084,273,249,433,0.07,0.11,0.38,-0.916931,-3.02888,14.451333,45.662838
8,9444,3956,13540,348,237,574,0.07,0.11,0.37,-0.919067,-2.572982,14.458179,45.062218
9,9888,4228,13140,484,161,676,0.06,0.11,0.37,-0.921631,-2.035388,14.517787,44.295647
10,9512,4500,14376,577,222,849,0.06,0.11,0.36,-0.924683,-1.366362,14.606674,43.34819
11,8364,4660,14832,559,294,1019,0.05,0.12,0.35,-0.928467,-0.693942,14.572584,42.150745
12,6264,5052,15760,611,325,1138,0.04,0.12,0.34,-0.9328,-0.073092,14.398396,40.732735
13,5496,5816,16236,730,217,1207,0.04,0.12,0.33,-0.937439,0.641181,14.159483,39.152157
14,4932,5908,17776,766,253,1269,0.03,0.12,0.31,-0.942017,1.479421,13.989194,37.475883
15,3492,5988,18624,645,390,1284,0.02,0.12,0.3,-0.946655,2.277862,13.686434,35.712723
16,1056,6556,20212,551,437,1338,0.01,0.12,0.29,-0.951294,2.916322,13.164785,33.914375
17,-1140,6152,20256,514,157,1440,0.0,0.11,0.27,-0.955933,3.464604,12.620569,32.034393
18,-3508,5380,19208,556,54,1487,-0.01,0.11,0.26,-0.960327,3.955042,12.321017,30.07625
19,-6552,5000,20336,675,129,1388,-0.01,0.11,0.24,-0.964478,4.511363,11.918073,28.105515
20,-9044,4744,22204,722,26,1184,-0.02,0.11,0.23,-0.968201,5.212149,11.312881,26.279888
21,-10544,4784,23008,600,-120,938,-0.03,0.1,0.21,-0.971008,5.929532,10.75225,24.756155
22,-11536,4812,22660,411,-227,643,-0.04,0.1,0.21,-0.973022,6.510536,10.249972,23.623936
23,-11708,4636,21384,255,-242,270,-0.04,0.1,0.2,-0.974243,6.937505,9.781584,22.947489
24,-11628,5028,21456,148,-140,-161,-0.05,0.09,0.2,-0.97467,7.279389,9.219845,22.792305
25,-10576,5476,20832,3,-90,-533,-0.05,0.09,0.2,-0.974243,7.571788,8.514582,23.176947
26,-9596,5436,19948,-129,-62,-819,-0.05,0.08,0.21,-0.973083,7.760635,7.764562,23.99028
27,-7948,5732,19016,-160,-77,-1099,-0.05,0.08,0.22,-0.971191,7.873166,7.044229,25.169813
28,-6028,5904,18932,-182,-1,-1304,-0.05,0.07,0.23,-0.968506,7.999764,6.370361,26.664383
29,-4472,6204,18688,-255,16,-1447,-0.06,0.07,0.25,-0.965271,8.085744,5.689739,28.35231
30,-2948,6032,17784,-288,-26,-1551,-0.06,0.06,0.26,-0.961365,8.103191,5.100819,30.204851
31,-788,6352,17144,-194,0,-1668,-0.06,0.06,0.28,-0.956848,8.140805,4.633112,32.180286
32,1136,6396,18376,-155,77,-1701,-0.06,0.06,0.3,-0.951782,8.298716,4.176689,34.232258
33,3016,5968,17828,-225,-18,-1670,-0.06,0.05,0.31,-0.94635,8.410563,3.815887,36.289402
34,5124,6308,16208,-163,-106,-1647,-0.06,0.05,0.33,-0.940735,8.45608,3.697451,38.305683
35,7644,6364,16852,-18,-49,-1612,-0.06,0.06,0.35,-0.934753,8.656854,3.738472,40.288811
36,9832,6212,17676,-53,34,-1479,-0.06,0.06,0.36,-0.928772,8.947831,3.837239,42.15591
37,11032,6100,16488,-143,26,-1280,-0.06,0.06,0.37,-0.923279,9.116694,4.000884,43.826778
38,12400,6044,15576,-53,-1,-1104,-0.06,0.07,0.39,-0.918396,9.257832,4.296869,45.263489
39,14376,6364,15908,71,58,-865,-0.06,0.07,0.4,-0.914001,9.53077,4.69611,46.474808
40,14984,6320,15492,43,108,-667,-0.06,0.08,0.4,-0.910339,9.892512,5.142172,47.414009
41,15132,6380,14204,16,176,-400,-0.06,0.08,0.41,-0.907898,10.168097,5.593282,48.021538
42,15316,6704,13588,97,267,-119,-0.06,0.09,0.41,-0.906616,10.449003,6.025883,48.288338
43,14704,7020,13792,166,387,234,-0.06,0.09,0.41,-0.906677,10.811361,6.394791,48.141903
44,13136,6692,13432,153,354,579,-0.06,0.09,0.4,-0.908325,11.175411,6.718258,47.532658
45,11500,6380,11604,199,365,790,-0.07,0.1,0.39,-0.911194,11.468201,7.079203,46.563362
46,10484,7384,11552,385,468,909,-0.07,0.1,0.39,-0.914673,11.860143,7.331863,45.361553
47,9512,7556,12740,492,544,1090,-0.08,0.1,0.37,-0.918579,12.485993,7.450137,43.91153
48,8620,7944,12272,507,523,1273,-0.08,0.1,0.36,-0.923035,13.136394,7.540893,42.214581
49,7208,8512,12932,633,481,1452,-0.09,0.1,0.35,-0.927856,13.831383,7.669991,40.280491
50,5804,9040,13124,806,348,1641,-0.1,0.11,0.33,-0.932861,14.695072,7.896106,38.08012
51,5364,10088,13620,988,318,1792,-0.11,0.11,0.31,-0.937744,15.754939,8.264349,35.635105
52,4000,10656,14976,1126,424,1962,-0.12,0.12,0.29,-0.942444,17.014839,8.649512,32.922188
53,-4,10480,17708,1224,578,2147,-0.13,0.12,0.27,-0.947205,18.349579,8.888954,29.903503
54,-3588,10316,21044,1186,599,2066,-0.14,0.12,0.24,-0.951782,19.646049,8.847806,26.754812
55,-5764,10580,21952,942,559,1822,-0.16,0.11,0.22,-0.955566,20.734661,8.619876,23.93881
56,-8692,9744,23236,779,480,1681,-0.17,0.11,0.2,-0.95874,21.550617,8.253682,21.508091
57,-10520,8780,23712,701,245,1425,-0.17,0.1,0.19,-0.961304,22.195297,7.862861,19.428885
58,-10728,9260,23612,618,74,1013,-0.18,0.1,0.17,-0.962952,22.754169,7.516304,17.849184
59,-8728,9564,23596,456,57,610,-0.19,0.1,0.16,-0.963745,23.28137,7.121128,16.855488
60,-7048,9832,23580,229,85,396,-0.19,0.09,0.16,-0.964172,23.621286,6.653985,16.295797
61,-5564,9700,22376,47,82,269,-0.19,0.09,0.16,-0.964661,23.728872,6.209459,15.9904
62,-4484,10044,21396,-31,82,188,-0.19,0.08,0.15,-0.96521,23.713362,5.813537,15.808722
63,-3472,9296,20836,-92,36,101,-0.19,0.08,0.15,-0.965698,23.641148,5.444244,15.723606
64,-2604,9164,18912,-182,-87,-36,-0.19,0.08,0.15,-0.966064,23.492352,5.174244,15.761624
65,-1636,9300,17960,-219,-79,-116,-0.19,0.08,0.15,-0.966309,23.302088,5.007061,15.932854
66,-272,9264,17696,-190,-26,-167,-0.19,0.07,0.16,-0.96637,23.130131,4.819314,16.195263
