seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4888,516,15488,29,107,-21,-0.01,0.11,-0.35,-0.931519,-3.689247,11.550479,-41.458382
1,4828,836,15856,94,228,-68,-0.01,0.1,-0.35,-0.93158,-3.628173,11.513222,-41.449276
2,5888,1136,16168,113,106,-56,-0.01,0.1,-0.35,-0.93219,-3.244586,11.279454,-41.331486
3,6232,1744,14876,97,25,0,-0.01,0.1,-0.35,-0.932312,-3.116611,11.288924,-41.310349
4,7104,1576,14444,123,73,45,-0.01,0.1,-0.35,-0.932068,-2.744035,11.465802,-41.404007
5,7868,1960,14212,119,37,46,-0.01,0.1,-0.35,-0.931885,-2.613904,11.53033,-41.458488
6,9616,2676,11784,194,59,89,-0.02,0.1,-0.35,-0.931274,-2.194191,11.899341,-41.644329
7,10012,3356,12508,287,220,159,-0.02,0.1,-0.35,-0.930969,-2.000292,12.026066,-41.73634
8,9808,3788,13004,345,227,424,-0.03,0.1,-0.35,-0.929443,-1.234016,12.16857,-42.253998
9,9888,4152,12384,390,150,591,-0.03,0.1,-0.36,-0.928528,-0.96642,12.218586,-42.55904
10,9236,4064,12388,536,157,847,-0.04,0.1,-0.37,-0.924133,-0.11802,12.48266,-43.929512
11,8316,4128,13520,602,243,937,-0.04,0.1,-0.37,-0.922302,0.212425,12.553934,-44.497387
12,6672,3984,13812,587,300,946,-0.05,0.1,-0.39,-0.916138,1.219995,12.495819,-46.344753
13,6676,5180,13780,658,308,914,-0.05,0.09,-0.39,-0.914062,1.555076,12.42755,-46.946693
14,6740,6216,17284,775,388,1009,-0.07,0.09,-0.41,-0.907654,2.871305,12.149648,-48.717789
15,5472,5788,17700,646,342,1149,-0.07,0.08,-0.41,-0.905212,3.3327,12.03504,-49.364315
16,2772,6144,16892,603,277,1247,-0.08,0.08,-0.43,-0.896729,4.395667,11.695818,-51.548542
17,2304,6492,17372,723,229,1235,-0.08,0.07,-0.44,-0.893677,4.738364,11.578959,-52.307079
18,1204,7296,19808,835,253,1266,-0.09,0.06,-0.45,-0.884033,6.10661,11.252897,-54.551064
19,-760,7180,20544,735,274,1340,-0.1,0.06,-0.46,-0.880615,6.590347,11.112512,-55.311779
20,-4776,6880,21624,682,38,1420,-0.1,0.05,-0.48,-0.86969,7.759211,10.57868,-57.728432
21,-6248,6548,21516,727,-143,1373,-0.11,0.05,-0.49,-0.865784,8.130448,10.463492,-58.555717
22,-8704,6040,23496,655,-65,1174,-0.11,0.04,-0.51,-0.854614,9.27036,10.21643,-60.825798
23,-10592,5684,24268,471,-98,999,-0.12,0.03,-0.51,-0.851379,9.589994,10.027162,-61.47744
24,-10888,6284,22080,312,-246,516,-0.12,0.02,-0.52,-0.844482,10.192405,9.399014,-62.888783
25,-10692,5788,23148,279,-164,248,-0.12,0.02,-0.52,-0.843323,10.38795,9.186202,-63.114098
26,-10232,6324,22060,103,-309,-110,-0.12,0.01,-0.53,-0.84259,10.88233,8.434608,-63.222897
27,-9336,6612,20856,51,-322,-304,-0.12,0.01,-0.52,-0.843201,11.004253,8.237667,-63.079262
28,-8728,6448,21124,-60,-232,-615,-0.12,0.01,-0.52,-0.847107,11.342461,7.594049,-62.210728
29,-7892,6364,20184,-157,-273,-815,-0.12,0.0,-0.51,-0.849182,11.408701,7.347291,-61.768154
30,-6268,6664,18432,-259,-109,-1107,-0.11,0.0,-0.5,-0.857422,11.43609,6.618544,-60.002563
31,-5768,7324,18668,-256,-27,-1244,-0.11,-0.0,-0.5,-0.860657,11.428114,6.304275,-59.295517
32,-3808,7560,18536,-232,-63,-1400,-0.11,-0.01,-0.48,-0.871399,11.490458,5.307124,-56.86713
33,-3668,7280,18444,-264,-78,-1459,-0.11,-0.01,-0.47,-0.875122,11.52397,5.019843,-55.99181
34,-2476,7204,16488,-249,-97,-1656,-0.11,-0.01,-0.45,-0.88678,11.510133,4.227271,-53.180412
35,-1620,7128,17644,-197,32,-1730,-0.11,-0.01,-0.44,-0.890869,11.537909,3.965558,-52.152306
36,280,7568,17876,-291,99,-1804,-0.1,-0.02,-0.42,-0.903076,11.616741,3.004862,-48.946808
37,1404,7656,17396,-361,115,-1832,-0.1,-0.02,-0.41,-0.907104,11.578112,2.697941,-47.861004
38,4200,7232,16476,-350,77,-1884,-0.1,-0.02,-0.38,-0.918945,11.346127,1.920079,-44.544361
39,5640,6844,17168,-304,111,-1818,-0.1,-0.02,-0.37,-0.922729,11.281433,1.731964,-43.431931
40,7284,6352,16224,-255,32,-1637,-0.09,-0.02,-0.35,-0.9328,11.085083,1.380612,-40.320301
41,8848,6280,15396,-149,35,-1543,-0.09,-0.02,-0.34,-0.935669,11.045734,1.366517,-39.375561
42,10736,5912,16612,11,122,-1280,-0.1,-0.02,-0.32,-0.942932,11.204174,1.434375,-36.808468
43,11368,5512,16940,15,71,-1104,-0.1,-0.02,-0.31,-0.944824,11.297934,1.48776,-36.09346
44,12260,5476,15924,61,-7,-943,-0.1,-0.01,-0.3,-0.949341,11.548961,1.944398,-34.326706
45,13868,6604,15676,152,-13,-890,-0.1,-0.01,-0.29,-0.950562,11.676161,2.153089,-33.808762
46,16160,7168,16592,151,165,-558,-0.11,-0.01,-0.28,-0.953186,12.292233,2.878796,-32.50383
47,15928,7080,16456,47,216,-224,-0.11,-0.0,-0.28,-0.953552,12.477533,3.121362,-32.268394
48,13972,6640,14596,43,210,219,-0.12,0.0,-0.28,-0.952881,12.795247,3.906852,-32.368576
49,13948,6808,13836,159,224,345,-0.12,0.0,-0.28,-0.952209,12.90178,4.172408,-32.58519
50,13492,7156,15172,248,346,660,-0.12,0.01,-0.29,-0.948914,13.468019,4.91235,-33.582901
51,12596,7168,14584,204,307,874,-0.13,0.01,-0.29,-0.947327,13.661862,5.143275,-34.072411
52,11708,8116,12380,210,269,1155,-0.13,0.01,-0.31,-0.941345,14.124705,5.957801,-36.015701
53,11404,8680,12580,281,379,1347,-0.14,0.01,-0.32,-0.938843,14.307004,6.243045,-36.792786
54,9592,9616,13048,354,437,1670,-0.14,0.01,-0.34,-0.929565,14.950514,6.974078,-39.584354
55,8576,9796,12696,459,372,1800,-0.15,0.01,-0.35,-0.925842,15.199526,7.207651,-40.645531
56,6700,10580,14312,692,472,1969,-0.16,0.01,-0.38,-0.912842,16.197845,7.971388,-44.061794
