seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4276,1320,16704,-155,-18,31,0.06,0.11,-0.15,-0.979614,-9.296481,11.589218,-17.274918
1,4580,1320,15736,-125,12,-27,0.06,0.11,-0.15,-0.979553,-9.295665,11.625844,-17.270185
2,5032,1572,15620,-64,98,-124,0.06,0.11,-0.15,-0.979675,-9.22383,11.669895,-17.211992
3,6540,2188,15032,-23,160,-208,0.06,0.11,-0.15,-0.980042,-9.047987,11.661083,-17.036026
4,7840,2740,15208,-37,287,-145,0.06,0.11,-0.15,-0.980591,-8.774161,11.644012,-16.783403
5,8068,2568,15536,-40,321,19,0.06,0.11,-0.15,-0.98114,-8.509718,11.547942,-16.606487
6,8340,2640,14868,19,150,163,0.06,0.11,-0.15,-0.981384,-8.281943,11.448992,-16.623745
7,8716,2608,13288,116,105,295,0.05,0.11,-0.15,-0.981201,-8.03045,11.535019,-16.851456
8,8712,3104,13356,248,188,400,0.05,0.11,-0.15,-0.980774,-7.711278,11.652286,-17.271225
9,8792,3380,13764,348,174,486,0.05,0.11,-0.16,-0.980408,-7.23063,11.677424,-17.83441
10,9092,3696,13964,410,191,603,0.04,0.11,-0.16,-0.979797,-6.643388,11.713703,-18.53771
11,8524,4340,14552,414,205,754,0.03,0.11,-0.17,-0.978943,-6.010577,11.723304,-19.405077
12,8572,4548,14228,409,229,850,0.03,0.11,-0.18,-0.977783,-5.380337,11.686006,-20.451056
13,7780,4764,14544,395,407,935,0.02,0.11,-0.19,-0.97644,-4.778183,11.593492,-21.601696
14,6096,5252,15788,459,489,1020,0.02,0.1,-0.2,-0.974976,-4.195715,11.256473,-22.829302
15,5696,5580,16876,568,306,1131,0.01,0.1,-0.21,-0.973267,-3.515985,10.784982,-24.18116
16,5868,5960,16840,558,214,1274,0.0,0.09,-0.22,-0.971008,-2.722647,10.496584,-25.696484
17,3772,5960,17360,461,339,1425,-0.0,0.09,-0.23,-0.968079,-1.992287,10.286089,-27.389679
18,1108,5708,17816,472,262,1491,-0.01,0.08,-0.26,-0.96283,-1.111497,9.648429,-30.15163
19,580,6128,17516,652,57,1451,-0.02,0.08,-0.26,-0.960876,-0.7759,9.468627,-31.089088
20,280,6784,18740,790,135,1460,-0.02,0.08,-0.28,-0.956665,0.085316,9.260224,-32.960209
21,-3012,7220,22620,694,248,1588,-0.03,0.07,-0.3,-0.952148,1.109159,8.924969,-34.836658
22,-7824,6332,21996,455,-64,1733,-0.04,0.06,-0.31,-0.947021,1.966433,8.404431,-36.829174
23,-11364,5288,20696,444,-283,1580,-0.04,0.06,-0.33,-0.941162,2.515839,8.03941,-38.925667
24,-12760,4492,22276,536,-365,1126,-0.05,0.05,-0.35,-0.935669,3.052084,7.727422,-40.772007
25,-12512,4404,21940,380,-353,604,-0.05,0.05,-0.36,-0.931702,3.68545,7.405586,-42.03569
26,-12068,5232,21716,131,-195,168,-0.06,0.04,-0.36,-0.929688,4.185403,7.013363,-42.660172
27,-11620,5424,20484,-11,-171,-153,-0.06,0.04,-0.36,-0.929443,4.478202,6.452091,-42.748894
28,-10792,5152,19484,-49,-204,-425,-0.06,0.03,-0.36,-0.93042,4.680374,5.892571,-42.456646
29,-9540,5136,18404,-22,-258,-716,-0.06,0.03,-0.36,-0.932373,4.87679,5.408159,-41.839455
30,-8020,5540,17696,41,-217,-1000,-0.06,0.03,-0.35,-0.935364,5.133156,5.014006,-40.872871
31,-6564,5924,18484,66,-94,-1241,-0.06,0.02,-0.34,-0.939148,5.497169,4.613856,-39.572048
32,-5280,6352,18388,-47,-85,-1423,-0.06,0.02,-0.33,-0.943665,5.893226,4.12185,-37.993889
33,-4084,6740,17212,-75,-83,-1598,-0.06,0.01,-0.31,-0.948547,6.1813,3.677219,-36.199245
34,-2668,6960,17580,-2,-34,-1761,-0.06,0.01,-0.29,-0.953735,6.477074,3.261458,-34.199741
35,-1104,7152,18588,49,-64,-1852,-0.06,0.01,-0.28,-0.959045,6.858566,2.853389,-32.022518
36,672,7168,18696,3,-157,-1892,-0.07,0.01,-0.26,-0.964111,7.277747,2.546789,-29.747259
37,2512,6972,18192,-29,-161,-1928,-0.07,0.0,-0.24,-0.968933,7.625082,2.421808,-27.43507
38,4708,7368,18264,-47,-70,-1934,-0.07,0.01,-0.22,-0.97345,7.92934,2.371967,-25.090599
39,6544,7504,18428,-97,72,-1873,-0.07,0.01,-0.2,-0.977478,8.208365,2.30025,-22.775238
40,7964,6920,18616,-142,110,-1763,-0.08,0.01,-0.18,-0.981018,8.422328,2.17928,-20.564667
41,9776,6524,17632,-131,0,-1602,-0.08,0.01,-0.16,-0.984009,8.548636,2.14,-18.505304
42,11404,6392,16884,-43,-16,-1399,-0.08,0.01,-0.14,-0.986389,8.681487,2.346062,-16.666903
43,12576,6436,17344,11,79,-1195,-0.08,0.01,-0.13,-0.988159,8.911267,2.664601,-15.093217
44,13332,6152,17184,-35,99,-968,-0.08,0.02,-0.12,-0.98938,9.177547,2.966848,-13.784559
45,14348,5976,16268,-65,119,-770,-0.08,0.02,-0.11,-0.990234,9.368958,3.333692,-12.757734
46,15648,6052,15796,-52,187,-532,-0.09,0.02,-0.1,-0.990723,9.515556,3.749074,-11.991125
47,16088,6168,15332,-33,308,-215,-0.09,0.03,-0.1,-0.990967,9.663727,4.189412,-11.538659
48,15612,6000,15388,37,365,110,-0.09,0.03,-0.1,-0.990784,9.830013,4.57481,-11.481286
49,15292,6464,14952,154,314,423,-0.09,0.03,-0.1,-0.990234,10.04574,4.966606,-11.828429
50,14636,6680,15128,177,367,755,-0.09,0.04,-0.11,-0.989136,10.380752,5.435411,-12.557626
51,13256,6900,14544,116,493,1035,-0.1,0.04,-0.12,-0.987671,10.690698,5.868908,-13.685273
52,11232,7568,14408,146,552,1342,-0.1,0.04,-0.14,-0.984741,11.001459,6.247056,-15.95661
53,10184,7996,13912,223,510,1505,-0.1,0.04,-0.14,-0.983521,11.121181,6.349285,-16.851557
54,9008,8416,13780,355,541,1695,-0.11,0.04,-0.16,-0.980469,11.455803,6.575299,-18.829458
55,6740,8636,14432,470,587,1911,-0.11,0.04,-0.18,-0.976624,11.9448,6.749633,-21.030792
56,4280,9068,14460,588,501,2055,-0.12,0.04,-0.2,-0.971863,12.541288,6.848444,-23.458805
57,2116,9320,15256,740,427,2106,-0.13,0.03,-0.23,-0.963135,13.697323,7.043488,-27.284674
58,464,9648,15928,762,426,2147,-0.13,0.03,-0.24,-0.959778,14.134926,7.107789,-28.571926
59,-3224,9228,17512,778,361,2189,-0.14,0.03,-0.27,-0.952637,15.015597,7.190104,-31.15937
60,-5844,9136,18352,797,198,2061,-0.15,0.02,-0.3,-0.941162,16.293037,7.23147,-34.911926
61,-7308,9644,19444,786,118,1848,-0.16,0.02,-0.31,-0.937378,16.725548,7.257053,-36.035988
62,-8464,9864,20252,667,72,1657,-0.16,0.01,-0.33,-0.930054,17.581381,7.253649,-38.072289
63,-9428,10120,20432,540,33,1463,-0.17,0.0,-0.34,-0.923401,18.289724,7.190241,-39.850952
64,-8824,10316,20560,447,10,1137,-0.18,-0.0,-0.36,-0.914856,19.16939,6.98698,-42.011471
65,-7912,10472,20680,365,55,968,-0.18,-0.01,-0.37,-0.912476,19.431601,6.890058,-42.582119
66,-7016,10072,20888,185,86,761,-0.18,-0.01,-0.38,-0.906677,20.030228,6.46809,-43.962299
67,-6636,9576,20452,128,-32,652,-0.18,-0.02,-0.38,-0.90509,20.150457,6.324817,-44.350597
68,-5896,9084,19976,145,-278,478,-0.18,-0.02,-0.39,-0.90155,20.433092,6.191674,-45.202606
69,-4768,8836,18876,182,-449,281,-0.18,-0.02,-0.39,-0.900757,20.551903,6.267762,-45.356449
70,-3492,8468,18140,234,-417,72,-0.19,-0.02,-0.39,-0.899353,21.010611,6.607634,-45.458729
