seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,10040,2828,16064,41,242,102,0.08,0.05,0.3,-0.950745,-6.937199,7.873385,34.848186
1,9120,2596,14700,23,96,408,0.08,0.05,0.29,-0.951599,-6.72159,8.008479,34.547325
2,9312,3072,12844,173,75,442,0.07,0.05,0.29,-0.952881,-6.47987,8.246073,34.068268
3,9688,3968,13972,326,235,441,0.07,0.06,0.29,-0.954285,-6.00588,8.431964,33.583637
4,10172,4656,14512,312,246,584,0.07,0.06,0.28,-0.955933,-5.378943,8.485692,33.014141
5,9828,4728,13964,245,229,774,0.06,0.06,0.27,-0.958069,-4.831324,8.546876,32.225563
6,9512,5580,13188,303,187,884,0.06,0.06,0.27,-0.96051,-4.338689,8.626975,31.245598
7,9108,5588,14168,408,269,1002,0.05,0.06,0.26,-0.963257,-3.72654,8.684024,30.117672
8,7436,5200,15288,409,448,1188,0.04,0.07,0.24,-0.96637,-3.066644,8.566913,28.783337
9,5300,5224,16276,384,458,1330,0.04,0.06,0.23,-0.96991,-2.480653,8.179908,27.202646
10,3924,5248,17240,432,217,1359,0.03,0.06,0.22,-0.973511,-1.911538,7.796913,25.487436
11,3588,5400,16952,430,132,1327,0.02,0.06,0.2,-0.976746,-1.286167,7.658472,23.777853
12,336,5128,18884,367,344,1450,0.02,0.06,0.19,-0.979858,-0.706932,7.405793,22.027681
13,-2952,4796,18764,372,237,1492,0.01,0.06,0.17,-0.983093,-0.226661,6.861402,20.140203
14,-5320,4080,19952,505,77,1472,0.01,0.06,0.16,-0.986023,0.320242,6.347693,18.228727
15,-8004,3612,21172,550,-117,1438,-0.0,0.05,0.14,-0.988525,0.981201,5.931646,16.355461
16,-10652,2744,21020,484,-240,1336,-0.01,0.05,0.13,-0.990662,1.610688,5.613798,14.542392
17,-13628,2088,21436,467,-272,1037,-0.01,0.05,0.11,-0.992371,2.140279,5.255442,12.959096
18,-14312,1980,21784,489,-344,563,-0.02,0.04,0.1,-0.993469,2.697171,4.817474,11.841743
19,-13516,2596,21636,367,-270,73,-0.02,0.04,0.1,-0.993896,3.257131,4.369067,11.346107
20,-12932,2976,21916,191,-136,-334,-0.03,0.04,0.1,-0.993896,3.695217,3.801209,11.43848
21,-11408,3180,20776,61,-151,-687,-0.03,0.03,0.11,-0.993469,3.963776,3.164961,12.015848
22,-9556,3984,20752,20,-115,-992,-0.03,0.03,0.11,-0.992554,4.153168,2.590919,13.014697
23,-7828,4556,20220,-48,-128,-1207,-0.04,0.02,0.13,-0.991211,4.341502,2.078735,14.337584
24,-6400,5032,19236,-112,-55,-1391,-0.04,0.02,0.14,-0.989441,4.463528,1.639057,15.903096
25,-4868,5140,19440,-173,54,-1594,-0.04,0.02,0.15,-0.987183,4.526708,1.138685,17.701427
26,-3360,5048,18816,-239,28,-1727,-0.04,0.01,0.17,-0.984375,4.514666,0.639313,19.71166
27,-1452,4932,17724,-224,-25,-1824,-0.04,0.01,0.19,-0.981018,4.423077,0.282936,21.862278
28,836,5376,17316,-136,48,-1922,-0.04,0.01,0.21,-0.977112,4.391529,0.060658,24.12064
29,3328,5580,18436,-145,129,-1933,-0.04,0.01,0.23,-0.972656,4.451417,-0.171884,26.450062
30,5248,5628,17856,-189,17,-1845,-0.04,0.01,0.25,-0.967834,4.457433,-0.27761,28.737267
31,8032,5896,16540,-144,9,-1765,-0.04,0.01,0.27,-0.962952,4.458956,-0.125077,30.90904
32,10300,5692,17044,-93,101,-1600,-0.04,0.01,0.28,-0.958008,4.554276,0.101873,32.93964
33,12380,5536,16704,-89,100,-1368,-0.04,0.02,0.3,-0.953369,4.679416,0.401628,34.731964
34,14180,5620,15704,-20,80,-1131,-0.04,0.02,0.31,-0.949341,4.834732,0.842656,36.219376
35,15948,6024,15324,84,119,-877,-0.04,0.03,0.32,-0.945801,5.106891,1.388522,37.426739
36,17280,6240,15108,146,195,-571,-0.04,0.03,0.33,-0.943176,5.514168,1.974378,38.266579
37,17448,6376,15688,148,349,-226,-0.04,0.04,0.33,-0.941528,5.966225,2.529869,38.71114
38,16832,6760,15016,121,365,96,-0.04,0.04,0.33,-0.941162,6.382527,2.982048,38.726044
39,16400,7068,13660,156,373,409,-0.05,0.05,0.33,-0.941895,6.794649,3.454703,38.346947
40,15608,7568,13688,215,458,733,-0.05,0.05,0.32,-0.943665,7.261329,3.878469,37.569973
41,14460,7968,12628,211,477,1079,-0.05,0.06,0.31,-0.946533,7.749434,4.241368,36.363529
42,12456,8344,12120,296,499,1402,-0.06,0.06,0.3,-0.950439,8.250378,4.57369,34.725292
43,11668,9052,11532,446,513,1641,-0.06,0.06,0.28,-0.954895,8.880541,4.865834,32.715893
44,10200,9692,12356,561,630,1951,-0.07,0.07,0.26,-0.959656,9.677079,5.097283,30.355492
45,7704,9736,11668,638,644,2282,-0.08,0.07,0.24,-0.964905,10.559669,5.240423,27.561346
46,4456,9992,12152,812,798,2501,-0.09,0.07,0.22,-0.970215,11.520445,5.292679,24.378103
47,752,10072,14768,1006,871,2617,-0.1,0.06,0.19,-0.975037,12.700569,5.087435,20.967918
48,-3172,10000,17940,1134,732,2676,-0.11,0.06,0.16,-0.978943,14.042068,4.776694,17.443115
49,-7228,9692,19968,1130,478,2630,-0.13,0.06,0.13,-0.98175,15.42514,4.567151,13.962474
50,-10768,9844,22192,1092,263,2439,-0.14,0.05,0.1,-0.983459,16.739422,4.451958,10.720583
51,-13364,9240,24020,950,104,2156,-0.15,0.05,0.08,-0.984131,17.931257,4.367593,7.847492
52,-14132,8696,24304,716,-75,1711,-0.16,0.05,0.06,-0.984253,18.864536,4.260567,5.507951
53,-13204,8344,23500,497,-103,1213,-0.17,0.04,0.04,-0.98407,19.516104,4.135043,3.822955
54,-11688,8820,23704,327,-72,776,-0.17,0.04,0.03,-0.983887,19.956793,3.868273,2.745448
55,-9704,9068,22600,149,-127,475,-0.17,0.04,0.03,-0.983704,20.228739,3.542326,2.137777
56,-8008,9008,21832,19,-103,269,-0.18,0.03,0.02,-0.983704,20.345661,3.259227,1.827202
57,-6908,9208,21868,-57,-241,81,-0.18,0.03,0.02,-0.983704,20.368074,3.000946,1.738383
58,-4824,9268,20072,-158,-433,-80,-0.18,0.03,0.02,-0.983826,20.318729,2.956046,1.848142
59,-2844,9048,18928,-248,-358,-181,-0.17,0.03,0.02,-0.983887,20.191244,3.083018,2.098889
