seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7100,1604,15604,-49,152,-58,0.0,-0.14,0.15,0.979858,-2.059659,15.487867,-17.303373
1,6936,1248,15724,9,234,64,0.0,-0.14,0.15,0.97998,-1.98885,15.398064,-17.317646
2,6800,1384,15816,48,184,106,0.0,-0.13,0.15,0.980042,-1.893166,15.248189,-17.433317
3,7372,1424,15148,88,69,113,0.01,-0.13,0.15,0.979919,-1.763572,15.218044,-17.599815
4,7760,1616,14208,151,64,128,0.01,-0.13,0.15,0.979553,-1.569393,15.313763,-17.804035
5,8236,2548,13808,209,137,131,0.01,-0.13,0.15,0.979248,-1.291446,15.407408,-18.042353
6,9092,2740,14016,261,220,161,0.01,-0.13,0.15,0.979004,-0.909511,15.43244,-18.300455
7,9500,3152,14060,272,303,275,0.02,-0.13,0.16,0.978638,-0.491855,15.402405,-18.634148
8,8720,3628,14424,317,314,465,0.02,-0.13,0.16,0.978149,-0.087519,15.296329,-19.151316
9,8396,3712,14144,408,215,631,0.03,-0.13,0.17,0.977234,0.355942,15.206564,-19.916431
10,8508,4244,13708,509,173,723,0.03,-0.13,0.17,0.975891,0.883306,15.220829,-20.874138
11,8844,4588,14200,589,222,797,0.04,-0.13,0.18,0.974243,1.508001,15.258637,-21.96456
12,8132,4844,15116,646,330,904,0.04,-0.13,0.19,0.972351,2.198659,15.225492,-23.164412
13,6940,5284,16536,681,404,1038,0.05,-0.12,0.2,0.970276,2.913427,15.024774,-24.492224
14,6060,5620,17332,661,361,1168,0.06,-0.12,0.21,0.967773,3.61797,14.740901,-25.966343
15,5108,5840,17204,610,270,1290,0.06,-0.11,0.23,0.964783,4.249228,14.525196,-27.569143
16,3508,5552,17216,624,254,1380,0.07,-0.11,0.24,0.961243,4.812951,14.357732,-29.291809
17,1556,5332,18020,713,288,1420,0.08,-0.11,0.26,0.957275,5.380275,14.116365,-31.091475
18,-1212,5260,20364,779,257,1412,0.08,-0.1,0.27,0.953125,6.043252,13.754074,-32.880074
19,-3656,4848,20928,757,4,1392,0.09,-0.1,0.29,0.948669,6.718927,13.394244,-34.641426
20,-5700,4620,20908,718,-94,1305,0.09,-0.09,0.3,0.944031,7.353985,13.188331,-36.320107
21,-8148,4868,22408,678,-94,1147,0.1,-0.09,0.32,0.939697,7.958418,12.90894,-37.818241
22,-9780,4340,23060,594,-229,876,0.11,-0.08,0.33,0.935913,8.533924,12.53484,-39.051804
23,-10096,4248,22624,479,-370,502,0.11,-0.07,0.33,0.933289,9.060297,12.223536,-39.863682
24,-9408,4556,22356,331,-332,96,0.11,-0.07,0.34,0.932007,9.532125,11.944838,-40.195553
25,-9128,4996,21948,124,-232,-206,0.11,-0.07,0.34,0.932312,9.902086,11.539091,-40.054764
26,-8640,4780,20900,-34,-188,-490,0.11,-0.06,0.33,0.933899,10.103575,11.009165,-39.55328
27,-7576,4684,19712,-109,-133,-797,0.11,-0.06,0.33,0.936584,10.213173,10.405242,-38.69759
28,-6440,5444,19380,-99,-80,-1076,0.11,-0.05,0.32,0.940247,10.331119,9.741956,-37.488876
29,-4932,6240,19368,-60,-123,-1268,0.11,-0.05,0.31,0.944458,10.562305,9.082772,-35.990963
30,-3252,6428,18980,-80,-194,-1388,0.11,-0.04,0.29,0.948914,10.862071,8.544142,-34.302303
31,-1864,6300,18704,-121,-181,-1456,0.11,-0.04,0.28,0.953369,11.133833,8.125681,-32.511951
32,-980,6380,18512,-121,-167,-1516,0.11,-0.04,0.26,0.957703,11.366975,7.736886,-30.667225
33,476,6596,18796,-76,-165,-1617,0.11,-0.04,0.25,0.961975,11.62942,7.371484,-28.742105
34,2352,6740,19288,-110,-97,-1701,0.11,-0.04,0.23,0.966125,11.929523,7.039201,-26.704931
35,4164,6844,18668,-261,-1,-1729,0.11,-0.04,0.21,0.970154,12.102384,6.689487,-24.622612
36,5904,6708,18520,-374,156,-1738,0.11,-0.03,0.19,0.973999,12.10858,6.29818,-22.533924
37,8024,7008,17732,-416,228,-1696,0.11,-0.03,0.18,0.977661,11.981352,5.862991,-20.471115
38,10184,6340,17476,-399,285,-1562,0.11,-0.03,0.16,0.980774,11.831032,5.494639,-18.529015
39,11820,6176,16704,-365,284,-1352,0.11,-0.03,0.14,0.983337,11.649055,5.25145,-16.811447
40,13540,6420,15780,-277,262,-1108,0.11,-0.03,0.13,0.985229,11.519148,5.184295,-15.380681
41,14940,6608,15012,-178,348,-815,0.1,-0.03,0.12,0.98645,11.496733,5.267692,-14.301445
42,14952,6404,15144,-93,447,-498,0.11,-0.04,0.12,0.987061,11.562102,5.360605,-13.607789
43,15012,6644,14904,-37,400,-222,0.11,-0.04,0.11,0.987244,11.683704,5.471116,-13.28967
44,14924,6864,14052,27,348,71,0.11,-0.04,0.11,0.987,11.856848,5.727177,-13.314859
45,14792,7172,13236,95,372,368,0.11,-0.04,0.12,0.986267,12.096364,6.094053,-13.715435
46,13720,7184,13236,133,469,679,0.11,-0.04,0.12,0.985107,12.383724,6.440527,-14.480838
47,12056,7372,13256,171,485,956,0.12,-0.04,0.13,0.983459,12.653035,6.714203,-15.60626
48,10732,7472,13404,239,408,1178,0.12,-0.04,0.14,0.981323,12.952885,7.006125,-17.023806
49,9684,7532,13212,333,339,1393,0.12,-0.05,0.16,0.978577,13.303943,7.387583,-18.690056
50,8096,7864,13688,445,318,1589,0.13,-0.05,0.17,0.975098,13.742403,7.829335,-20.607489
51,6296,8036,14600,555,237,1741,0.14,-0.05,0.19,0.970825,14.283719,8.287338,-22.722099
52,4444,8796,15672,631,130,1865,0.14,-0.05,0.21,0.965759,14.893765,8.806077,-24.984671
53,3100,8768,16364,732,12,1908,0.15,-0.05,0.23,0.959961,15.577838,9.399159,-27.331303
54,1804,8948,17332,753,58,1892,0.16,-0.05,0.25,0.953613,16.312899,10.024089,-29.659611
55,-1168,9112,18864,712,207,1936,0.17,-0.05,0.27,0.94696,17.007843,10.449633,-31.95793
56,-4664,8184,20396,605,212,1898,0.17,-0.04,0.29,0.940125,17.539543,10.602275,-34.237553
57,-5872,7556,20052,492,150,1603,0.17,-0.04,0.31,0.933838,17.883652,10.584981,-36.30217
58,-6264,7704,20592,481,338,1245,0.18,-0.04,0.32,0.928589,18.188784,10.381085,-37.935383
59,-7412,7756,23008,381,528,1034,0.18,-0.03,0.34,0.924316,18.518957,9.768686,-39.20348
60,-7716,7352,22696,91,453,835,0.18,-0.02,0.35,0.921082,18.625778,8.940426,-40.245205
61,-7296,7304,21504,-52,370,635,0.17,-0.01,0.35,0.918884,18.471054,8.15322,-41.077541
62,-6332,7492,21468,-33,262,440,0.17,-0.0,0.36,0.917358,18.305531,7.424727,-41.684494
63,-5600,7788,21368,-24,181,368,0.17,0.0,0.36,0.91626,18.213362,6.834928,-42.101372
64,-5668,7584,21700,9,106,374,0.17,0.01,0.37,0.915161,18.170244,6.350593,-42.489208
65,-5988,7020,21824,21,-66,321,0.17,0.01,0.37,0.914001,18.160164,5.990891,-42.863026
66,-5800,6812,21244,-19,-299,124,0.16,0.01,0.37,0.91333,18.126644,5.811682,-43.084358
67,-4104,7056,19480,-27,-494,-156,0.16,0.01,0.37,0.913696,18.097097,5.84304,-42.996464
