seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7720,1524,14640,100,236,-44,0.11,0.06,0.78,-0.610779,-2.552742,14.076414,103.349503
1,7224,1748,15324,181,261,51,0.11,0.06,0.78,-0.611145,-2.294789,13.919216,103.352425
2,7664,1176,14888,278,90,84,0.11,0.06,0.78,-0.612,-1.947437,13.874514,103.276268
3,8360,1820,14372,344,62,95,0.1,0.07,0.78,-0.612976,-1.501718,14.008225,103.163727
4,8984,2868,14960,337,192,178,0.1,0.07,0.78,-0.614319,-0.992557,14.134406,103.007454
5,9012,3224,15432,229,200,333,0.1,0.07,0.78,-0.616577,-0.528971,14.139771,102.734177
6,9264,3628,13420,200,157,454,0.1,0.08,0.77,-0.619934,-0.233262,14.203494,102.274689
7,9084,3764,13724,327,292,553,0.1,0.08,0.77,-0.624207,0.105184,14.263327,101.686852
8,8544,4180,14184,390,256,663,0.09,0.08,0.77,-0.629517,0.547244,14.191296,100.978325
9,8964,4964,12472,444,169,711,0.09,0.09,0.76,-0.635437,1.04096,14.215962,100.168427
10,9576,5132,13316,605,446,764,0.09,0.09,0.76,-0.641724,1.66927,14.257536,99.31134
11,8572,5752,16552,596,574,928,0.08,0.1,0.75,-0.649109,2.422289,13.952319,98.339676
12,7764,6256,16232,499,358,1157,0.07,0.1,0.74,-0.657898,3.069361,13.633477,97.131073
13,6296,6684,16080,531,199,1367,0.07,0.1,0.73,-0.668152,3.602038,13.544308,95.64537
14,4900,6712,15372,612,265,1441,0.06,0.11,0.72,-0.679443,4.173242,13.561634,93.96846
15,2616,6504,17948,646,481,1427,0.05,0.11,0.71,-0.691162,4.808121,13.292605,92.221184
16,1712,6556,18948,610,314,1375,0.05,0.11,0.7,-0.702576,5.433053,12.807034,90.492035
17,876,6740,18916,559,293,1392,0.04,0.11,0.69,-0.713318,6.014765,12.494882,88.809631
18,-2344,6208,20132,469,379,1505,0.03,0.11,0.68,-0.724365,6.51114,12.065819,87.032738
19,-6328,5340,20668,469,254,1528,0.02,0.11,0.67,-0.735962,6.851707,11.471388,85.113335
20,-8672,4392,22028,639,-67,1337,0.02,0.11,0.66,-0.746765,7.279906,10.940506,83.274452
21,-9768,4876,22392,726,-314,1094,0.01,0.12,0.64,-0.755493,7.912813,10.67235,81.743393
22,-11120,4768,23832,618,-349,840,0.0,0.12,0.64,-0.762207,8.628377,10.472184,80.529877
23,-11256,4596,23976,367,-339,477,-0.0,0.12,0.63,-0.766785,9.172,10.194159,79.67923
24,-10724,5044,22592,154,-333,70,-0.01,0.12,0.63,-0.768738,9.484559,9.835899,79.306351
25,-9896,5324,22176,15,-249,-293,-0.01,0.12,0.63,-0.768005,9.692122,9.404823,79.425972
