timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-4016,-6900,8012,12,166,-353,0.14,-0.13,-0.21,-0.957703,-13.520288,-18.055052,-26.896324,609,-1468,-2118,790,-1753,-1820
20,1,-3232,-6864,7360,13,-110,-321,0.15,-0.13,-0.21,-0.957886,-13.731472,-18.048996,-26.688768,640,-1479,-2551,738,-1904,-2220
40,2,-1644,-8304,8580,-82,-385,-244,0.15,-0.13,-0.21,-0.958679,-14.128917,-17.681723,-26.248344,878,-1621,-3027,933,-2115,-2686
60,3,-588,-10508,7076,-294,-372,-139,0.15,-0.12,-0.21,-0.959351,-14.671173,-17.075665,-25.884407,1215,-1901,-3179,1358,-2303,-2836
80,4,312,-12512,4476,-269,-459,32,0.16,-0.11,-0.2,-0.959351,-15.494242,-16.474327,-25.670012,1571,-2491,-3695,1893,-2891,-3222
100,5,1704,-12344,4832,-151,-677,285,0.16,-0.11,-0.21,-0.959045,-16.326239,-15.781258,-25.625591,1979,-3133,-4442,2499,-3582,-3793
120,6,2440,-14564,4792,-119,-750,473,0.17,-0.1,-0.21,-0.958496,-16.9667,-14.890451,-25.831467,2366,-3508,-4768,3078,-3867,-4026
140,7,3380,-12856,4020,45,-831,774,0.17,-0.09,-0.21,-0.95752,-17.542891,-13.944074,-26.252541,2706,-4080,-4974,3749,-4261,-4061
160,8,4276,-13160,2092,56,-1020,912,0.17,-0.08,-0.22,-0.956177,-17.847059,-12.965014,-26.979574,3097,-3999,-5382,4190,-4099,-4493
180,9,5028,-14608,5088,361,-1388,1066,0.17,-0.06,-0.23,-0.954529,-18.072136,-11.757669,-27.878469,3371,-4062,-5889,4634,-4089,-4934
200,10,6704,-12476,7988,666,-1473,1369,0.17,-0.05,-0.25,-0.952942,-17.907335,-10.18327,-28.972389,3605,-4339,-5407,5209,-3830,-4388
220,11,7708,-8516,7028,677,-1457,1629,0.16,-0.03,-0.26,-0.950806,-17.285248,-8.542847,-30.481754,3988,-3981,-4708,5559,-2836,-3868
240,12,7308,-7312,7756,680,-1666,1680,0.15,-0.02,-0.28,-0.947693,-16.50959,-6.908145,-32.351673,4241,-2986,-4566,5410,-1540,-4014
260,13,8160,-6904,11224,833,-1888,1787,0.14,-0,-0.3,-0.943848,-15.658367,-5.01495,-34.383839,4228,-2337,-4144,5135,-570,-3716
280,14,8868,-2584,12884,718,-1969,2042,0.13,0.02,-0.32,-0.938965,-14.686662,-2.86544,-36.700104,4235,-1782,-3260,4804,436,-2910
300,15,8640,152,15424,702,-2161,2152,0.11,0.05,-0.35,-0.928589,-13.31475,0.561872,-40.806396,4156,-228,-2080,3585,2251,-1930
320,16,7572,4016,20008,773,-2364,2239,0.1,0.06,-0.36,-0.924316,-12.836679,1.802557,-42.325317,3982,371,-1529,2919,2777,-1447
340,17,6436,10252,26840,674,-2366,2211,0.08,0.08,-0.39,-0.914856,-11.682792,4.431361,-45.567642,3377,2054,369,805,3881,206
360,18,4480,16240,30788,452,-2072,2008,0.06,0.09,-0.41,-0.904602,-10.439415,6.956191,-48.821918,2622,4260,2833,-2055,4843,2317
