seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6468,680,14388,-227,280,-389,0.01,0.06,0.95,-0.300232,6.385377,3.223666,145.050415
1,6660,372,14592,-255,340,-276,0.01,0.06,0.95,-0.298645,6.227807,3.169518,145.238541
2,6036,456,13632,-247,284,-156,0.01,0.06,0.95,-0.29657,5.864067,3.048627,145.484283
3,6708,-212,12480,-73,201,-142,0.01,0.05,0.95,-0.295471,5.538325,2.991627,145.611816
4,7056,460,12552,102,230,-51,0.01,0.05,0.95,-0.294556,5.398487,3.044703,145.714706
5,7176,724,13220,210,181,104,0.01,0.05,0.95,-0.294739,5.481575,3.108046,145.69165
6,7452,328,12208,226,38,216,0.01,0.06,0.95,-0.296448,5.690514,3.279267,145.483002
7,8452,916,10716,318,-45,200,0.01,0.06,0.95,-0.299011,5.910942,3.644063,145.160355
8,9560,1900,11168,482,64,172,0.02,0.06,0.95,-0.301331,6.295186,4.119012,144.863647
9,11056,3576,11380,553,190,267,0.02,0.07,0.95,-0.305176,7.230983,4.69666,144.386398
10,11488,3700,12328,592,265,419,0.02,0.08,0.95,-0.306946,7.609231,4.863577,144.174698
11,11172,5092,12284,628,281,674,0.02,0.08,0.95,-0.312256,8.391469,5.191638,143.537659
12,9448,5112,12512,705,290,940,0.02,0.09,0.94,-0.32019,9.240677,5.52393,142.593033
13,8720,5124,13300,904,277,1039,0.02,0.1,0.94,-0.330505,10.173838,5.836155,141.371201
14,8320,6364,15392,1039,375,1136,0.02,0.11,0.93,-0.341797,11.308353,6.132042,140.046219
15,6672,6972,17540,956,450,1360,0.01,0.12,0.93,-0.354309,12.563882,6.315296,138.596329
16,3816,7116,17528,872,362,1615,0.01,0.13,0.92,-0.368958,13.666987,6.446234,136.887039
17,96,6512,18776,968,183,1777,0.0,0.14,0.91,-0.385681,14.656756,6.646079,134.908859
18,-2604,6296,19796,1061,60,1708,0.0,0.15,0.9,-0.403137,15.685852,6.935366,132.828827
19,-5880,5956,22368,1060,47,1574,-0.0,0.16,0.89,-0.419312,16.764679,7.183675,130.904175
20,-8492,5996,23536,988,-87,1438,-0.01,0.17,0.89,-0.433899,17.76404,7.265035,129.167786
21,-11396,5988,25076,873,-258,1291,-0.02,0.17,0.88,-0.446655,18.649729,7.3204,127.638016
22,-13348,5700,25064,691,-423,991,-0.02,0.18,0.87,-0.457214,19.37809,7.375653,126.359322
23,-12768,5664,23884,488,-377,513,-0.02,0.18,0.87,-0.464355,19.891333,7.363429,125.491913
24,-11852,5724,23616,291,-133,81,-0.03,0.18,0.86,-0.467163,20.240877,7.08642,125.172478
25,-11256,6108,23064,101,-9,-233,-0.03,0.18,0.86,-0.466736,20.401255,6.437716,125.26033
