timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,6104,6684,13592,-242,-291,511,-0.28,0,-0.95,-0.15802,5.837115,31.762234,-159.355209,-699,1573,362,275,-1735,74
20,1,5020,8240,11532,-265,-397,327,-0.28,0,-0.95,-0.156555,5.691012,31.926121,-159.488434,-890,2032,75,142,-2202,-236
40,2,6500,5336,15668,204,-839,-113,-0.28,0,-0.95,-0.156311,5.847966,32.502853,-159.423843,-1220,2566,-397,-10,-2764,-768
60,3,7428,5368,18532,472,-644,-120,-0.29,-0,-0.94,-0.157349,6.571043,33.319748,-159.25032,-1195,2186,511,567,-2479,-23
80,4,8064,3732,16912,308,-393,-88,-0.3,-0.01,-0.94,-0.157776,7.483589,33.807625,-159.2957,-1002,1971,1346,954,-2281,764
100,5,7680,4696,16988,214,-368,141,-0.3,-0.01,-0.94,-0.157837,8.063174,34.103054,-159.359894,-847,1477,1534,1095,-1772,954
120,6,7296,6664,18280,97,-373,271,-0.3,-0.01,-0.94,-0.156067,8.367094,34.397152,-159.62558,-825,1513,1722,1189,-1806,1121
140,7,6940,8900,20280,-19,-326,232,-0.3,-0.02,-0.94,-0.153931,8.534361,34.64386,-159.925949,-933,1980,2177,1418,-2306,1482
160,8,7256,8628,21624,14,-167,17,-0.31,-0.02,-0.94,-0.153137,8.741382,34.706528,-160.083374,-1044,2556,2895,1768,-2926,2077
180,9,7652,7420,24172,44,-16,-69,-0.3,-0.02,-0.94,-0.154236,9.130924,34.502441,-160.075928,-1029,2774,3525,2057,-3152,2648
200,10,8404,8140,25304,-3,241,-4,-0.3,-0.02,-0.94,-0.15564,9.460398,34.051979,-160.066376,-873,2692,4401,2446,-3053,3474
220,11,7724,10224,22988,-13,507,33,-0.3,-0.03,-0.94,-0.156494,9.664174,33.289043,-160.175766,-615,2858,4921,2457,-3124,4119
240,12,7960,9228,25336,16,546,-99,-0.29,-0.03,-0.94,-0.15741,9.960938,32.308681,-160.339706,-493,3308,4849,2141,-3463,4257
260,13,8356,8956,26656,-79,821,-107,-0.28,-0.03,-0.95,-0.159302,10.290973,31.2089,-160.382401,-263,3299,5327,2150,-3343,4851
280,14,8032,10128,24816,-169,1152,-116,-0.27,-0.04,-0.95,-0.161255,10.39909,29.764448,-160.412323,3,3272,5666,2009,-3183,5352
300,15,7712,11348,25292,-171,1312,-197,-0.25,-0.04,-0.95,-0.163452,10.452728,28.009384,-160.428268,164,3516,5488,1566,-3292,5405
320,16,8196,10880,24992,-240,1548,-348,-0.24,-0.05,-0.96,-0.166504,10.596536,26.049269,-160.351089,365,3882,5390,1072,-3489,5562
340,17,8388,9384,23684,-263,1786,-412,-0.22,-0.05,-0.96,-0.170776,10.702536,23.854404,-160.101852,719,3852,5135,464,-3255,5560
360,18,7876,10108,21416,-338,2007,-409,-0.2,-0.05,-0.96,-0.17511,10.706967,21.466209,-159.812408,1087,3610,4649,-197,-2825,5273
380,19,7452,8664,19232,-308,2073,-513,-0.18,-0.06,-0.97,-0.179443,10.635074,18.906933,-159.489258,1353,3530,3739,-966,-2609,4531
400,20,7164,7888,18784,-274,2082,-568,-0.16,-0.06,-0.97,-0.184326,10.608673,16.343616,-159.064758,1576,3200,2828,-1548,-2193,3676
420,21,6896,8656,19344,-355,2116,-577,-0.14,-0.07,-0.97,-0.189392,10.578584,13.813132,-158.573975,1769,2904,2236,-1948,-1821,3074
440,22,6448,10480,16596,-479,2292,-628,-0.11,-0.07,-0.97,-0.194458,10.44101,11.225207,-158.036011,1987,2940,1885,-2382,-1739,2727
460,23,6420,9436,14152,-546,2321,-793,-0.09,-0.07,-0.97,-0.200134,10.277247,8.497318,-157.382919,2252,3343,1015,-3084,-2029,1910
480,24,5920,8568,12176,-590,2313,-861,-0.07,-0.07,-0.97,-0.20697,10.065622,5.78008,-156.547867,2496,3350,-2,-3575,-1994,831
500,25,4968,8468,8836,-653,2270,-856,-0.04,-0.08,-0.97,-0.214233,9.733036,3.078435,-155.612396,2695,3128,-1075,-3848,-1802,-385
520,26,4180,7940,7332,-705,2083,-910,-0.02,-0.08,-0.97,-0.221375,9.3048,0.463588,-154.650925,2752,3067,-2342,-3970,-1868,-1793
540,27,3020,8328,6072,-699,1926,-935,-0,-0.08,-0.97,-0.228943,8.817728,-1.964108,-153.61203,2704,2967,-3376,-3866,-1932,-2972
560,28,1252,8792,3452,-688,1824,-1034,0.02,-0.08,-0.97,-0.236816,8.318856,-4.257649,-152.51149,2554,3045,-4274,-3674,-2195,-3968
