timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,4228,3492,15476,167,-447,172,0.11,0.13,0.51,-0.845825,-3.156881,18.861835,62.850979,-586,1959,-183,1486,1337,-464
20,1,4432,2560,17020,121,-507,158,0.11,0.13,0.51,-0.845947,-2.97895,19.125311,62.814491,-615,1910,-21,1411,1391,-315
40,2,4288,3008,18656,163,-300,237,0.11,0.13,0.5,-0.846497,-2.756306,19.606031,62.659676,-631,1788,611,1215,1552,282
60,3,4112,2680,17888,430,-178,211,0.1,0.14,0.5,-0.847595,-2.415019,19.801983,62.44265,-657,1719,1050,1075,1687,696
80,4,4460,3668,19724,458,-287,290,0.1,0.14,0.5,-0.848999,-1.783517,19.904724,62.201302,-708,1642,1182,945,1739,821
100,5,3500,6196,22972,331,-299,430,0.1,0.15,0.5,-0.850708,-1.155183,20.106886,61.868408,-749,1816,1819,955,2061,1415
120,6,4652,7196,25556,102,-209,331,0.09,0.15,0.49,-0.852844,-0.629688,20.222393,61.430645,-859,2482,2829,1280,2797,2331
140,7,5240,5712,27424,58,87,231,0.09,0.15,0.49,-0.85437,-0.237176,20.173279,61.13319,-662,2835,4004,1445,3167,3519
160,8,5664,6892,28760,-16,359,252,0.08,0.15,0.49,-0.855896,0.054469,19.783438,60.866138,-354,2861,4933,1436,3179,4524
180,9,5832,8244,30064,3,611,209,0.08,0.15,0.49,-0.857849,0.317642,19.083351,60.54546,-12,3103,5799,1656,3216,5493
200,10,6488,7972,32152,-31,905,92,0.07,0.14,0.49,-0.859741,0.664083,18.078995,60.263824,293,3472,6552,2003,3261,6357
220,11,7032,9624,32232,-229,1334,18,0.06,0.13,0.49,-0.861511,0.994367,16.711382,60.051365,664,3731,7301,2329,3124,7245
240,12,6320,9432,30760,-383,1791,-92,0.05,0.12,0.49,-0.862976,1.195707,14.882977,59.926708,1071,4052,7652,2853,2812,7750
260,13,5948,9964,27436,-566,2150,-210,0.05,0.1,0.49,-0.864136,1.209141,12.559106,59.888512,1351,4292,7367,3404,2368,7571
280,14,5448,8180,24024,-801,2338,-360,0.04,0.08,0.5,-0.864441,1.037938,9.894498,60.025219,1617,4498,6339,4030,1788,6601
300,15,5428,7564,21372,-888,2470,-427,0.03,0.06,0.5,-0.863708,0.577598,7.123614,60.353409,1913,4350,5085,4357,1042,5326
320,16,4316,8368,16932,-801,2544,-509,0.02,0.03,0.51,-0.862183,-0.027307,4.256651,60.807762,2177,4165,3686,4562,381,3835
340,17,3412,8632,14844,-677,2477,-688,0.01,0.01,0.51,-0.859619,-0.494084,1.359321,61.440762,2284,4268,2000,4833,84,2016
360,18,3368,9268,12988,-784,2444,-889,-0,-0.01,0.52,-0.855591,-0.848572,-1.456783,62.341103,2309,4424,657,5005,0,532
380,19,2384,6684,6716,-928,2404,-1166,-0.01,-0.05,0.53,-0.846497,-1.772955,-5.604112,64.247177,2523,4496,-1456,5030,-182,-1833
400,20,1776,5872,4636,-835,2212,-1256,-0.02,-0.06,0.53,-0.84259,-2.215794,-6.946369,65.038116,2565,4294,-2377,4751,-249,-2832
420,21,1044,5404,1356,-688,1986,-1378,-0.02,-0.08,0.55,-0.833984,-3.098122,-9.39115,66.756622,2600,3971,-4068,4179,-225,-4643
440,22,-312,3612,-836,-707,1752,-1430,-0.03,-0.1,0.56,-0.824341,-3.980561,-11.601642,68.644592,2486,3582,-5550,3432,-8,-6167
460,23,-1200,1216,-4860,-701,1470,-1420,-0.03,-0.12,0.57,-0.814087,-5.092896,-13.576633,70.614754,2274,3037,-6948,2443,319,-7523
480,24,-1576,284,-4788,-431,1054,-1366,-0.03,-0.14,0.58,-0.803772,-6.329261,-15.23272,72.572212,2097,2427,-8492,1325,702,-8953
500,25,-2492,1104,-7488,-160,834,-1331,-0.04,-0.15,0.59,-0.793762,-7.316889,-16.429903,74.45356,1903,1919,-9262,465,1008,-9584
520,26,-2056,-1896,-8456,-22,274,-1462,-0.04,-0.16,0.6,-0.783875,-8.03214,-17.365467,76.293678,1631,1761,-10323,-88,1593,-10478
540,27,-1588,-6180,-5900,42,-287,-1284,-0.04,-0.17,0.61,-0.773865,-8.777397,-17.593771,78.162643,1596,911,-10911,-1121,1579,-10893
560,28,-1764,-5308,-5824,224,-593,-936,-0.03,-0.17,0.62,-0.765747,-9.509893,-17.125648,79.689819,1564,-229,-10720,-2257,1215,-10527
580,29,-1828,-6128,-4752,499,-1023,-826,-0.03,-0.16,0.63,-0.760132,-9.847663,-16.324928,80.749802,1414,-736,-10716,-2781,1135,-10409
600,30,-764,-8324,392,778,-1476,-732,-0.02,-0.15,0.64,-0.755737,-9.796375,-15.0036,81.588837,1272,-1232,-10331,-3139,897,-9960
620,31,752,-9580,4120,907,-1652,-464,-0.01,-0.14,0.64,-0.752625,-9.403863,-13.092097,82.196434,1305,-2033,-8989,-3532,180,-8609
640,32,1968,-8940,5288,912,-1743,-102,-0,-0.12,0.65,-0.751465,-8.816186,-10.908663,82.443016,1472,-2792,-7494,-3857,-638,-7130
660,33,3700,-11056,10396,933,-2055,182,0,-0.1,0.65,-0.752686,-8.136081,-8.577806,82.250572,1698,-3176,-6433,-3910,-1334,-6106
680,34,5044,-9704,14332,852,-2124,601,0.02,-0.08,0.65,-0.755981,-7.41588,-5.856952,81.664497,1994,-3816,-4677,-4116,-2177,-4327
700,35,5604,-11756,16720,477,-2220,923,0.03,-0.06,0.64,-0.76178,-6.830183,-3.030005,80.588326,2249,-3995,-2886,-3908,-2791,-2505
720,36,5744,-10924,20872,469,-2318,1360,0.04,-0.04,0.64,-0.76947,-6.727719,-0.131655,79.082581,2315,-4420,-1351,-4031,-3127,-829
740,37,4936,-8024,26872,488,-2264,1692,0.06,-0.02,0.62,-0.779541,-6.673675,2.770871,77.062767,2141,-4352,566,-3684,-2983,1170
760,38,4496,-5556,31792,539,-1957,1796,0.07,0,0.61,-0.791077,-6.540211,5.416692,74.721695,1706,-3695,2962,-2851,-2211,3509
780,39,4468,-4320,32767,520,-1559,1945,0.08,0.02,0.59,-0.802734,-6.292202,7.530515,72.35276,1292,-2908,5282,-2033,-1230,5689
800,40,4396,1384,32767,301,-1174,2218,0.09,0.03,0.57,-0.815063,-6.118236,9.095595,69.830528,1002,-1918,6705,-1151,-325,6943
820,41,3188,8992,32767,19,-638,2314,0.09,0.04,0.55,-0.828308,-6.043131,10.092942,67.089447,782,-27,7479,487,791,7462
840,42,2624,13132,32767,-323,-56,2033,0.09,0.05,0.53,-0.841248,-5.969807,10.373728,64.388733,427,2654,7891,2694,2367,7525
860,43,1820,14160,32767,-567,854,1636,0.09,0.05,0.51,-0.852051,-5.94206,9.885967,62.117504,203,4888,8099,4496,3670,7472
880,44,-1144,14476,24392,-593,1178,1322,0.08,0.04,0.5,-0.860718,-5.972601,8.396745,60.326363,-68,6245,7699,5525,4452,6922
