timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,5280,2580,15760,-56,-176,155,0.2,-0.16,0.92,0.288818,-11.697506,27.120216,-141.728195,-951,2192,1006,-314,-2572,47
20,1,6432,228,16580,164,-177,-133,0.2,-0.16,0.92,0.289185,-11.313897,27.210142,-141.663513,-996,2174,912,-293,-2541,-39
40,2,6288,-476,16088,159,-4,-15,0.2,-0.15,0.92,0.2901,-10.879209,27.28083,-141.540741,-777,1549,1105,-31,-2025,348
60,3,5472,1440,14220,82,-29,69,0.2,-0.15,0.92,0.289734,-10.588129,27.165222,-141.631866,-777,1551,744,-129,-1882,42
80,4,5356,820,15348,156,-220,7,0.2,-0.15,0.92,0.289368,-10.262267,27.202206,-141.669922,-877,1729,421,-248,-1944,-306
100,5,6008,-116,15740,247,-211,-41,0.2,-0.15,0.92,0.289124,-9.827218,27.361376,-141.656204,-958,1590,555,-63,-1926,-195
120,6,6212,-1200,15180,334,-247,58,0.21,-0.14,0.92,0.288635,-9.382507,27.522858,-141.674393,-868,1129,592,157,-1533,-46
140,7,6156,1552,17424,463,-418,221,0.21,-0.14,0.92,0.286194,-8.893722,27.783686,-141.891098,-859,1081,625,200,-1502,-1
160,8,6672,2044,19240,348,-290,188,0.21,-0.13,0.93,0.28302,-8.290391,28.078058,-142.192459,-784,1499,1296,129,-2048,571
180,9,6520,1132,19744,308,-155,224,0.22,-0.13,0.93,0.280701,-7.763206,28.158949,-142.469086,-662,1513,1868,234,-2205,1139
200,10,6892,1852,23268,167,-155,323,0.22,-0.13,0.93,0.27771,-7.364314,28.114138,-142.866287,-614,1656,2434,325,-2491,1652
220,11,6664,4324,24056,36,12,400,0.22,-0.12,0.93,0.274292,-7.139498,27.922939,-143.357788,-529,1960,3386,426,-3020,2505
240,12,6540,3976,24120,-80,209,287,0.21,-0.12,0.93,0.27179,-6.939214,27.487522,-143.820694,-488,2354,4050,402,-3532,3088
260,13,7864,3844,25060,-28,321,149,0.21,-0.12,0.93,0.270752,-6.717956,26.884071,-144.15773,-320,2622,4427,236,-3774,3502
280,14,8988,1332,28364,47,500,147,0.2,-0.11,0.93,0.27063,-6.376717,26.198435,-144.412735,116,2387,5089,221,-3552,4350
300,15,8788,2600,26964,-65,926,344,0.2,-0.11,0.94,0.269653,-6.163126,25.146948,-144.866791,609,1977,5858,249,-3166,5338
320,16,7844,4536,25572,-231,1040,371,0.18,-0.1,0.94,0.268005,-6.148194,23.718819,-145.482101,876,2236,5703,-249,-3143,5324
340,17,7992,6392,28020,-112,1041,215,0.17,-0.1,0.94,0.266907,-6.033532,22.285654,-146.011826,913,2897,5603,-763,-3575,5219
360,18,7980,5024,29840,-129,1403,53,0.16,-0.09,0.95,0.267761,-5.649552,20.706804,-146.328491,1080,3142,6243,-977,-3768,5903
380,19,7720,4924,26728,-333,1838,33,0.14,-0.09,0.95,0.269897,-5.413478,18.646004,-146.557953,1361,3130,6386,-1352,-3523,6178
400,20,7220,5252,24980,-529,1950,-10,0.12,-0.08,0.95,0.272522,-5.398743,16.300711,-146.726089,1554,3298,5687,-1970,-3270,5572
420,21,7152,6332,25576,-802,2080,19,0.1,-0.08,0.95,0.275574,-5.655172,13.929638,-146.782867,1786,3426,5186,-2540,-3039,5110
440,22,6524,6796,22852,-1076,2414,-39,0.08,-0.08,0.95,0.27887,-6.220409,11.325238,-146.787384,2022,3785,4738,-3229,-3023,4612
460,23,5776,6564,16932,-1264,2687,-173,0.05,-0.08,0.95,0.283203,-7.053721,8.413976,-146.645248,2221,4089,3552,-3896,-2844,3315
480,24,4892,5536,13436,-1239,2692,-325,0.02,-0.08,0.95,0.288818,-8.063836,5.373368,-146.301025,2273,4209,1700,-4225,-2494,1300
500,25,2692,7072,10656,-995,2612,-452,-0,-0.08,0.95,0.295288,-8.967888,2.410999,-145.769043,2235,4325,18,-4275,-2259,-561
520,26,1060,8092,9432,-1064,2410,-637,-0.03,-0.08,0.95,0.302795,-9.696857,-0.418395,-145.017792,1881,4703,-1375,-4072,-2508,-2161
540,27,812,7532,6296,-1198,2294,-907,-0.05,-0.08,0.95,0.311829,-10.602459,-3.045813,-144.002899,1572,5149,-2540,-3861,-2847,-3522
560,28,-368,6288,1636,-1134,2263,-1136,-0.08,-0.08,0.94,0.322998,-11.733776,-5.486866,-142.658707,1510,5217,-3922,-3492,-2728,-5022
580,29,-1316,3724,-1760,-898,2092,-1352,-0.1,-0.08,0.93,0.335938,-12.932598,-7.815125,-141.007736,1365,4993,-5681,-2675,-2442,-6777
600,30,-2724,5128,-3172,-366,1805,-1520,-0.12,-0.08,0.92,0.350586,-13.955922,-9.905083,-139.03331,1066,4614,-7269,-1588,-2241,-8228
620,31,-2632,2928,-3064,154,1525,-1917,-0.14,-0.08,0.92,0.367859,-14.396218,-11.610358,-136.598587,775,4510,-8217,-898,-2395,-9049
640,32,-2328,-496,-5160,389,1327,-2059,-0.15,-0.07,0.91,0.38855,-14.595306,-12.894499,-133.651245,807,3651,-8778,-105,-1860,-9356
660,33,-3224,-2044,-9252,320,829,-1930,-0.16,-0.06,0.9,0.409241,-14.926721,-13.859037,-130.681534,827,2603,-9895,1064,-1258,-10130
680,34,-2748,-2780,-8252,329,-39,-1825,-0.17,-0.06,0.89,0.427612,-15.381554,-14.120036,-128.117676,687,1931,-10943,2046,-1013,-10896
700,35,-2116,-6144,-5688,422,-672,-1731,-0.17,-0.07,0.88,0.444702,-15.726244,-13.414773,-125.918579,620,1120,-11101,2692,-515,-10832
720,36,-1548,-9488,-3332,566,-1142,-1515,-0.16,-0.07,0.87,0.460266,-15.982635,-12.004174,-124.068871,593,-145,-10624,3409,356,-10073
740,37,316,-9396,80,861,-1521,-1227,-0.14,-0.08,0.87,0.473267,-15.93694,-10.072495,-122.656235,633,-1234,-9738,3795,1186,-8996
760,38,1612,-9852,1828,1064,-1726,-1033,-0.12,-0.08,0.86,0.483826,-15.399302,-7.781931,-121.602226,837,-1804,-8727,3624,1838,-7974
780,39,3984,-13064,4976,1227,-2029,-777,-0.1,-0.09,0.86,0.492493,-14.602728,-5.168981,-120.786674,1226,-2727,-7653,3661,2799,-6800
800,40,6512,-13360,7148,1039,-2376,-330,-0.08,-0.09,0.86,0.497314,-13.761921,-2.159219,-120.442924,1781,-3643,-6427,3626,3874,-5438
820,41,8308,-14312,14044,780,-2811,105,-0.05,-0.11,0.86,0.496765,-13.259881,1.282998,-120.725426,2264,-4238,-5030,3385,4682,-3871
840,42,9096,-13308,19924,846,-2623,523,-0.02,-0.12,0.86,0.49115,-12.914625,4.936553,-121.510719,2587,-4726,-2472,3012,4978,-1125
