timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-6148,-3772,9788,115,75,-200,-0.29,-0.07,0.91,0.30011,-19.460403,-28.722763,-142.297287,1104,386,-1944,169,228,-2250
20,1,-5936,-6236,13152,102,27,-273,-0.29,-0.07,0.91,0.302917,-19.562067,-28.589657,-141.935944,1034,167,-1465,58,395,-1755
40,2,-5728,-5520,12064,44,312,-180,-0.29,-0.07,0.91,0.305847,-19.712786,-28.536856,-141.530609,1013,-158,-852,-99,680,-1141
60,3,-5696,-5112,9668,-86,367,-155,-0.29,-0.07,0.9,0.307922,-19.986595,-28.823753,-141.142563,1060,-171,-1078,15,706,-1347
80,4,-5192,-5500,8688,-179,278,-168,-0.29,-0.07,0.9,0.309448,-20.430647,-29.109121,-140.86084,1203,-116,-1495,148,725,-1773
100,5,-4892,-5836,7444,-190,172,-182,-0.3,-0.07,0.9,0.310852,-20.968018,-29.288496,-140.649734,1347,-144,-1989,372,813,-2233
120,6,-3852,-6988,6792,-198,57,-241,-0.3,-0.07,0.9,0.3125,-21.545429,-29.32082,-140.463074,1539,-226,-2457,584,982,-2673
140,7,-3240,-8052,5236,-112,37,-228,-0.3,-0.08,0.9,0.314758,-22.201008,-29.201426,-140.252136,1850,-603,-2917,872,1470,-3061
160,8,-2492,-9288,2728,64,-94,-246,-0.3,-0.08,0.9,0.317322,-22.762367,-29.05736,-139.990524,2116,-910,-3713,1355,1862,-3712
180,9,-816,-12772,728,54,-305,-153,-0.3,-0.09,0.89,0.320312,-23.273666,-28.691862,-139.743073,2504,-1623,-4557,1997,2662,-4311
200,10,1276,-15076,-2584,-104,-652,165,-0.3,-0.09,0.89,0.321472,-23.940445,-28.088163,-139.908325,3108,-2700,-5656,2827,3919,-5056
220,11,4328,-16064,-4020,-329,-1227,539,-0.29,-0.1,0.9,0.318359,-24.705153,-27.103767,-140.912384,3895,-3544,-6897,3419,5215,-6033
240,12,6956,-19440,-2868,-112,-1702,880,-0.28,-0.12,0.9,0.311218,-25.378206,-25.562935,-142.707703,4872,-4405,-7701,3467,6770,-6675
260,13,9308,-20824,-1892,508,-1900,1375,-0.26,-0.13,0.91,0.301208,-25.404503,-23.634705,-144.844482,5843,-5444,-7824,2988,8454,-6677
280,14,11160,-22144,-2032,1022,-2115,2072,-0.24,-0.13,0.92,0.287231,-24.543789,-21.651211,-147.234253,6749,-6517,-7910,2308,10043,-6661
300,15,14428,-17796,-2680,1079,-2596,2968,-0.22,-0.14,0.93,0.265564,-22.992222,-19.563093,-150.363998,7650,-6950,-8163,1087,11049,-7084
320,16,17696,-13484,-1904,810,-3300,3665,-0.19,-0.14,0.94,0.233582,-21.136906,-16.978594,-154.572128,8699,-6174,-8467,-1176,10984,-7963
340,17,20676,-9268,4968,870,-4050,4164,-0.15,-0.14,0.96,0.192871,-19.270761,-13.483021,-159.500549,9667,-4931,-8082,-4154,10018,-8090
360,18,23752,-6356,10816,1394,-4278,4488,-0.1,-0.13,0.98,0.146057,-17.06052,-9.05585,-164.609695,10557,-3525,-6248,-7512,7982,-6538
380,19,25036,-500,15332,1812,-4385,4897,-0.05,-0.12,0.99,0.094788,-14.46638,-4.156598,-169.830994,11199,-2112,-4210,-10074,5209,-4350
400,20,23636,10208,24740,1548,-4766,5316,0.01,-0.1,0.99,0.037842,-11.862488,1.193343,-175.608459,11176,224,-1760,-11168,970,-1535
420,21,19808,22836,32767,730,-4713,5268,0.06,-0.08,0.99,-0.022949,-9.945418,6.935127,177.977386,10259,4230,2272,-9727,-5118,2734
440,22,15152,29680,32767,-216,-3516,4459,0.11,-0.07,0.99,-0.078247,-9.053906,11.951354,171.765167,8335,8805,5174,-5619,-10647,5369
460,23,11896,28016,32767,-289,-2039,3121,0.14,-0.06,0.98,-0.119629,-8.850527,15.177814,166.81778,6506,12223,6792,-1425,-13973,6364
480,24,10500,24816,32767,159,-1115,2142,0.16,-0.05,0.98,-0.146484,-8.200518,16.870766,163.37088,4859,13107,7663,1574,-14293,6879
500,25,10240,23760,31360,436,-451,1546,0.16,-0.03,0.97,-0.1651,-6.944496,17.681118,160.814728,3832,13015,8117,3258,-13617,7341
520,26,10548,24584,25840,122,-248,1130,0.16,-0.02,0.97,-0.178223,-5.515729,17.966122,158.946396,3244,12808,7417,3870,-12946,6851
540,27,11152,24464,25188,-179,-332,726,0.16,-0.01,0.97,-0.18634,-4.41134,18.366531,157.736008,3024,12741,6280,3929,-12644,5964
560,28,11288,24924,23756,-194,-175,336,0.17,0,0.97,-0.190063,-3.390632,18.847036,157.073074,2961,12720,5536,3883,-12496,5474
580,29,11404,24204,19716,-215,112,-104,0.17,0.01,0.97,-0.189392,-2.206636,19.114302,156.967163,2930,12598,4602,3576,-12335,4845
600,30,11124,24672,12636,-265,182,-584,0.16,0.02,0.97,-0.184204,-0.947026,19.160553,157.444992,2876,12327,2699,2809,-12194,3300
620,31,11260,23424,9672,-445,-166,-1214,0.17,0.03,0.97,-0.173157,0.418786,19.425951,158.598221,2774,12025,413,1844,-12127,1394
640,32,12644,22044,8256,-687,-440,-1911,0.17,0.04,0.97,-0.154907,1.731089,20.146296,160.563629,2846,11603,-1173,742,-11978,208
660,33,14932,19772,5528,-733,-638,-2627,0.18,0.05,0.97,-0.128784,3.107827,21.14525,163.43425,3227,10805,-2509,-852,-11503,-626
680,34,17296,17440,3732,-610,-984,-3341,0.19,0.06,0.98,-0.095215,4.817573,22.465622,167.122803,3868,9769,-3788,-2849,-10725,-1251
700,35,19988,14920,4628,-462,-1334,-3999,0.21,0.07,0.97,-0.054565,7.069777,24.153496,171.562775,4640,8447,-4419,-4820,-9371,-1154
720,36,22692,12048,3568,-384,-1581,-4579,0.22,0.08,0.97,-0.007629,9.877108,25.970243,176.731857,5593,6945,-4665,-6701,-7482,-611
740,37,25384,11336,4400,-172,-1990,-5024,0.25,0.09,0.96,0.044128,13.258002,27.841066,-177.465942,6546,5402,-4866,-8285,-5200,-35
760,38,29076,9932,6660,319,-2339,-5455,0.27,0.11,0.95,0.099182,17.558912,29.721746,-171.183517,7749,4145,-4337,-9321,-2708,1336
780,39,31260,6048,10148,1040,-2762,-5739,0.3,0.13,0.93,0.155334,23.09465,31.331284,-164.653366,9094,2630,-3302,-9550,437,3015
800,40,31900,5084,11804,1357,-3051,-5629,0.33,0.15,0.91,0.209167,29.524111,32.517036,-158.109131,10085,744,-1646,-8288,3975,4522
820,41,31672,5652,11604,1105,-3532,-5505,0.36,0.17,0.88,0.259705,36.056927,33.199348,-151.22644,10614,-613,-671,-6669,6590,5055
