timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-672,-6360,16780,-155,150,-25,0.1,0.12,-0.83,-0.539978,-18.256762,-2.144451,-114.527634,154,-379,449,132,246,539
20,1,-1320,-2548,13840,91,240,-155,0.11,0.12,-0.83,-0.540222,-18.320354,-2.429157,-114.451241,13,137,114,-158,-51,64
40,2,-236,-5668,16504,284,-4,-440,0.1,0.12,-0.82,-0.543213,-18.013943,-2.506168,-114.0065,5,411,-186,-303,-137,-303
60,3,-392,-5856,18136,32,136,-287,0.1,0.12,-0.82,-0.546936,-17.804995,-2.347919,-113.48912,49,-67,392,-76,38,391
80,4,-1040,-6052,16328,-189,347,-164,0.11,0.12,-0.82,-0.549255,-17.964123,-2.487987,-113.130936,72,-371,684,92,150,761
100,5,-456,-4752,13784,-102,383,-179,0.11,0.12,-0.82,-0.550842,-18.212824,-2.857337,-112.838737,165,-182,218,31,204,255
120,6,-316,-7464,13824,-126,337,-236,0.11,0.12,-0.82,-0.552979,-18.399668,-3.166315,-112.47393,249,-196,-256,161,319,-194
140,7,380,-9024,12704,-90,420,-164,0.12,0.12,-0.82,-0.555115,-18.71483,-3.4458,-112.103951,399,-739,-551,682,669,-308
160,8,-228,-8920,7656,-36,496,-31,0.12,0.12,-0.81,-0.556519,-19.103584,-3.874003,-111.810318,530,-1291,-1325,1381,1024,-863
180,9,-72,-7464,5984,212,145,-36,0.13,0.12,-0.81,-0.557068,-19.371439,-4.301641,-111.640572,515,-1291,-2843,1905,1076,-2286
200,10,516,-11220,8240,312,-63,-81,0.13,0.12,-0.81,-0.557922,-19.379461,-4.262262,-111.520508,607,-1516,-3374,2251,1264,-2717
220,11,1388,-11712,5484,376,-45,148,0.13,0.12,-0.81,-0.558167,-19.409803,-4.118027,-111.510376,845,-2199,-3751,2893,1751,-2860
240,12,1832,-8404,2932,487,-237,353,0.12,0.12,-0.81,-0.556335,-19.363525,-3.992794,-111.808144,1071,-2268,-4623,3151,2054,-3675
260,13,2544,-8028,3872,584,-553,334,0.12,0.12,-0.82,-0.553406,-19.057137,-3.589661,-112.325333,1282,-1827,-5390,2894,2185,-4569
280,14,3080,-10964,4148,552,-637,369,0.11,0.12,-0.82,-0.550476,-18.712845,-2.860377,-112.885361,1415,-1965,-5483,2926,2439,-4627
300,15,4196,-12324,3236,730,-723,590,0.1,0.12,-0.82,-0.546326,-18.471235,-2.081003,-113.613922,1648,-2594,-5687,3374,2995,-4629
320,16,5012,-9984,2952,855,-958,941,0.09,0.13,-0.83,-0.539795,-18.044422,-1.178622,-114.681366,1934,-3009,-5981,3587,3566,-4793
