timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,1080,432,16572,-308,-103,298,-0.11,0.08,-0.95,0.27356,-12.219934,9.983221,148.596207,-961,1894,410,1851,-1105,-166
20,1,936,768,16556,-310,-100,266,-0.11,0.08,-0.95,0.274841,-12.325566,9.953861,148.449432,-932,1935,381,1843,-1148,-201
40,2,1100,984,16252,-261,-98,200,-0.11,0.08,-0.95,0.2771,-12.516696,9.911575,148.192886,-865,2090,423,1883,-1308,-188
60,3,816,740,16512,-65,-225,124,-0.11,0.08,-0.95,0.27887,-12.601659,9.911652,147.980316,-863,2170,354,1909,-1363,-274
80,4,928,1136,17516,49,-266,82,-0.11,0.08,-0.95,0.280212,-12.447748,10.062072,147.787491,-947,2145,400,1981,-1294,-236
100,5,948,1828,17268,127,-193,46,-0.12,0.07,-0.95,0.28125,-12.140182,10.233837,147.615662,-981,2201,616,2098,-1334,-37
120,6,1708,3816,15580,125,-125,4,-0.12,0.07,-0.95,0.281982,-11.707111,10.336784,147.472412,-961,2396,644,2193,-1505,-30
140,7,1332,3984,16112,-8,-190,-110,-0.11,0.07,-0.95,0.281982,-11.221423,10.425956,147.417419,-850,2859,295,2256,-1928,-416
160,8,1400,4464,17660,-61,-261,-121,-0.12,0.06,-0.95,0.280762,-10.836612,10.625839,147.5159,-880,3095,252,2389,-2113,-490
180,9,2200,5876,17896,-111,-158,-132,-0.12,0.06,-0.95,0.27948,-10.485001,10.859772,147.6241,-854,3400,591,2608,-2407,-197
200,10,3364,8184,17484,-145,-58,-237,-0.12,0.06,-0.95,0.277832,-10.109704,10.998245,147.779968,-643,3868,776,2718,-2931,-39
220,11,3176,8172,16720,-37,-85,-500,-0.12,0.05,-0.95,0.274536,-9.6195,11.130263,148.133682,-288,4555,774,2758,-3717,-53
240,12,3228,7872,16960,-19,-183,-681,-0.12,0.05,-0.95,0.26886,-8.928255,11.374216,148.752365,-171,4840,580,2717,-4044,-208
260,13,3144,7264,17320,-133,-128,-784,-0.12,0.04,-0.96,0.261475,-8.239211,11.711587,149.570999,-154,4851,581,2653,-4103,-148
280,14,3440,7780,17360,-188,-88,-872,-0.12,0.04,-0.96,0.252808,-7.67281,11.982205,150.564651,-172,4715,612,2541,-4021,-58
300,15,3876,8000,17508,-108,-71,-1057,-0.12,0.03,-0.96,0.243103,-7.130162,12.217498,151.68576,-110,4737,724,2449,-4119,104
320,16,4236,8024,16384,25,-102,-1259,-0.12,0.03,-0.97,0.231384,-6.391613,12.468681,153.031204,-5,4718,743,2260,-4202,207
340,17,4260,7020,15908,20,-179,-1423,-0.12,0.02,-0.97,0.217834,-5.476497,12.803947,154.567642,106,4638,503,1961,-4234,80
360,18,4760,6860,17668,-113,-191,-1505,-0.12,0.01,-0.97,0.202576,-4.590012,13.227304,156.302261,166,4352,355,1635,-4051,43
380,19,5100,6240,16248,-195,-60,-1576,-0.12,0.01,-0.97,0.186279,-3.850375,13.595218,158.173111,250,4053,528,1364,-3848,306
400,20,5824,6724,15304,-211,-80,-1681,-0.12,0.01,-0.98,0.169128,-3.212695,13.843542,160.160156,391,3804,345,979,-3706,221
420,21,6264,6216,14864,-138,-193,-1876,-0.13,0,-0.98,0.150574,-2.525571,14.166663,162.299316,646,3685,74,507,-3706,72
440,22,6508,4616,15284,-47,-345,-2093,-0.13,-0,-0.98,0.130066,-1.699305,14.648012,164.638947,831,3390,-158,53,-3493,-39
460,23,5996,2080,15804,-35,-396,-2237,-0.13,-0.01,-0.99,0.107422,-0.779553,15.264209,167.210739,895,2768,-138,-287,-2897,66
480,24,6136,956,15972,-7,-421,-2186,-0.14,-0.01,-0.99,0.08374,0.085538,15.864171,169.911667,789,1823,-10,-443,-1925,208
500,25,7384,2176,16972,-11,-433,-2110,-0.14,-0.02,-0.99,0.06073,0.905491,16.443428,172.541122,787,1110,110,-580,-1186,345
520,26,8040,1460,16264,-67,-329,-2180,-0.15,-0.02,-0.99,0.038147,1.741177,17.006767,175.121902,1030,905,374,-800,-953,685
540,27,8492,676,16536,-47,-395,-2267,-0.15,-0.02,-0.99,0.014832,2.556129,17.467909,177.806564,1251,587,374,-1059,-594,756
560,28,8792,-356,17372,40,-469,-2341,-0.16,-0.03,-0.99,-0.009216,3.4063,17.988867,-179.416183,1467,178,475,-1249,-114,914
580,29,8784,-1444,17468,156,-553,-2337,-0.16,-0.03,-0.99,-0.033752,4.3673,18.538374,-176.581299,1545,-391,666,-1223,541,1092
600,30,9264,-2260,18744,-28,-409,-2268,-0.17,-0.03,-0.98,-0.057861,5.353777,19.110334,-173.782013,1617,-954,934,-1103,1194,1324
620,31,8928,-3708,17292,-159,-191,-2185,-0.17,-0.04,-0.98,-0.08136,6.038783,19.434042,-170.984009,1715,-1539,1245,-934,1863,1585
640,32,8444,-5208,16880,-116,-204,-2145,-0.17,-0.04,-0.98,-0.103943,6.475487,19.528851,-168.243576,1694,-2164,1117,-751,2515,1382
660,33,7604,-6676,16756,-37,-229,-2069,-0.18,-0.04,-0.98,-0.125854,6.878824,19.6222,-165.565216,1547,-2892,999,-374,3216,1127
680,34,7304,-7588,16516,-84,-209,-1940,-0.18,-0.03,-0.97,-0.146606,7.232837,19.69171,-163.009079,1314,-3612,849,115,3851,807
700,35,6760,-8752,16728,-124,-167,-1837,-0.18,-0.03,-0.97,-0.165955,7.425518,19.740402,-160.590805,1089,-4251,763,633,4372,562
720,36,5440,-10996,15740,-124,-128,-1703,-0.18,-0.03,-0.97,-0.184204,7.438443,19.712807,-158.279449,832,-4877,701,1214,4835,340
740,37,4508,-12028,15644,-162,-163,-1472,-0.18,-0.02,-0.96,-0.200745,7.281726,19.639841,-156.160767,417,-5621,452,1927,5315,-108
760,38,3568,-13312,15916,-183,-167,-1256,-0.18,-0.02,-0.96,-0.214905,6.919329,19.601265,-154.310211,-47,-6246,312,2683,5632,-432
780,39,2500,-14180,16324,-166,-130,-1032,-0.18,-0.01,-0.96,-0.226868,6.380064,19.550842,-152.722137,-528,-6812,314,3478,5859,-595
800,40,1136,-16004,15500,-165,-77,-749,-0.18,-0.01,-0.96,-0.236328,5.698136,19.427572,-151.453003,-1027,-7329,317,4252,6021,-730
820,41,432,-16456,15452,-158,-76,-360,-0.17,0,-0.95,-0.242676,4.813324,19.252279,-150.575699,-1568,-7893,202,5020,6221,-952
840,42,880,-15576,15808,-148,-80,22,-0.17,0.01,-0.95,-0.244995,3.734777,19.088175,-150.195801,-1933,-8176,84,5473,6287,-1056
