timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-2144,1420,14620,255,-230,423,0.08,0.01,-0.14,-0.98645,-9.175879,-0.635801,-16.361757,-923,2151,-942,-1458,1626,-1262
20,1,-2236,2508,16864,199,-316,492,0.08,0.01,-0.15,-0.986267,-8.920396,-0.552214,-16.663414,-920,2128,-720,-1465,1637,-1032
40,2,-1800,4916,16328,-75,-113,350,0.07,0.01,-0.15,-0.985718,-8.482542,-0.429318,-17.300259,-955,2638,-202,-1687,2173,-581
60,3,-1828,2224,16344,-33,-94,238,0.07,0.01,-0.15,-0.985413,-8.163344,-0.445642,-17.722284,-895,2938,-131,-1741,2475,-539
80,4,-2280,4536,15688,-36,-75,385,0.07,0.01,-0.16,-0.985046,-7.921474,-0.466713,-18.070517,-844,2702,-77,-1636,2268,-441
100,5,-2824,7564,15392,-203,-129,314,0.07,0.01,-0.16,-0.984558,-7.650734,-0.5341,-18.565653,-972,3116,-157,-1907,2593,-561
120,6,-3036,8324,15488,-402,-283,73,0.06,0.01,-0.17,-0.984131,-7.42911,-0.557245,-18.940788,-1176,3908,-283,-2370,3243,-774
140,7,-3304,9392,16792,-362,-412,-145,0.06,0.01,-0.17,-0.98407,-7.356149,-0.359902,-19.022406,-1361,4511,-307,-2744,3742,-873
160,8,-3352,11124,18524,-238,-396,-420,0.06,0.01,-0.16,-0.984436,-7.164282,-0.012557,-18.839962,-1512,5127,-4,-3084,4318,-643
180,9,-3228,11188,18304,-220,-203,-779,0.06,0.01,-0.16,-0.985413,-6.723078,0.318238,-18.31418,-1632,5801,514,-3391,5005,-177
200,10,-3308,10808,16844,-314,-141,-977,0.05,0.01,-0.15,-0.986938,-6.26861,0.479163,-17.36668,-1685,6027,660,-3431,5275,-16
220,11,-2788,12140,17288,-371,-223,-1141,0.05,0.01,-0.14,-0.988586,-5.974215,0.600043,-16.178535,-1701,6165,491,-3368,5456,-171
240,12,-2108,12700,18000,-329,-215,-1384,0.05,0.01,-0.13,-0.990356,-5.665395,0.853882,-14.768867,-1597,6471,527,-3212,5862,-138
260,13,-1804,15804,17980,-182,-122,-1726,0.04,0.02,-0.11,-0.992371,-5.222918,1.129046,-13.052548,-1435,6897,642,-2979,6416,-16
280,14,-612,14936,17988,-98,-16,-2292,0.04,0.02,-0.1,-0.994629,-4.451241,1.336108,-10.872605,-1203,7624,713,-2644,7285,91
300,15,144,13952,16172,-94,129,-2648,0.03,0.02,-0.07,-0.996948,-3.604586,1.476584,-8.024544,-861,7635,721,-1942,7465,217
320,16,1628,12812,15488,-36,51,-2951,0.02,0.01,-0.04,-0.998779,-2.82135,1.49169,-4.746275,-466,7422,294,-1087,7362,-83
340,17,2912,11536,17256,16,-66,-3142,0.02,0.01,-0.01,-0.999695,-2.010557,1.65859,-1.104044,45,6925,41,-89,6921,-200
360,18,4360,13596,17884,27,-35,-3329,0.01,0.02,0.02,-0.999573,-1.205995,1.959578,2.756546,590,6494,215,894,6462,98
380,19,6552,12380,18540,-13,87,-3740,0,0.02,0.06,-0.998047,-0.278595,2.244922,6.890244,1246,6570,516,2004,6378,532
400,20,7896,9648,15984,40,289,-4066,-0,0.02,0.1,-0.994751,0.584076,2.373476,11.510509,2026,6131,661,3177,5602,806
420,21,9452,5988,15688,132,258,-4285,-0.01,0.02,0.14,-0.98938,1.377129,2.323134,16.50913,2822,5229,267,4175,4206,506
440,22,10812,3736,15528,289,241,-4344,-0.01,0.02,0.19,-0.981689,2.10725,2.322758,21.727503,3625,3921,-17,4813,2295,274
460,23,12144,2644,15692,461,225,-4415,-0.02,0.03,0.23,-0.971741,2.892202,2.354303,27.00802,4345,2680,-173,5089,411,140
480,24,13696,-64,14444,579,207,-4493,-0.03,0.03,0.28,-0.959534,3.788755,2.372418,32.354637,5029,1629,-320,5130,-1316,-3
500,25,14988,-3228,16236,678,43,-4450,-0.03,0.03,0.32,-0.944946,4.696818,2.448217,37.760357,5720,351,-531,4765,-3218,-255
520,26,15428,-7484,17396,690,58,-4340,-0.04,0.04,0.37,-0.928406,5.542063,2.671349,43.108612,6368,-1160,-241,3861,-5201,-54
540,27,15308,-10696,15512,597,175,-4047,-0.04,0.04,0.41,-0.910522,6.151946,2.848019,48.291904,6834,-2914,90,2346,-7048,117
560,28,15088,-13208,15960,625,31,-3655,-0.04,0.05,0.45,-0.892456,6.473588,2.922524,53.104507,7026,-4579,-132,567,-8363,-288
580,29,14336,-14656,16632,550,12,-3234,-0.04,0.05,0.48,-0.874878,6.662418,3.174227,57.453194,6996,-6054,-81,-1318,-9149,-394
600,30,14248,-16932,15120,457,52,-2914,-0.03,0.06,0.51,-0.858398,6.640706,3.440115,61.306358,6840,-7099,-17,-2916,-9407,-425
620,31,13956,-21832,15028,362,-100,-2422,-0.03,0.06,0.53,-0.842896,6.401839,3.738137,64.771355,6724,-8378,-259,-4640,-9662,-750
640,32,13376,-23912,15340,18,-329,-1444,-0.01,0.06,0.56,-0.825073,5.207271,4.702668,68.636292,6342,-10601,-457,-7460,-9816,-892
660,33,13148,-24248,16748,-39,-452,-911,-0.01,0.06,0.57,-0.821228,4.592789,5.182828,69.45726,6181,-11088,-432,-8122,-9737,-754
680,34,12992,-24680,18196,-3,-423,-305,0.01,0.06,0.57,-0.816406,3.26121,6.294022,70.454895,5860,-11644,-48,-8971,-9456,-63
700,35,12720,-24016,19004,88,-276,337,0.02,0.06,0.58,-0.815247,1.921245,7.37955,70.654785,5587,-11987,488,-9470,-9209,802
720,36,12236,-22916,17792,28,-127,1011,0.04,0.06,0.57,-0.817932,0.587063,8.248674,70.039162,5295,-11907,854,-9417,-8924,1483
740,37,12120,-20792,16968,-85,-146,1716,0.05,0.06,0.56,-0.824707,-0.883376,8.914396,68.555664,5037,-11465,806,-8857,-8715,1751
760,38,12660,-17532,17128,-143,-248,2331,0.06,0.06,0.54,-0.835083,-2.514747,9.546697,66.237495,4851,-10593,657,-7756,-8507,1910
780,39,13600,-15684,19156,-96,-308,2889,0.08,0.06,0.51,-0.855286,-4.923838,10.515911,61.512241,4892,-8659,850,-5287,-8101,2456
800,40,14076,-14080,19312,-76,-183,3241,0.09,0.06,0.49,-0.862854,-5.708956,10.787868,59.666462,4968,-8132,1083,-4521,-7987,2783
820,41,14352,-11296,17564,-116,-51,3691,0.1,0.06,0.46,-0.878967,-7.266593,11.061067,55.57906,5185,-6922,1295,-2787,-7681,3114
840,42,14640,-8712,16612,-163,-76,4085,0.11,0.05,0.43,-0.895874,-8.809473,11.055216,50.996769,5369,-5536,1058,-927,-7168,2887
860,43,15052,-6780,16764,-161,-156,4419,0.12,0.05,0.37,-0.921082,-11.057661,10.798664,43.353073,5668,-3510,682,1706,-6027,2380
880,44,15876,-3640,17484,-82,-188,4691,0.13,0.05,0.34,-0.929138,-11.745249,10.676519,40.635174,5815,-2824,669,2566,-5516,2286
