timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-984,-1008,16332,134,-32,-274,0.06,-0.14,0.89,-0.427917,-17.014071,-1.009696,130.004898,-361,2844,-178,2314,-1379,-995
20,1,-372,1288,17288,117,46,-42,0.06,-0.14,0.89,-0.427246,-16.856146,-0.967312,130.078217,-343,2622,111,2198,-1322,-648
40,2,-1140,4008,16388,172,207,20,0.05,-0.13,0.89,-0.427063,-16.387587,-1.05456,130.066498,-268,2783,377,2330,-1534,-418
60,3,-2344,11648,16808,-36,131,-4,0.05,-0.13,0.89,-0.427429,-15.774645,-1.336587,129.976715,-358,3679,293,3047,-1989,-709
80,4,-2512,7928,15284,-86,113,-605,0.04,-0.12,0.89,-0.426941,-15.051861,-1.559335,129.987564,-549,5568,377,4609,-3010,-1066
100,5,-2660,4500,16240,25,-21,-652,0.04,-0.12,0.9,-0.421326,-14.440301,-1.558704,130.663193,-683,5463,238,4560,-2886,-1112
120,6,-2760,9840,15720,-139,-121,-554,0.04,-0.12,0.9,-0.415833,-13.990715,-1.451385,131.328384,-810,5146,171,4365,-2643,-1057
140,7,-1504,12948,17868,-75,-194,-1011,0.04,-0.11,0.9,-0.410645,-13.466013,-1.214478,131.95105,-922,6076,84,5081,-3198,-1313
160,8,-360,8984,17384,-47,-13,-1575,0.04,-0.1,0.91,-0.400696,-12.689383,-0.79707,133.157043,-760,6869,509,5543,-4035,-1001
180,9,260,6812,17080,-4,36,-1724,0.04,-0.1,0.92,-0.385498,-12.037976,-0.38444,135.022797,-464,6387,557,4872,-4118,-784
200,10,404,7980,17488,34,33,-1749,0.04,-0.09,0.92,-0.368713,-11.484889,0.011299,137.076721,-236,5731,545,4111,-3989,-607
220,11,932,11416,17136,-39,24,-1943,0.04,-0.08,0.94,-0.34198,-10.491723,0.604977,140.312332,-25,6037,516,3908,-4591,-592
240,12,2064,6976,19024,-16,36,-2396,0.04,-0.08,0.94,-0.331482,-10.116473,0.859359,141.576447,134,6204,610,3796,-4921,-487
260,13,3684,6904,19032,122,263,-2538,0.04,-0.07,0.95,-0.294739,-9.090588,1.577914,145.975266,687,5281,1167,2501,-4832,336
280,14,4256,6368,17616,148,353,-2678,0.04,-0.07,0.96,-0.281555,-8.696013,1.732787,147.537292,916,5065,1194,2062,-4844,441
300,15,4828,5788,16228,130,374,-2857,0.03,-0.06,0.97,-0.238892,-7.556429,2.089075,152.560196,1528,4441,708,753,-4686,173
320,16,5360,3392,16448,154,261,-3045,0.03,-0.06,0.97,-0.223572,-7.195743,2.225989,154.352859,1700,4166,487,313,-4514,27
340,17,6696,700,17292,149,217,-3128,0.03,-0.05,0.98,-0.17511,-6.244609,2.856221,159.999374,2224,2818,368,-1091,-3435,170
360,18,7460,-1356,18400,181,263,-3071,0.03,-0.05,0.99,-0.15863,-5.996483,3.084592,161.911819,2395,2185,479,-1552,-2861,376
380,19,7980,-688,17788,330,427,-3024,0.04,-0.04,0.99,-0.109985,-5.196563,3.559907,167.525299,2965,930,742,-2625,-1615,837
400,20,8176,-3200,18940,632,543,-3142,0.04,-0.04,0.99,-0.093689,-4.790725,3.628456,169.390579,3085,641,824,-2841,-1268,961
420,21,7732,-3828,17544,808,685,-3060,0.03,-0.03,1,-0.043945,-3.267217,3.489155,175.055359,3314,-644,928,-3288,296,1162
440,22,6916,-4372,15340,745,597,-2957,0.03,-0.02,1,-0.027893,-2.749141,3.344497,176.879181,3292,-960,676,-3291,739,911
460,23,6772,-3748,15172,592,349,-2847,0.03,-0.01,1,0.018494,-1.490125,3.112742,-177.837006,3101,-1555,-57,-3038,1667,151
480,24,7112,-5732,15816,379,128,-2841,0.03,-0.01,1,0.033508,-1.176273,3.153912,-176.120941,3073,-1657,-191,-2959,1861,12
500,25,7164,-7884,16940,273,81,-2712,0.03,-0.01,1,0.077881,-0.73378,3.551673,-171.024689,3019,-2716,14,-2552,3148,235
520,26,6728,-7528,16140,289,112,-2539,0.03,-0.01,1,0.091797,-0.688348,3.667185,-169.41954,2983,-3014,25,-2372,3505,251
540,27,6940,-7332,16220,367,110,-2510,0.03,-0.01,0.99,0.131653,-0.383715,3.967626,-164.815079,2823,-3455,-80,-1820,4071,138
560,28,6964,-9772,15752,281,140,-2547,0.03,-0.01,0.99,0.144775,-0.261315,4.061343,-163.294617,2828,-3546,-97,-1691,4207,119
580,29,7244,-12960,13848,171,122,-2357,0.04,-0.01,0.98,0.183716,-0.330006,4.289224,-158.749832,2896,-4741,-467,-1009,5478,-221
600,30,7312,-14428,14484,193,37,-2180,0.04,-0.01,0.98,0.195801,-0.46128,4.408211,-157.328217,2925,-5203,-661,-736,5946,-392
620,31,6584,-15668,15316,252,24,-1771,0.04,-0.02,0.97,0.227295,-0.969109,4.903265,-153.595078,2864,-6490,-717,271,7114,-360
640,32,6472,-14700,14452,320,49,-1567,0.04,-0.02,0.97,0.236084,-1.136551,5.049492,-152.546234,2749,-6766,-670,632,7300,-291
660,33,6260,-17304,14444,457,-33,-1351,0.04,-0.02,0.96,0.258728,-1.428442,5.466999,-149.834763,2539,-7178,-872,1347,7530,-447
680,34,6148,-17708,14204,392,-77,-1040,0.04,-0.03,0.96,0.265137,-1.525935,5.651049,-149.059814,2459,-7541,-861,1702,7783,-414
700,35,6200,-17384,14600,204,-323,-545,0.05,-0.03,0.96,0.277771,-2.172507,6.337389,-147.497543,2236,-8006,-1030,2334,8029,-474
720,36,6240,-17744,16136,138,-424,-276,0.05,-0.04,0.96,0.279968,-2.476268,6.682994,-147.206406,2180,-8087,-946,2469,8051,-337
740,37,6436,-17200,16664,31,-398,168,0.06,-0.05,0.96,0.280884,-3.648202,7.800858,-146.987015,2038,-8104,-261,2676,7902,529
760,38,6520,-17816,17260,34,-403,400,0.06,-0.05,0.96,0.27948,-4.094105,8.146735,-147.116486,2011,-8050,-116,2663,7824,739
780,39,6536,-16156,17288,-47,-350,867,0.06,-0.07,0.96,0.269836,-5.558953,9.068987,-148.150848,1944,-7844,346,2508,7561,1396
800,40,6948,-16016,17808,-119,-349,1075,0.06,-0.07,0.96,0.264771,-6.088031,9.321879,-148.71669,1922,-7601,434,2333,7338,1532
820,41,7188,-15852,17688,-169,-326,1492,0.07,-0.09,0.96,0.2453,-7.859651,9.942286,-150.914261,1963,-7117,667,1795,6922,1948
840,42,7492,-14256,18148,-212,-333,1759,0.07,-0.09,0.96,0.237061,-8.509356,10.109661,-151.848419,2012,-6920,741,1550,6762,2082
860,43,7744,-13160,17968,-286,-270,2028,0.07,-0.11,0.97,0.207642,-10.484127,10.410796,-155.194458,2136,-5930,997,638,5873,2411
880,44,8300,-13088,17692,-314,-248,2166,0.07,-0.11,0.97,0.196838,-11.164732,10.445661,-156.422638,2204,-5613,1028,319,5590,2460
900,45,9792,-14740,17348,-285,-229,2494,0.07,-0.13,0.98,0.161255,-13.278814,10.379747,-160.455048,2665,-5152,956,-690,5246,2559
920,46,10476,-13316,17036,-260,-205,2819,0.07,-0.13,0.98,0.147827,-14.015692,10.309334,-161.970123,2893,-5130,947,-1061,5240,2643
940,47,11028,-9888,16916,-281,-210,3163,0.07,-0.15,0.98,0.101624,-16.124031,9.82312,-167.181046,3546,-4126,804,-2437,4251,2494
960,48,11348,-8664,17572,-254,-216,3280,0.07,-0.15,0.98,0.085022,-16.758869,9.608529,-169.047089,3741,-3624,816,-2869,3698,2425
980,49,11856,-7064,17364,-268,-198,3521,0.07,-0.16,0.98,0.032837,-18.434978,8.780586,-174.913498,4293,-2179,996,-3916,1917,2270
1000,50,11736,-4524,17804,-249,-240,3724,0.07,-0.16,0.98,0.014465,-18.952955,8.448606,-176.978333,4440,-1752,1024,-4159,1344,2173
1020,51,10524,-740,17648,-343,-234,3862,0.07,-0.17,0.98,-0.044006,-20.196878,7.271358,176.419006,4643,190,1246,-4369,-1104,1682
1040,52,9852,1352,17040,-442,-267,3874,0.07,-0.17,0.98,-0.063904,-20.549299,6.817799,174.159302,4588,883,1228,-4214,-1917,1378
1060,53,8632,2588,17652,-560,-380,3755,0.07,-0.18,0.97,-0.122986,-21.538383,5.471037,167.432114,4250,2856,1135,-3259,-4088,412
1080,54,8164,3424,18064,-524,-389,3716,0.07,-0.18,0.97,-0.142151,-21.837202,5.045385,165.242172,4120,3275,1177,-2867,-4560,237
1100,55,7080,7320,18800,-474,-324,3622,0.07,-0.18,0.96,-0.198792,-22.389078,3.680082,158.674042,3712,4669,1452,-1415,-5969,-196
1120,56,5896,8200,17552,-499,-261,3459,0.07,-0.18,0.96,-0.217041,-22.43821,3.188997,156.518524,3571,5277,1507,-821,-6481,-421
1140,57,4452,10604,17492,-483,-266,3247,0.07,-0.18,0.94,-0.268372,-22.3934,1.703739,150.368439,2977,6662,1364,995,-7259,-1187
1160,58,3740,11772,17680,-457,-283,3060,0.07,-0.18,0.94,-0.284546,-22.293314,1.222711,148.399734,2768,7163,1296,1654,-7468,-1458
1180,59,2448,10540,17552,-384,-189,2706,0.06,-0.18,0.93,-0.328979,-21.735554,-0.071491,142.905609,2177,8078,1295,3351,-7564,-1791
1200,60,1004,12672,16012,-415,-137,2644,0.06,-0.18,0.92,-0.342407,-21.508947,-0.502343,141.218689,1947,8118,1220,3752,-7324,-1858
1220,61,-788,17020,16000,-512,-282,2270,0.05,-0.17,0.91,-0.380737,-20.744329,-1.816659,136.348831,1075,9424,541,5697,-7042,-2864
