seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,8268,5508,20412,-570,200,-183,0.07,-0.1,0.48,0.870605,1.513382,13.888575,-58.086372
1,8720,5620,20368,-631,299,-131,0.07,-0.1,0.48,0.871277,1.302931,13.812869,-57.952522
2,9496,5608,19424,-732,370,-19,0.06,-0.1,0.47,0.872375,0.784803,13.631819,-57.750614
3,9800,5760,18904,-754,382,90,0.06,-0.1,0.47,0.873047,0.172748,13.425216,-57.646774
4,10132,5256,17724,-701,254,227,0.05,-0.1,0.47,0.873169,-0.464199,13.253063,-57.66375
5,10036,5064,16324,-641,211,385,0.05,-0.11,0.47,0.872375,-1.083689,13.259439,-57.873486
6,9688,5224,15580,-592,243,550,0.04,-0.11,0.48,0.870667,-1.671925,13.306744,-58.288929
7,9276,4580,14344,-616,365,713,0.04,-0.11,0.48,0.868103,-2.256585,13.297092,-58.900921
8,7944,4596,14668,-560,382,828,0.03,-0.11,0.49,0.864868,-2.916638,13.116509,-59.674454
9,7712,5008,12932,-470,194,907,0.03,-0.11,0.5,0.861023,-3.52678,12.885285,-60.581818
10,7032,4612,12244,-405,211,1040,0.03,-0.11,0.5,0.856384,-4.029811,12.816798,-61.636715
11,5360,4144,11592,-363,264,1154,0.02,-0.11,0.51,0.851074,-4.509532,12.682262,-62.837009
12,4224,3972,10776,-251,254,1162,0.02,-0.11,0.52,0.845093,-4.962985,12.408081,-64.166176
13,3088,3872,10792,-88,278,1155,0.02,-0.11,0.53,0.838989,-5.278412,12.074281,-65.506325
14,2084,4072,10852,43,261,1170,0.02,-0.11,0.54,0.832764,-5.398417,11.655363,-66.854286
15,1244,3840,10216,163,226,1161,0.02,-0.11,0.55,0.826355,-5.336727,11.214203,-68.225449
16,104,3488,10448,324,264,1106,0.02,-0.1,0.56,0.819824,-5.128695,10.7688,-69.590637
17,-1200,3540,11748,489,232,1082,0.02,-0.1,0.57,0.813477,-4.719392,10.239456,-70.899208
18,-1560,3492,12212,621,-26,1029,0.02,-0.09,0.58,0.807007,-4.080222,9.732253,-72.202301
19,-1884,3568,11288,678,4,953,0.03,-0.08,0.59,0.800537,-3.295918,9.489235,-73.462555
20,-3216,3632,12532,796,171,821,0.03,-0.08,0.6,0.794495,-2.429651,9.187357,-74.61013
21,-4152,3852,13604,950,199,691,0.04,-0.07,0.61,0.789246,-1.375494,8.665633,-75.580322
22,-4980,4448,15656,1092,84,648,0.04,-0.06,0.62,0.784607,-0.103201,8.089126,-76.405121
23,-5464,4924,15540,1263,-200,591,0.05,-0.04,0.62,0.779968,1.369684,7.665877,-77.17823
24,-5812,5552,16284,1439,-340,420,0.06,-0.03,0.63,0.775452,3.074579,7.547847,-77.851791
25,-6536,5824,17436,1445,-279,204,0.08,-0.02,0.63,0.77179,5.013832,7.555602,-78.283913
26,-7012,6304,17644,1356,-254,-49,0.09,-0.01,0.63,0.769531,6.964414,7.439785,-78.421974
27,-6584,7072,17844,1261,-152,-361,0.1,-0.0,0.63,0.769043,8.816981,7.208516,-78.223526
28,-6048,7268,17948,1140,-64,-602,0.11,0.01,0.63,0.770508,10.612624,6.814109,-77.658516
29,-6016,6912,17616,1061,11,-783,0.12,0.02,0.62,0.773499,12.264674,6.27821,-76.818306
30,-5896,6440,18756,1079,24,-974,0.12,0.04,0.62,0.777649,13.82121,5.593251,-75.762413
31,-4920,7320,19284,1122,-30,-1234,0.13,0.05,0.61,0.782959,15.337887,4.846309,-74.45282
32,-3264,8712,20640,1172,7,-1505,0.14,0.06,0.59,0.789673,16.913305,4.083163,-72.78788
33,-88,8988,22204,1158,14,-1704,0.15,0.07,0.58,0.797485,18.564276,3.240833,-70.795265
34,3472,9956,23424,1043,40,-1754,0.16,0.08,0.57,0.805969,20.113335,2.450288,-68.573837
35,6296,11456,24816,900,27,-1689,0.16,0.09,0.55,0.81427,21.48621,1.762058,-66.320129
36,8872,11980,25108,749,3,-1554,0.17,0.1,0.53,0.821899,22.674376,1.263982,-64.152161
37,11108,12896,26228,648,58,-1369,0.18,0.1,0.52,0.828491,23.661907,0.961905,-62.188648
38,11564,13536,27672,473,61,-1096,0.18,0.1,0.51,0.833801,24.500896,0.798816,-60.511158
39,11316,13172,26444,191,-66,-822,0.19,0.11,0.5,0.837769,25.083561,0.820805,-59.219673
40,10316,11952,24768,-86,-53,-580,0.19,0.1,0.49,0.841003,25.303329,1.080813,-58.277161
41,8944,10808,23160,-297,-31,-393,0.19,0.1,0.49,0.843506,25.195002,1.398212,-57.700775
42,7248,9852,21324,-442,-61,-279,0.19,0.09,0.49,0.845581,24.815123,1.704441,-57.395569
43,5968,9532,19516,-462,-187,-205,0.19,0.09,0.49,0.847473,24.277447,2.024113,-57.223339
44,5276,8988,17620,-363,-310,-86,0.19,0.08,0.49,0.849121,23.765738,2.453892,-57.078308
