timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,4432,-12672,12452,105,145,-2,-0.22,-0.33,0.57,0.722595,-45.28894,12.910336,-78.020897,380,-694,526,139,158,926
20,1,4244,-12360,11700,125,140,-6,-0.22,-0.33,0.57,0.722961,-45.216129,12.850347,-77.941803,358,-651,469,149,152,852
40,2,4136,-13132,12428,175,115,-13,-0.22,-0.33,0.57,0.723755,-45.045525,12.780313,-77.812912,333,-686,442,192,120,851
60,3,4180,-13648,13008,245,132,16,-0.22,-0.32,0.57,0.724548,-44.834465,12.692329,-77.706734,296,-833,490,255,45,976
80,4,4248,-13408,13636,253,188,59,-0.22,-0.32,0.57,0.725342,-44.555611,12.552979,-77.631752,296,-1030,651,278,-11,1222
100,5,3912,-13748,13280,231,269,78,-0.22,-0.32,0.57,0.726196,-44.239861,12.326035,-77.531235,327,-1100,818,219,-3,1391
120,6,3936,-14616,13416,182,295,108,-0.22,-0.32,0.57,0.727051,-43.967972,12.013416,-77.362137,324,-1227,817,314,-32,1475
140,7,4088,-14084,13152,11,301,159,-0.22,-0.31,0.57,0.727478,-43.806263,11.647462,-77.206474,370,-1444,860,446,-36,1661
160,8,4624,-15220,13904,-230,180,124,-0.22,-0.31,0.57,0.727295,-43.878124,11.278034,-77.044724,449,-1499,825,521,36,1689
180,9,5304,-17108,15124,-379,165,138,-0.23,-0.31,0.57,0.726257,-44.266811,11.046044,-76.929161,632,-1778,1067,559,147,2088
200,10,5664,-18656,15176,-345,304,255,-0.23,-0.31,0.57,0.724854,-44.810188,10.808333,-76.78669,901,-2315,1463,665,280,2790
220,11,5720,-19124,14356,-356,462,458,-0.24,-0.31,0.57,0.723083,-45.358433,10.352238,-76.631035,1164,-2888,1688,908,420,3397
240,12,5060,-18140,12472,-483,520,657,-0.25,-0.31,0.57,0.720337,-45.991009,9.605074,-76.524979,1329,-3218,1553,1224,553,3567
260,13,4992,-16772,12548,-634,447,730,-0.26,-0.31,0.57,0.716187,-46.821732,8.665095,-76.526764,1363,-3068,1187,1359,679,3220
280,14,5780,-17748,14412,-692,494,729,-0.27,-0.31,0.57,0.711182,-47.773815,7.754036,-76.634583,1463,-2748,1139,1157,902,2972
300,15,6764,-19992,13244,-661,773,820,-0.28,-0.31,0.57,0.706482,-48.710575,6.798744,-76.588379,1780,-2802,1490,935,1273,3277
320,16,6912,-20604,11056,-681,848,1067,-0.29,-0.31,0.57,0.701843,-49.679287,5.603298,-76.287643,2249,-3256,1357,1353,1722,3563
340,17,7072,-19768,11576,-780,793,1309,-0.3,-0.3,0.58,0.695435,-50.787441,4.181293,-76.153488,2609,-3503,989,1790,2110,3520
360,18,7124,-19184,9612,-781,917,1509,-0.32,-0.3,0.58,0.687317,-51.963539,2.59057,-76.25708,2983,-3395,850,1826,2593,3329
380,19,7700,-19292,7792,-661,915,1682,-0.33,-0.3,0.58,0.678284,-53.12941,0.778296,-76.381981,3371,-3167,385,2054,3070,2810
400,20,7908,-19800,7428,-520,833,1933,-0.35,-0.29,0.59,0.668335,-54.197433,-1.13688,-76.711761,3833,-3028,-156,2412,3581,2288
420,21,7904,-18276,7004,-307,811,2332,-0.36,-0.29,0.6,0.65686,-55.079704,-3.231644,-77.494476,4272,-3043,-506,2698,4078,1961
440,22,7228,-14536,5628,-26,884,2673,-0.38,-0.28,0.61,0.643738,-55.618511,-5.679849,-78.811569,4664,-2576,-773,2624,4539,1219
460,23,6392,-12520,3328,132,882,2833,-0.39,-0.26,0.62,0.6297,-55.707005,-8.503532,-80.497864,4931,-1551,-1285,2407,4747,-177
480,24,5724,-11188,1956,285,729,2988,-0.4,-0.25,0.63,0.614624,-55.567875,-11.507819,-82.418625,5090,-674,-2087,2477,4683,-1626
500,25,5360,-9464,2340,488,559,3147,-0.41,-0.23,0.65,0.598083,-55.141258,-14.581637,-84.819016,5231,58,-2748,2472,4526,-2882
520,26,5060,-7496,2168,694,514,3297,-0.42,-0.22,0.66,0.580566,-54.253963,-17.704586,-87.688995,5404,765,-3062,2148,4362,-3938
540,27,4976,-5988,216,936,529,3424,-0.42,-0.2,0.68,0.562317,-52.874798,-20.943535,-90.804848,5660,1431,-3369,1784,4167,-4987
560,28,5084,-4184,-1592,1051,379,3548,-0.43,-0.17,0.7,0.543335,-51.041225,-24.279913,-94.025864,6001,1986,-4063,1729,3871,-6204
580,29,5272,-3156,-1976,1085,113,3652,-0.43,-0.15,0.72,0.522705,-48.79517,-27.56179,-97.579002,6395,2490,-4817,1663,3504,-7432
600,30,5452,-464,-1244,1246,-146,3821,-0.43,-0.13,0.74,0.500183,-46.026917,-30.652704,-101.587708,6805,2834,-5342,1415,3172,-8414
620,31,5740,2172,-1376,1345,-329,3935,-0.43,-0.1,0.76,0.475891,-42.396908,-33.52813,-106.061394,7216,3402,-5569,666,2689,-9325
640,32,5880,5508,-1976,1223,-562,3951,-0.42,-0.08,0.78,0.449768,-37.977715,-36.106728,-110.809952,7628,4079,-5838,-235,1993,-10240
660,33,5556,7392,-2608,989,-969,3811,-0.41,-0.05,0.81,0.421509,-33.029957,-38.189953,-115.818832,7916,4904,-6253,-1168,944,-11114
680,34,5544,8672,800,905,-1481,3684,-0.4,-0.03,0.83,0.391968,-27.758434,-39.394665,-121.109444,8001,5436,-6516,-1997,-69,-11490
700,35,5160,12288,3756,877,-1702,3573,-0.38,-0.01,0.85,0.362061,-22.117826,-39.490768,-126.621651,7988,5836,-6019,-3258,-854,-11077
720,36,4452,13576,2984,670,-1793,3252,-0.35,0.01,0.87,0.331909,-16.358303,-38.740189,-132.004517,7780,6603,-5386,-4676,-2034,-10349
740,37,4644,13044,3524,603,-2067,2926,-0.33,0.03,0.89,0.303101,-11.196785,-37.311924,-136.941895,7431,6966,-5280,-5297,-3078,-9699
760,38,4648,13588,5236,671,-2367,2711,-0.3,0.04,0.91,0.276672,-6.691148,-35.078358,-141.450134,7077,6842,-5200,-5545,-3626,-8945
780,39,4844,15296,7428,669,-2623,2518,-0.27,0.05,0.93,0.252197,-2.638955,-32.09,-145.587128,6716,6758,-4855,-5902,-4056,-7940
800,40,5432,17236,8664,574,-2841,2198,-0.24,0.07,0.94,0.229309,0.925515,-28.47687,-149.38681,6316,7025,-4336,-6384,-4698,-6722
