seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7856,8596,20212,-421,15,-82,0.17,-0.1,0.15,0.969543,17.658039,13.917579,-19.037157
1,7904,8688,20296,-545,28,-5,0.17,-0.1,0.15,0.969849,17.434359,13.949887,-18.988855
2,8244,8148,19364,-668,-28,74,0.16,-0.1,0.15,0.97052,16.85693,14.064822,-18.961607
3,9068,7808,18208,-725,2,102,0.15,-0.1,0.15,0.97113,16.132038,14.282235,-19.003311
4,9308,8036,17656,-767,136,151,0.15,-0.11,0.15,0.971741,15.34375,14.503017,-19.072418
5,9388,8252,17572,-803,231,246,0.14,-0.11,0.15,0.972412,14.506234,14.608154,-19.192924
6,9416,8076,17392,-805,209,407,0.13,-0.11,0.15,0.9729,13.627131,14.645271,-19.418722
7,9372,7896,16140,-834,173,559,0.13,-0.11,0.16,0.973083,12.700826,14.764881,-19.835129
8,9284,7808,14656,-786,229,673,0.12,-0.11,0.16,0.9729,11.72266,14.95348,-20.423761
9,8744,7508,14508,-666,351,776,0.11,-0.11,0.17,0.972412,10.797192,15.085881,-21.147779
10,8324,7448,14532,-579,381,878,0.11,-0.11,0.18,0.97168,9.978718,15.084388,-22.010233
11,8376,7352,13776,-519,314,1012,0.1,-0.11,0.19,0.970581,9.231535,15.039847,-23.003996
12,8216,7388,12972,-456,303,1183,0.1,-0.11,0.2,0.968933,8.53536,15.093584,-24.180183
13,7144,7444,12408,-368,333,1354,0.09,-0.12,0.21,0.966736,7.885645,15.170849,-25.57991
14,5680,7400,11936,-241,342,1504,0.09,-0.12,0.22,0.963928,7.301394,15.182714,-27.190638
15,4296,7208,11712,-105,324,1562,0.09,-0.11,0.24,0.960571,6.834486,15.123119,-28.979065
16,3588,7424,11144,16,284,1493,0.09,-0.11,0.25,0.956787,6.522282,15.01615,-30.824842
17,2412,7692,11568,122,376,1458,0.09,-0.11,0.27,0.95282,6.393633,14.879818,-32.606529
18,1124,7204,11784,190,349,1472,0.09,-0.11,0.28,0.948792,6.404342,14.596321,-34.343365
19,132,7056,11032,259,239,1471,0.09,-0.1,0.31,0.942017,6.563201,14.171449,-36.99173
20,-632,7028,11012,458,176,1377,0.09,-0.1,0.31,0.939636,6.6897,14.062835,-37.853928
21,-904,7696,11860,718,123,1236,0.1,-0.09,0.33,0.934753,7.178352,13.871689,-39.496361
22,-384,8100,12452,851,49,1151,0.11,-0.09,0.34,0.92981,8.033938,13.727369,-40.988266
23,-736,8728,12708,924,48,1132,0.11,-0.08,0.35,0.924683,9.069654,13.676369,-42.381866
24,-1448,9364,13372,1080,39,1074,0.13,-0.08,0.36,0.919312,10.232059,13.636615,-43.722527
25,-3044,9260,15196,1244,6,1043,0.14,-0.07,0.38,0.913696,11.629023,13.581241,-44.963638
26,-4096,9220,15572,1285,-196,951,0.15,-0.07,0.39,0.907776,13.190804,13.519479,-46.117386
27,-4272,9456,15432,1317,-218,726,0.16,-0.06,0.4,0.902039,14.793699,13.605598,-47.083019
28,-4400,10036,16480,1402,-207,472,0.18,-0.05,0.4,0.896912,16.507416,13.639432,-47.733566
29,-4568,10376,18088,1454,-263,307,0.19,-0.04,0.41,0.892456,18.376007,13.585992,-48.038002
30,-5404,10764,18668,1387,-353,195,0.21,-0.04,0.41,0.888428,20.298515,13.530948,-48.104149
31,-6416,10804,18036,1294,-415,-33,0.22,-0.03,0.41,0.88501,22.151096,13.474201,-47.958412
32,-6520,10916,17968,1266,-345,-435,0.23,-0.02,0.41,0.882812,23.947706,13.302158,-47.458706
33,-5540,11764,19344,1215,-264,-844,0.25,-0.01,0.4,0.882385,25.785862,12.810866,-46.426247
34,-4896,12516,19140,1026,-267,-1036,0.26,-0.0,0.39,0.883484,27.570192,12.057331,-44.942772
35,-5152,13056,19068,944,-324,-1179,0.27,0.0,0.38,0.885559,29.167093,11.232064,-43.233665
36,-4612,13512,19108,953,-441,-1389,0.28,0.02,0.36,0.889648,31.478159,9.913362,-40.243942
37,-3296,13912,19852,921,-520,-1646,0.29,0.02,0.35,0.891296,32.253914,9.454764,-39.093487
38,-68,14520,19588,819,-555,-1948,0.3,0.03,0.33,0.895142,33.73233,8.496444,-36.559258
39,3324,15124,20264,700,-273,-2142,0.31,0.03,0.31,0.899597,35.087387,7.452349,-33.766926
40,6216,15584,21496,490,-59,-2155,0.31,0.04,0.28,0.906494,36.633198,5.472269,-29.580683
41,9072,16068,21256,402,-209,-1963,0.32,0.05,0.27,0.908752,36.976761,4.861853,-28.300739
42,11480,16580,20792,521,-395,-1664,0.32,0.05,0.25,0.912415,37.633949,4.038194,-26.004425
43,12404,16436,21532,572,-330,-1368,0.33,0.05,0.23,0.914368,38.411892,3.716875,-24.119005
44,12360,16360,22232,389,-208,-1125,0.33,0.05,0.22,0.915405,39.144554,3.574785,-22.64097
45,11172,15916,21588,-37,-104,-785,0.34,0.04,0.21,0.917175,39.598148,3.509419,-21.189667
46,9844,14920,20748,-261,-106,-593,0.34,0.04,0.21,0.91803,39.529476,3.537643,-20.914505
47,7932,13352,19236,-481,-189,-446,0.33,0.04,0.2,0.920166,39.118668,3.676653,-20.593277
