seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,8596,4016,20740,-199,186,-124,0.12,0.1,0.95,0.260315,14.729689,10.263269,-150.514999
1,8832,3600,21100,-296,80,105,0.12,0.09,0.95,0.259949,14.345265,10.383967,-150.507889
2,8984,3112,19460,-405,28,173,0.12,0.09,0.95,0.258301,13.798609,10.644099,-150.632889
3,8884,3120,19668,-459,210,135,0.12,0.08,0.96,0.256531,13.13326,10.863901,-150.761917
4,9172,3336,18992,-527,264,79,0.12,0.08,0.96,0.255249,12.429698,10.889609,-150.837112
5,9836,3752,18704,-605,331,88,0.12,0.07,0.96,0.254395,11.673862,10.865038,-150.858765
6,10940,4132,17572,-674,350,192,0.12,0.07,0.96,0.253174,10.854518,10.837422,-150.923264
7,10944,4368,17392,-698,388,409,0.11,0.06,0.96,0.250488,9.98703,10.837683,-151.164047
8,10668,4072,15892,-706,336,653,0.11,0.05,0.96,0.245422,9.050044,10.909327,-151.687515
9,9716,3984,15236,-638,354,830,0.11,0.04,0.96,0.238098,8.110408,11.019743,-152.485352
10,9148,4068,13964,-591,293,970,0.11,0.04,0.97,0.229187,7.227907,11.10946,-153.48349
11,8520,3760,12636,-518,321,1111,0.11,0.03,0.97,0.218811,6.399357,11.247529,-154.656921
12,7364,3896,12168,-428,375,1228,0.11,0.03,0.97,0.206909,5.644489,11.278212,-156.025543
13,6132,3736,11576,-338,355,1286,0.1,0.02,0.98,0.19397,4.991472,11.216412,-157.528641
14,5676,3916,10252,-245,282,1293,0.1,0.02,0.98,0.180664,4.442333,11.156713,-159.078766
15,4760,4072,9344,-99,272,1346,0.1,0.02,0.98,0.166931,4.051332,11.129755,-160.687164
16,3428,4016,9200,38,284,1424,0.1,0.02,0.98,0.152466,3.833699,11.053717,-162.394836
17,1560,3656,8400,166,267,1504,0.1,0.02,0.99,0.136902,3.761539,10.906381,-164.243713
18,-544,3832,8844,405,219,1498,0.1,0.02,0.99,0.120667,3.865468,10.697641,-166.183624
19,-1752,3748,8948,724,32,1425,0.1,0.03,0.99,0.104492,4.336335,10.505948,-168.143066
20,-2464,4216,10516,1009,20,1284,0.09,0.04,0.99,0.089172,5.212617,10.439803,-170.033569
21,-3400,4548,12916,1134,-22,1166,0.09,0.05,0.99,0.075012,6.411505,10.328283,-171.815094
22,-4664,4344,13072,1140,-117,1090,0.09,0.06,0.99,0.062012,7.70627,10.257981,-173.465683
23,-6472,4464,13884,1233,-37,946,0.09,0.07,0.99,0.049988,9.026696,10.170847,-174.998322
24,-7580,5436,16020,1424,-88,674,0.09,0.09,0.99,0.039978,10.556896,9.888917,-176.294739
25,-7560,6444,17272,1531,-227,374,0.09,0.1,0.99,0.033264,12.363576,9.630005,-177.22345
26,-7896,6728,18504,1540,-256,178,0.09,0.12,0.99,0.029419,14.314434,9.439145,-177.830643
27,-8808,6516,18832,1489,-290,-16,0.08,0.14,0.99,0.027771,16.251982,9.192018,-178.170502
28,-9668,6912,19664,1441,-223,-286,0.08,0.15,0.98,0.028748,18.11739,8.81561,-178.180832
29,-10324,6976,20264,1331,-228,-621,0.08,0.17,0.98,0.032959,19.926044,8.200831,-177.778336
30,-9664,7212,19644,1274,-332,-963,0.07,0.18,0.98,0.041199,21.602285,7.479225,-176.891678
31,-7372,6676,20208,1335,-346,-1340,0.07,0.2,0.98,0.053101,23.306753,6.715064,-175.596329
32,-3684,7196,21604,1328,-256,-1767,0.07,0.21,0.97,0.069092,25.015892,5.825354,-173.837128
33,608,8572,23912,1139,-139,-2062,0.06,0.22,0.97,0.088623,26.610126,4.760647,-171.659424
34,5816,10024,24716,937,-124,-2161,0.06,0.24,0.96,0.109802,27.898645,3.701355,-169.286484
35,11056,11604,26172,908,-128,-2098,0.06,0.24,0.96,0.130798,28.993511,2.845298,-166.966705
36,15408,13244,27804,865,-144,-1755,0.06,0.25,0.95,0.149536,30.040501,2.35851,-164.974335
37,15924,14088,29500,708,-203,-1160,0.07,0.26,0.95,0.163025,30.956959,2.364526,-163.645584
38,14816,13432,28864,384,-279,-687,0.07,0.26,0.95,0.171021,31.554224,2.789789,-162.956253
39,12940,12412,26972,-70,-193,-422,0.08,0.26,0.95,0.175537,31.649778,3.413293,-162.606232
40,10964,11008,24788,-469,-59,-282,0.08,0.26,0.95,0.178223,31.207062,3.919138,-162.336975
41,8952,9712,21968,-700,-78,-133,0.09,0.25,0.95,0.179932,30.33695,4.323317,-162.076965
42,6588,9000,18976,-702,-138,25,0.09,0.24,0.95,0.180542,29.335129,4.769337,-161.920593
