seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7076,4640,20032,-295,109,-202,-0.09,0.05,0.54,-0.838318,11.688803,-0.208063,64.672661
1,7820,4264,20520,-297,180,-174,-0.09,0.05,0.54,-0.838074,11.516847,-0.107462,64.774002
2,8024,4028,20808,-351,166,-113,-0.08,0.05,0.54,-0.83783,11.150742,0.064305,64.924103
3,8780,4456,19592,-405,105,-64,-0.08,0.05,0.54,-0.837952,10.71376,0.288018,65.012428
4,9144,4664,19988,-425,201,23,-0.07,0.05,0.54,-0.838318,10.254787,0.598584,65.047928
5,9504,4892,19748,-486,130,140,-0.07,0.05,0.54,-0.839172,9.782909,0.860674,64.968544
6,9784,4612,18172,-571,102,281,-0.06,0.05,0.54,-0.840759,9.248022,1.246009,64.747673
7,9472,4608,17120,-569,155,390,-0.06,0.05,0.53,-0.843079,8.631092,1.674013,64.372452
8,9436,4932,16856,-507,161,454,-0.05,0.05,0.53,-0.845886,8.034492,2.040928,63.870411
9,9888,4804,15768,-513,119,562,-0.04,0.05,0.52,-0.848938,7.518953,2.412505,63.285404
10,9780,4616,14464,-541,179,728,-0.04,0.05,0.52,-0.8526,7.001467,2.849221,62.55698
11,8992,4848,13604,-479,192,867,-0.03,0.05,0.51,-0.857056,6.455138,3.219478,61.633633
12,8556,4796,12308,-349,171,995,-0.03,0.05,0.5,-0.862122,5.987269,3.561868,60.537422
13,7448,4616,12372,-198,209,1136,-0.03,0.05,0.49,-0.867676,5.693462,3.901818,59.283707
14,6200,4464,11852,-116,168,1272,-0.02,0.06,0.48,-0.87384,5.539307,4.159521,57.839996
15,4624,4280,11092,-55,155,1365,-0.02,0.06,0.47,-0.880493,5.463766,4.396292,56.237423
16,3632,4376,10108,47,147,1351,-0.02,0.06,0.46,-0.887329,5.446982,4.585805,54.531548
17,3072,4744,9916,243,251,1265,-0.03,0.06,0.44,-0.893799,5.574504,4.708782,52.849461
18,2184,5324,10780,450,300,1248,-0.03,0.06,0.43,-0.89978,5.971286,4.66395,51.221561
19,1424,5660,11640,595,265,1332,-0.04,0.06,0.42,-0.905457,6.620514,4.554088,49.574345
20,-88,5688,12216,688,181,1391,-0.04,0.06,0.4,-0.911194,7.458198,4.478356,47.799191
21,-452,5740,11632,813,104,1286,-0.05,0.06,0.39,-0.916748,8.393624,4.473393,45.973888
22,-1432,6044,14136,994,199,1197,-0.06,0.07,0.38,-0.921448,9.497399,4.489989,44.25069
23,-2856,5964,15424,1023,31,1165,-0.07,0.07,0.36,-0.925537,10.789776,4.404212,42.575413
24,-3532,5888,13804,1031,-82,1040,-0.08,0.07,0.35,-0.929016,12.079509,4.469344,40.96669
25,-4560,6672,14932,1178,62,826,-0.1,0.08,0.34,-0.931641,13.41444,4.561031,39.523903
26,-6040,6620,17040,1308,53,638,-0.11,0.08,0.33,-0.933167,14.933391,4.412677,38.274078
27,-6808,5964,17660,1341,-94,442,-0.12,0.08,0.33,-0.933655,16.570236,4.190213,37.23716
28,-7012,6200,17288,1304,-126,218,-0.14,0.09,0.32,-0.933167,18.192963,4.029134,36.462532
29,-7288,6736,18208,1325,-21,-4,-0.15,0.09,0.32,-0.931641,19.789919,3.782071,35.967392
30,-7700,7464,19684,1317,-4,-247,-0.17,0.09,0.32,-0.929199,21.406271,3.328961,35.723064
31,-8080,7296,19908,1213,-71,-482,-0.18,0.09,0.32,-0.925842,22.985331,2.752014,35.772175
32,-8480,7384,19772,1122,-84,-747,-0.19,0.09,0.33,-0.921631,24.401541,2.09204,36.171677
33,-8096,8160,19760,1143,-153,-1094,-0.21,0.09,0.33,-0.916382,25.704918,1.300381,36.943531
34,-6104,9076,21252,1260,-206,-1478,-0.22,0.09,0.34,-0.909424,27.045816,0.392811,38.147377
35,-2748,9972,22296,1141,-205,-1789,-0.23,0.09,0.36,-0.900574,28.468325,-0.589441,39.765659
36,828,10788,22464,871,-131,-1930,-0.24,0.09,0.38,-0.890747,29.658348,-1.600805,41.72559
37,4208,11628,22960,779,-100,-1952,-0.25,0.09,0.39,-0.880859,30.509031,-2.572037,43.837757
38,7648,12432,24092,704,-71,-1872,-0.26,0.09,0.41,-0.871033,31.242842,-3.392523,45.909832
39,10812,13860,24340,538,-38,-1718,-0.26,0.09,0.43,-0.861755,31.834204,-4.008412,47.85191
40,11828,14384,25652,441,-54,-1463,-0.26,0.09,0.44,-0.853638,32.264851,-4.37711,49.572189
41,12376,14296,24856,307,-157,-1184,-0.27,0.1,0.45,-0.846924,32.587917,-4.457403,51.009266
42,11216,13228,24628,23,-118,-861,-0.27,0.1,0.46,-0.841858,32.747463,-4.254459,52.180641
43,9284,11620,22212,-367,-115,-631,-0.26,0.1,0.47,-0.839111,32.529057,-3.935091,53.099453
44,6924,9828,20632,-554,-131,-569,-0.26,0.11,0.47,-0.838135,31.880823,-3.601607,53.927547
45,5380,9544,19460,-574,-291,-595,-0.25,0.11,0.48,-0.837585,31.025227,-3.323779,54.794682
