seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6152,3692,19560,-223,239,-186,0.1,0.04,0.88,-0.459167,-1.486384,12.217467,124.329575
1,5880,3388,19568,-236,214,-203,0.1,0.04,0.88,-0.457275,-1.496702,12.034683,124.60392
2,6436,3860,19592,-229,254,-265,0.1,0.04,0.88,-0.454895,-1.517379,11.868178,124.937302
3,7132,4256,20504,-224,342,-219,0.1,0.03,0.89,-0.452332,-1.471683,11.639709,125.304031
4,7528,4500,21012,-299,310,-69,0.09,0.03,0.89,-0.4505,-1.478536,11.397532,125.577263
5,7320,4172,20692,-386,211,105,0.09,0.03,0.89,-0.450195,-1.621769,11.237227,125.638504
6,7008,3584,19976,-486,155,169,0.09,0.03,0.89,-0.451111,-1.908643,11.167158,125.523331
7,7408,3436,19604,-499,156,148,0.1,0.03,0.89,-0.452209,-2.32242,11.135741,125.37648
8,8460,3808,19504,-482,199,143,0.1,0.02,0.89,-0.452942,-2.719051,11.126139,125.273483
9,8868,4084,19704,-553,259,180,0.1,0.02,0.89,-0.453735,-3.10054,11.100327,125.166672
10,9052,3872,18600,-731,261,271,0.1,0.02,0.88,-0.455017,-3.62688,11.03188,124.999428
11,9588,4292,17096,-799,273,372,0.1,0.01,0.88,-0.456909,-4.358499,10.983466,124.745728
12,9788,4460,16572,-741,325,516,0.1,0.01,0.88,-0.459839,-5.099965,10.919385,124.359314
13,9572,4428,15704,-728,285,693,0.11,-0.0,0.88,-0.464233,-5.801531,10.822995,123.784897
14,9312,4616,14068,-720,230,871,0.11,-0.01,0.88,-0.470276,-6.544102,10.759269,122.981926
15,9216,4960,12876,-627,238,1049,0.11,-0.01,0.87,-0.477844,-7.255777,10.69949,121.968765
16,8420,5084,11984,-524,272,1251,0.11,-0.01,0.87,-0.487244,-7.856846,10.580512,120.712677
17,6824,4728,11496,-458,321,1442,0.11,-0.02,0.86,-0.498535,-8.402746,10.319921,119.213181
18,4992,4508,11012,-368,207,1555,0.11,-0.02,0.85,-0.511414,-8.891432,9.932074,117.504021
19,3504,4844,10360,-200,2,1564,0.11,-0.02,0.84,-0.525024,-9.257987,9.632333,115.662994
20,2548,5296,8840,1,-122,1558,0.11,-0.02,0.83,-0.538818,-9.375164,9.496719,113.758217
21,1300,5192,9108,195,-27,1556,0.11,-0.02,0.83,-0.552795,-9.245134,9.345896,111.825363
22,-12,5456,9620,303,-63,1530,0.11,-0.02,0.82,-0.566711,-8.902373,9.056207,109.921547
23,-1040,4736,8656,393,-129,1555,0.11,-0.01,0.81,-0.580627,-8.430776,8.824472,108.000046
24,-3468,4392,9740,606,-105,1586,0.1,-0.01,0.8,-0.594788,-7.828382,8.529395,106.04908
25,-5632,4276,10748,877,-216,1469,0.09,-0.0,0.79,-0.609009,-6.947217,8.182481,104.099915
26,-6788,3752,11500,1143,-335,1221,0.08,0.0,0.78,-0.621887,-5.702639,7.91,102.348976
27,-6508,3980,12524,1347,-359,949,0.08,0.02,0.77,-0.632507,-4.15355,7.781991,100.919106
28,-7724,4576,14276,1530,-345,763,0.06,0.03,0.76,-0.641052,-2.301416,7.681415,99.800133
29,-8232,4464,15208,1635,-343,465,0.05,0.04,0.76,-0.647583,-0.225517,7.56401,98.975975
30,-8432,4580,16512,1637,-204,136,0.04,0.05,0.76,-0.651184,1.949255,7.368241,98.574898
31,-8916,5404,17436,1644,-190,-149,0.02,0.07,0.75,-0.652039,4.150934,7.002281,98.56134
32,-8164,6644,16856,1722,-225,-468,0.01,0.08,0.76,-0.650024,6.437394,6.644264,98.945595
33,-7228,8352,18776,1820,-92,-728,-0.01,0.09,0.76,-0.645142,8.924685,6.205596,99.72821
34,-6920,9176,20536,1799,-93,-848,-0.03,0.11,0.76,-0.638184,11.514321,5.645182,100.781296
35,-6232,8944,20980,1633,-234,-1025,-0.04,0.12,0.77,-0.629883,13.990755,5.078298,102.000481
36,-5824,9472,21068,1524,-102,-1253,-0.06,0.13,0.77,-0.61969,16.252151,4.535206,103.4841
37,-5008,10428,22532,1434,14,-1565,-0.07,0.15,0.78,-0.606995,18.343742,3.661748,105.301559
38,-2596,10276,23408,1285,-47,-1841,-0.09,0.15,0.79,-0.591614,20.283749,2.661821,107.497986
39,-272,10720,23404,1155,-71,-1952,-0.1,0.16,0.8,-0.574402,21.977509,1.693289,109.965248
40,2784,11756,24016,1040,8,-2047,-0.11,0.17,0.81,-0.556213,23.416716,0.794748,112.584518
41,6032,13312,25372,992,-4,-1996,-0.12,0.18,0.82,-0.537659,24.738266,-0.075212,115.257942
42,9016,13392,26000,831,-19,-1795,-0.13,0.19,0.82,-0.520264,25.934553,-0.695507,117.795219
43,10616,14692,27184,542,43,-1550,-0.13,0.19,0.83,-0.50531,26.825111,-1.098312,119.993721
44,11668,15264,26040,243,-81,-1276,-0.13,0.2,0.84,-0.493103,27.351919,-1.273011,121.797134
45,11964,14664,25452,82,-75,-975,-0.13,0.2,0.84,-0.483582,27.622438,-1.147366,123.224602
46,11232,13124,24280,-195,-86,-638,-0.12,0.2,0.85,-0.477234,27.64254,-0.861803,124.179344
47,9336,11808,22012,-554,-79,-352,-0.12,0.2,0.85,-0.473999,27.249746,-0.433446,124.655777
