timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-2476,-7000,14364,39,364,-286,0.18,0.14,-0.78,-0.580322,-25.470497,-6.575619,-107.059189,4,-55,390,-126,14,372
20,1,-2396,-5996,15448,-11,218,-395,0.18,0.14,-0.78,-0.581726,-25.479076,-6.680751,-106.797211,-2,149,256,-240,-47,166
40,2,-2352,-7124,16884,-58,318,-554,0.18,0.14,-0.78,-0.587646,-25.530703,-6.724763,-105.805733,-149,244,642,-458,-211,488
60,3,-2668,-9264,15196,-87,445,-626,0.18,0.14,-0.77,-0.59021,-25.589968,-6.770752,-105.361839,-150,132,717,-397,-179,603
80,4,-2256,-11888,15228,-113,311,-493,0.19,0.14,-0.77,-0.597778,-26.107565,-6.959013,-103.972527,-133,-1001,389,718,122,800
100,5,-2232,-9744,16760,-233,309,-304,0.19,0.14,-0.77,-0.599365,-26.342985,-7.002388,-103.654411,-108,-1211,490,845,195,982
120,6,-2552,-11684,16920,-274,445,-337,0.2,0.14,-0.76,-0.603149,-27.046347,-7.301783,-102.800484,-96,-1363,949,749,243,1465
140,7,-2304,-12696,15320,-176,542,-271,0.2,0.14,-0.76,-0.604492,-27.321922,-7.477695,-102.462746,-81,-1641,957,975,321,1600
160,8,-1504,-14044,16380,-191,434,-175,0.21,0.14,-0.75,-0.607788,-28.107447,-8.066816,-101.537186,71,-2226,688,1560,587,1629
180,9,-1848,-15228,17048,-293,501,-32,0.21,0.14,-0.75,-0.608459,-28.397041,-8.212657,-101.308144,164,-2490,840,1688,739,1880
200,10,-1420,-15828,17976,-220,664,156,0.22,0.14,-0.75,-0.608093,-29.411474,-9.019513,-100.846359,369,-3236,1384,1978,1143,2702
220,11,-664,-14000,16644,70,924,279,0.23,0.14,-0.75,-0.607727,-29.636116,-9.421474,-100.700386,486,-3364,1510,1992,1306,2856
240,12,-760,-14316,14228,77,1119,266,0.24,0.13,-0.75,-0.607056,-29.909719,-11.011389,-100.107468,1034,-2993,1237,1724,1789,2319
260,13,-448,-16892,13596,60,1071,349,0.24,0.13,-0.75,-0.606995,-30.037477,-11.594401,-99.838196,1159,-3112,928,1964,1924,2080
280,14,-288,-15828,12768,-48,1021,734,0.26,0.12,-0.74,-0.603882,-30.6555,-13.381663,-99.436394,1560,-3763,270,2780,2437,1731
300,15,-572,-14192,11796,-128,1024,934,0.26,0.12,-0.74,-0.601562,-30.880966,-14.040473,-99.48468,1698,-3751,91,2834,2565,1531
