timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,700,-8328,21588,-63,636,-435,0.12,0.17,-0.81,-0.544189,-24.134462,0.173588,-114.305519,110,-1066,2514,-89,73,2730
20,1,1072,-13624,17888,-115,854,-500,0.12,0.17,-0.81,-0.549927,-24.320612,-0.417857,-113.344521,413,-1474,2343,193,541,2739
40,2,1316,-15660,19972,-140,802,-175,0.13,0.17,-0.8,-0.554504,-24.742487,-1.041305,-112.531982,592,-2561,2202,1086,1100,3060
60,3,460,-11928,17592,-327,984,180,0.14,0.17,-0.8,-0.555725,-25.329662,-1.931091,-112.160179,629,-3058,2194,1459,1322,3268
80,4,-456,-12604,17576,-309,983,134,0.15,0.17,-0.8,-0.555481,-25.960201,-3.034804,-111.942955,648,-2782,1848,1322,1324,2841
100,5,576,-14192,17872,-67,1044,89,0.16,0.17,-0.8,-0.555908,-26.446156,-4.097293,-111.601936,817,-2754,1767,1247,1514,2743
120,6,1168,-16016,17228,-71,1230,257,0.17,0.16,-0.8,-0.55658,-26.807146,-5.236736,-111.177444,1088,-3144,1742,1473,1935,2861
140,7,656,-14788,14436,-44,1384,564,0.18,0.16,-0.8,-0.55542,-27.303522,-6.691552,-110.917259,1304,-3622,1310,1965,2372,2654
160,8,160,-14136,10652,12,1417,632,0.2,0.15,-0.8,-0.552612,-27.703909,-8.386408,-110.81472,1524,-3434,384,2152,2599,1693
180,9,152,-14988,9876,19,1178,727,0.21,0.15,-0.8,-0.549194,-28.14887,-10.054465,-110.767105,1614,-3497,-716,2697,2748,721
200,10,784,-13628,10324,49,1048,896,0.22,0.14,-0.8,-0.544312,-28.556631,-11.533717,-110.990227,1771,-3492,-1225,2883,2909,227
220,11,1280,-14036,8756,117,1096,979,0.23,0.14,-0.8,-0.538452,-28.797894,-13.005044,-111.368881,2115,-3238,-1619,2759,3139,-338
240,12,1840,-14620,5244,229,1092,1175,0.24,0.13,-0.8,-0.531982,-28.98708,-14.545131,-111.797813,2547,-3376,-2345,3098,3563,-1041
260,13,1712,-13376,3016,250,880,1413,0.25,0.12,-0.8,-0.52356,-29.05475,-16.125227,-112.5214,2980,-3241,-3423,3405,3835,-2190
280,14,2076,-10608,2576,281,586,1671,0.26,0.12,-0.81,-0.512695,-28.972948,-17.602686,-113.695045,3263,-2895,-4338,3492,3869,-3267
300,15,1740,-7748,2488,357,366,1846,0.27,0.11,-0.82,-0.499634,-28.53591,-18.920996,-115.325233,3522,-2153,-4850,3034,3704,-4199
320,16,1548,-5900,1220,403,135,1935,0.27,0.11,-0.82,-0.485107,-27.767445,-20.122091,-117.252571,3663,-1243,-5328,2449,3301,-5143
340,17,1440,-3452,340,334,-130,2022,0.27,0.1,-0.83,-0.469238,-26.766928,-21.112507,-119.471405,3746,-269,-5824,1832,2759,-6087
360,18,1520,-2980,1312,291,-400,2065,0.27,0.09,-0.85,-0.452026,-25.650778,-21.837267,-121.979462,3811,510,-6203,1292,2274,-6813
380,19,1308,-708,992,452,-461,2130,0.27,0.09,-0.86,-0.433838,-24.333826,-22.298853,-124.691124,3898,1150,-6206,620,1880,-7150
400,20,1552,3632,-1420,665,-631,2071,0.26,0.08,-0.87,-0.415588,-22.574959,-22.68074,-127.359642,3939,2127,-6586,-81,1123,-7883
420,21,2116,5976,1068,636,-1112,1934,0.25,0.07,-0.88,-0.397827,-20.447527,-22.64143,-130.001114,3955,3342,-7077,-916,117,-8720
440,22,2060,5280,2880,476,-1299,1826,0.24,0.06,-0.89,-0.380615,-18.331905,-21.925556,-132.680588,3937,4026,-6722,-1818,-493,-8564
460,23,2596,5944,2232,527,-1399,1756,0.22,0.06,-0.9,-0.363525,-16.395639,-20.910395,-135.309372,3893,4295,-6492,-2340,-847,-8340
480,24,3416,8544,3380,598,-1688,1723,0.2,0.05,-0.91,-0.347046,-14.40756,-19.575275,-137.801437,3924,4600,-6547,-2820,-1203,-8367
500,25,3660,12112,5852,423,-1869,1573,0.18,0.05,-0.93,-0.330505,-12.349655,-17.739017,-140.269821,3922,5460,-6042,-3853,-1995,-7929
520,26,4272,7896,5344,455,-1993,1222,0.16,0.04,-0.93,-0.315918,-10.518223,-15.564035,-142.422577,3833,5882,-5579,-4491,-2503,-7347
540,27,4568,10832,7012,560,-2350,1250,0.13,0.04,-0.94,-0.303467,-8.903354,-12.985498,-144.250961,3723,5592,-5370,-4601,-2424,-6850
560,28,5216,16104,10740,405,-2710,1122,0.1,0.03,-0.95,-0.290527,-7.211928,-9.845336,-146.066483,3537,6352,-4689,-5345,-3253,-5974
580,29,5996,13308,15104,404,-2838,632,0.07,0.03,-0.96,-0.280212,-5.601166,-6.241409,-147.459595,3324,7204,-3410,-6117,-4183,-4434
600,30,6144,14404,15884,257,-2737,474,0.03,0.03,-0.96,-0.273682,-4.292429,-2.493036,-148.29097,3071,7129,-1980,-6190,-4347,-2639
620,31,6604,15796,18068,259,-2911,245,-0,0.03,-0.96,-0.268982,-3.157978,1.201099,-148.794388,2705,7350,-1155,-6109,-4807,-1501
640,32,6964,17660,23380,257,-2884,-118,-0.04,0.03,-0.96,-0.266846,-1.918564,5.118098,-148.882767,2389,7940,441,-6111,-5607,387
660,33,7052,16244,22988,264,-2536,-568,-0.07,0.03,-0.96,-0.269348,-0.580898,8.726508,-148.337784,2065,8140,1974,-5738,-6061,2183
680,34,7984,14944,22672,180,-2464,-899,-0.1,0.02,-0.96,-0.276306,0.757571,11.91329,-147.209808,1744,7803,2559,-5133,-5944,2964
700,35,9116,13480,25020,51,-2488,-1117,-0.13,0.02,-0.95,-0.286255,2.00449,15.063046,-145.612198,1676,7250,3229,-4564,-5527,3796
720,36,9692,15196,26536,-66,-2377,-1295,-0.16,0.02,-0.94,-0.298279,3.197468,18.087473,-143.643738,1684,6803,4183,-3977,-5219,4854
740,37,9484,13312,27144,-268,-2289,-1683,-0.18,0.02,-0.93,-0.313171,4.457157,20.818161,-141.226517,1586,6707,4902,-3534,-5241,5619
760,38,10496,10524,30712,-246,-2194,-2019,-0.21,0.02,-0.92,-0.332031,5.731241,23.30344,-138.192261,1484,5983,5881,-2612,-4835,6510
780,39,10928,9996,32767,-172,-1775,-2245,-0.23,0.03,-0.91,-0.353271,7.176903,25.325476,-134.810028,1527,5149,7269,-1505,-4393,7754
