seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6872,3580,19152,-153,206,-349,-0.02,0.15,0.02,-0.988098,2.323714,17.366352,2.491421
1,6840,4192,20124,-139,248,-294,-0.02,0.15,0.03,-0.98822,2.375045,17.233948,2.713487
2,6916,4752,19932,-136,130,-203,-0.02,0.15,0.03,-0.988464,2.557361,16.894901,3.226693
3,7216,4648,20148,-150,42,-102,-0.02,0.15,0.03,-0.988525,2.608983,16.854982,3.336736
4,7372,3944,19928,-220,-23,17,-0.02,0.15,0.03,-0.988403,2.63614,16.907843,3.502938
5,6896,3628,19804,-277,-19,26,-0.02,0.15,0.03,-0.988342,2.567165,16.959763,3.520882
6,7580,3504,19624,-366,50,-97,-0.01,0.15,0.03,-0.988281,2.246134,17.026115,3.680498
7,8760,4256,19372,-397,118,-156,-0.01,0.15,0.03,-0.988281,2.109158,17.022589,3.804677
8,9780,4496,19436,-487,240,-71,-0.01,0.15,0.04,-0.988342,1.705194,16.9277,4.248892
9,10044,4812,18968,-565,265,26,-0.01,0.15,0.04,-0.988403,1.512129,16.878021,4.358151
10,10504,4412,17684,-649,373,202,-0.0,0.15,0.04,-0.988647,0.719173,16.704237,4.493815
11,10448,4272,17304,-670,467,294,0.0,0.14,0.04,-0.988831,0.39319,16.596149,4.464493
12,9540,4660,16832,-649,485,437,0.01,0.14,0.03,-0.989563,-0.66047,16.114107,4.165683
13,9420,4436,15728,-615,446,520,0.01,0.14,0.03,-0.989807,-0.998971,15.945662,3.986924
14,9060,4688,15132,-595,488,694,0.02,0.13,0.02,-0.990479,-1.994329,15.470157,3.219425
15,8676,4444,13520,-559,353,881,0.03,0.13,0.01,-0.991089,-3.009332,14.962822,2.050223
16,8772,4332,11996,-512,357,938,0.03,0.13,0.01,-0.99115,-3.347075,14.853318,1.58753
17,8112,5228,11808,-375,467,1102,0.04,0.13,-0.0,-0.991455,-4.22273,14.431293,0.004473
18,7444,5196,11472,-288,450,1217,0.04,0.12,-0.01,-0.991516,-4.450403,14.230073,-0.627241
19,6280,5464,10396,-164,384,1369,0.04,0.12,-0.03,-0.991638,-4.966895,13.619773,-2.829068
20,5344,5232,10184,-76,391,1475,0.04,0.12,-0.04,-0.991577,-5.084548,13.421376,-3.652464
21,3288,5172,9980,130,345,1633,0.04,0.11,-0.06,-0.991089,-5.246775,12.693407,-6.453609
22,2412,5452,10076,283,266,1638,0.04,0.11,-0.07,-0.990784,-5.203916,12.433252,-7.480936
23,1300,5316,10516,522,194,1593,0.03,0.11,-0.09,-0.989502,-4.657121,11.771208,-10.612302
24,140,5280,11452,615,212,1609,0.03,0.1,-0.1,-0.988892,-4.354268,11.554863,-11.669544
25,-1920,5152,11868,713,207,1601,0.02,0.1,-0.13,-0.986755,-3.269205,10.797632,-14.885903
26,-3428,4864,11956,792,197,1545,0.01,0.09,-0.14,-0.985901,-2.85467,10.514055,-15.945464
27,-5944,5056,13460,993,187,1340,-0.0,0.08,-0.16,-0.983093,-1.355133,9.571557,-18.940973
28,-6860,4892,14296,1154,71,1199,-0.01,0.08,-0.17,-0.982178,-0.723825,9.23349,-19.833664
29,-7996,5752,16072,1376,-128,943,-0.03,0.07,-0.19,-0.979065,1.609524,8.478925,-22.178001
30,-8708,6316,16416,1441,-186,761,-0.04,0.07,-0.19,-0.978027,2.519738,8.303484,-22.818691
31,-9672,7304,17536,1407,-174,407,-0.06,0.06,-0.21,-0.975098,5.405615,7.792795,-24.199446
32,-9540,7272,17636,1364,-216,199,-0.07,0.05,-0.21,-0.974304,6.372641,7.603267,-24.454378
33,-9228,6336,17812,1356,-295,-160,-0.09,0.04,-0.21,-0.972473,9.222073,7.068621,-24.636339
34,-8360,6816,17920,1397,-271,-423,-0.1,0.04,-0.21,-0.972107,10.15991,6.91075,-24.492435
35,-6788,9256,19364,1496,-286,-778,-0.12,0.03,-0.2,-0.971436,13.170462,6.338986,-23.409321
36,-6456,9424,20088,1488,-322,-897,-0.13,0.03,-0.2,-0.971252,14.259569,6.148437,-22.87175
37,-5784,8100,20824,1268,-320,-1104,-0.16,0.02,-0.18,-0.970825,17.333906,5.529771,-20.922523
38,-5144,7996,21124,1177,-302,-1319,-0.16,0.02,-0.17,-0.970886,18.202276,5.290034,-20.154972
39,-2028,10344,22344,1166,-377,-1750,-0.18,0.01,-0.15,-0.971497,20.645792,4.410305,-17.287659
40,752,11144,22676,1101,-338,-1911,-0.19,0.01,-0.14,-0.971741,21.473999,4.11713,-16.137606
41,4740,10304,23896,747,-8,-1901,-0.21,0.0,-0.11,-0.972168,23.628891,3.133959,-12.571597
42,6376,11212,25036,549,88,-1807,-0.21,0.0,-0.1,-0.972473,24.107952,2.748801,-11.451274
43,9096,12128,24832,470,-161,-1589,-0.22,-0.0,-0.08,-0.973022,25.13508,1.849681,-8.456952
44,10852,12316,24244,454,-225,-1478,-0.22,0.0,-0.07,-0.973022,25.456783,1.756784,-7.593513
45,11936,12956,24292,264,-68,-1170,-0.23,0.0,-0.05,-0.972473,26.32642,1.775835,-5.412297
46,11624,12924,23924,70,-23,-927,-0.23,0.01,-0.04,-0.972351,26.508499,1.803915,-4.868805
47,10084,11620,22280,-209,-25,-553,-0.23,0.01,-0.03,-0.972656,26.561665,2.056744,-3.808721
48,8508,10724,20916,-317,-84,-400,-0.23,0.01,-0.03,-0.9729,26.447933,2.188172,-3.615322
49,6008,9752,18420,-392,-212,-232,-0.22,0.02,-0.03,-0.97406,25.873644,2.735419,-3.277166
