seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6184,5352,19296,-212,327,-192,-0.13,0.06,-0.71,-0.6875,5.583502,16.215054,-91.070984
1,7952,5048,18844,-174,339,-215,-0.13,0.06,-0.71,-0.689575,5.627462,15.87622,-90.801659
2,8220,5424,19864,-262,497,-116,-0.13,0.06,-0.71,-0.691284,5.606338,15.496538,-90.607239
3,8276,5492,19772,-383,407,49,-0.13,0.06,-0.71,-0.6922,5.420515,15.043176,-90.576218
4,8380,4584,18368,-503,315,229,-0.12,0.06,-0.71,-0.691895,5.02474,14.77173,-90.737663
5,7784,4376,17504,-498,330,340,-0.12,0.06,-0.71,-0.69043,4.459276,14.589599,-91.089325
6,7640,4500,17168,-396,293,382,-0.11,0.06,-0.71,-0.688293,3.948066,14.403658,-91.532608
7,7076,4576,17336,-387,311,422,-0.11,0.06,-0.72,-0.685669,3.532905,14.229102,-92.031487
8,7408,4412,15348,-478,331,443,-0.11,0.07,-0.72,-0.682922,3.065464,14.029904,-92.555328
9,7160,4880,15444,-474,454,489,-0.1,0.07,-0.72,-0.680054,2.528765,13.766227,-93.111885
10,7496,4740,14096,-425,348,558,-0.1,0.07,-0.73,-0.676697,2.042431,13.465809,-93.735054
11,7648,4860,13672,-359,349,669,-0.09,0.07,-0.73,-0.672546,1.609537,13.289634,-94.449722
12,7252,4732,13188,-316,266,829,-0.09,0.07,-0.74,-0.667236,1.224445,13.128877,-95.327232
13,6824,4396,11848,-232,172,961,-0.09,0.07,-0.74,-0.660583,0.852747,13.095021,-96.380585
14,6288,3972,11044,-99,287,1000,-0.09,0.07,-0.75,-0.652954,0.555326,13.092605,-97.5588
15,5564,4452,11980,69,292,976,-0.09,0.07,-0.76,-0.645142,0.450204,12.900576,-98.756889
16,5096,4712,11176,89,241,993,-0.09,0.07,-0.76,-0.637268,0.523832,12.748361,-99.930519
17,3272,5540,11260,72,334,1080,-0.09,0.07,-0.77,-0.628967,0.590874,12.528987,-101.167313
18,1732,5916,10796,171,311,1116,-0.09,0.06,-0.78,-0.620056,0.682958,12.181334,-102.498009
19,772,5500,11144,388,146,1107,-0.09,0.06,-0.79,-0.610779,0.992588,11.83427,-103.851662
20,996,5964,11100,605,16,1058,-0.09,0.05,-0.79,-0.601318,1.589578,11.684195,-105.170135
21,236,5996,12056,722,38,1071,-0.09,0.04,-0.8,-0.591736,2.430207,11.620356,-106.467346
22,-1404,6360,12228,812,8,1093,-0.1,0.04,-0.81,-0.581787,3.381006,11.505205,-107.808121
23,-3248,6364,12792,904,58,1046,-0.1,0.03,-0.81,-0.571777,4.443159,11.346304,-109.152328
24,-5108,6440,13512,1022,21,939,-0.11,0.01,-0.82,-0.562073,5.6336,11.061661,-110.467941
25,-6168,6804,14672,1220,-104,746,-0.11,0.0,-0.83,-0.553467,7.030313,10.77373,-111.622688
26,-7492,7724,15620,1377,-160,527,-0.12,-0.01,-0.83,-0.546448,8.718655,10.541191,-112.536766
27,-8224,8184,16460,1354,-137,338,-0.12,-0.03,-0.83,-0.541138,10.574729,10.252715,-113.226936
28,-8964,7864,17092,1333,-112,141,-0.13,-0.04,-0.83,-0.537537,12.41959,9.853842,-113.714127
29,-9604,8192,17512,1361,-134,-131,-0.14,-0.06,-0.83,-0.53595,14.263507,9.364748,-113.948662
30,-9704,8216,19148,1358,-109,-493,-0.14,-0.08,-0.83,-0.537048,16.158752,8.734133,-113.832428
31,-8800,8224,19892,1283,-115,-851,-0.14,-0.09,-0.82,-0.541443,18.007185,7.962909,-113.270836
32,-7676,8144,19728,1213,-86,-1127,-0.15,-0.11,-0.82,-0.548645,19.761473,7.090794,-112.311272
33,-5856,9056,21472,1205,-5,-1433,-0.15,-0.12,-0.81,-0.558228,21.440403,6.065422,-111.005531
34,-2472,9964,22712,1149,-43,-1667,-0.15,-0.14,-0.8,-0.569824,23.068043,4.961497,-109.37281
35,1648,11696,23328,1111,-193,-1736,-0.16,-0.15,-0.78,-0.582703,24.596266,4.023878,-107.447701
36,5452,12820,23972,1189,-348,-1631,-0.16,-0.16,-0.77,-0.595093,26.139685,3.440659,-105.438339
37,8800,14508,25752,1207,-345,-1502,-0.17,-0.17,-0.76,-0.605835,27.772482,3.199888,-103.508629
38,11340,15956,27832,973,-209,-1267,-0.18,-0.18,-0.75,-0.614746,29.287792,3.114192,-101.765358
39,11764,16148,28176,549,-142,-934,-0.19,-0.18,-0.74,-0.621338,30.366016,3.155933,-100.386986
40,11040,15344,26980,109,-47,-684,-0.2,-0.18,-0.73,-0.62616,30.846548,3.302024,-99.36602
41,9636,14220,26048,-226,72,-521,-0.2,-0.18,-0.73,-0.629944,30.81212,3.409961,-98.645294
42,8064,12372,23084,-518,15,-371,-0.2,-0.18,-0.73,-0.633301,30.350056,3.495413,-98.106163
43,6496,10984,20652,-654,-17,-284,-0.19,-0.17,-0.73,-0.636353,29.608494,3.63474,-97.672676
44,5040,9860,19396,-676,-81,-235,-0.19,-0.16,-0.73,-0.639221,28.770676,3.789018,-97.294098
45,3612,9004,18308,-652,-305,-229,-0.19,-0.16,-0.73,-0.642151,27.936972,4.016068,-96.884171
46,2820,9480,16716,-616,-566,-231,-0.19,-0.15,-0.73,-0.645569,27.165337,4.446804,-96.316093
