seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5552,5972,18808,-76,-32,-140,0.15,0.02,0.79,0.589722,12.643976,12.615001,-105.501686
1,6152,6224,19556,-120,113,-96,0.15,0.02,0.79,0.590637,12.643922,12.593865,-105.371292
2,5660,6568,21068,-160,131,-18,0.15,0.02,0.79,0.591125,12.588349,12.499918,-105.32811
3,5444,6524,21240,-284,-92,38,0.15,0.02,0.79,0.591187,12.423025,12.464549,-105.34803
4,6096,6304,20016,-395,-152,26,0.15,0.02,0.79,0.591248,12.112368,12.682802,-105.325645
5,6768,6552,20052,-472,9,-7,0.15,0.01,0.79,0.591614,11.696178,12.873516,-105.278793
6,6944,6536,20296,-541,163,18,0.15,0.01,0.79,0.592102,11.201121,12.899905,-105.262199
7,7432,6352,20716,-623,142,56,0.14,0.01,0.79,0.592468,10.612061,12.817675,-105.297546
8,8244,6372,19512,-750,190,121,0.14,0.0,0.79,0.592529,9.89935,12.813083,-105.375381
9,8308,6232,19156,-816,302,256,0.14,-0.0,0.79,0.591919,9.044349,12.753482,-105.576439
10,8160,5960,18308,-809,248,413,0.13,-0.01,0.8,0.590088,8.125612,12.657411,-105.964539
11,8076,6020,17916,-738,173,542,0.13,-0.02,0.8,0.586975,7.215175,12.679655,-106.505348
12,8540,5856,16404,-702,62,662,0.12,-0.02,0.8,0.582642,6.377868,12.821007,-107.183075
13,8968,5764,14844,-677,119,755,0.12,-0.03,0.81,0.577271,5.551777,13.079166,-107.977676
14,9284,6252,14016,-630,287,825,0.12,-0.03,0.81,0.571106,4.756493,13.228601,-108.894936
15,9176,6420,13932,-601,379,953,0.11,-0.04,0.82,0.56427,4.022911,13.220578,-109.916985
16,8512,6188,12764,-577,285,1158,0.11,-0.04,0.82,0.555908,3.293991,13.171888,-111.148033
17,7736,5904,11096,-458,256,1313,0.11,-0.04,0.83,0.545715,2.57091,13.211659,-112.598572
18,7684,6516,10404,-276,370,1369,0.11,-0.05,0.84,0.534241,2.003757,13.194949,-114.206535
19,6656,6660,10704,-128,510,1488,0.1,-0.05,0.85,0.522034,1.672395,12.997334,-115.906998
20,4664,6428,10508,-61,495,1630,0.1,-0.05,0.85,0.508362,1.453653,12.622354,-117.810188
21,3184,6204,9816,61,456,1697,0.1,-0.04,0.86,0.493469,1.306101,12.202879,-119.856621
22,2068,5900,9500,222,487,1734,0.1,-0.04,0.87,0.477722,1.33179,11.733788,-121.997086
23,620,5744,9460,361,527,1740,0.09,-0.03,0.88,0.461426,1.538961,11.16652,-124.19725
24,-1212,6272,10384,500,489,1690,0.09,-0.03,0.89,0.444885,1.925016,10.502275,-126.422798
