seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,8012,3932,19372,-278,166,-83,-0.02,-0.17,-0.46,0.869385,7.125056,18.665686,57.751873
1,8644,4140,19744,-268,125,-46,-0.02,-0.17,-0.46,0.869202,6.895319,18.530712,57.840431
2,8828,4060,19600,-301,150,25,-0.03,-0.17,-0.46,0.869141,6.654478,18.481886,57.886406
3,8632,3960,19420,-380,181,89,-0.03,-0.17,-0.46,0.869446,6.316432,18.39435,57.845474
4,9288,4216,18712,-442,238,130,-0.03,-0.16,-0.46,0.870056,5.87827,18.291784,57.74371
5,9380,4128,18760,-471,349,191,-0.03,-0.16,-0.46,0.870972,5.372968,18.117092,57.574314
6,9284,4456,18344,-534,314,265,-0.04,-0.16,-0.46,0.872253,4.805233,17.882666,57.318203
7,9660,4404,16768,-574,334,335,-0.04,-0.15,-0.46,0.873718,4.154021,17.719835,57.00481
8,9464,4428,16420,-566,451,419,-0.04,-0.15,-0.46,0.875549,3.475969,17.500172,56.595966
9,8968,4624,15900,-540,469,547,-0.05,-0.14,-0.45,0.877991,2.801123,17.179989,56.042381
10,8480,4360,15568,-529,393,713,-0.05,-0.14,-0.45,0.881042,2.128108,16.869564,55.322289
11,8412,4108,13952,-501,323,820,-0.05,-0.13,-0.44,0.884583,1.408406,16.662437,54.441185
12,7604,4176,13856,-419,339,911,-0.06,-0.13,-0.44,0.888489,0.733399,16.480766,53.445766
13,7092,3892,13024,-364,342,978,-0.06,-0.13,-0.43,0.892822,0.119072,16.276731,52.32568
14,6476,3948,12684,-304,359,1015,-0.06,-0.12,-0.42,0.897339,-0.43132,16.008059,51.134308
15,6548,4288,11908,-264,281,1065,-0.06,-0.12,-0.41,0.901978,-0.908199,15.734686,49.892433
16,6436,4888,10664,-162,247,1186,-0.06,-0.12,-0.4,0.906677,-1.316831,15.567001,48.580914
17,4936,4792,10776,4,236,1365,-0.06,-0.12,-0.39,0.911987,-1.587522,15.383085,47.069244
18,4020,4528,10408,195,131,1466,-0.06,-0.12,-0.37,0.917847,-1.68779,15.197781,45.340813
19,3380,4828,10912,389,81,1466,-0.06,-0.12,-0.36,0.923828,-1.56654,15.067093,43.512711
20,2772,5184,11132,502,75,1450,-0.06,-0.12,-0.34,0.929626,-1.240832,14.953005,41.666744
21,1356,5576,11792,585,177,1502,-0.05,-0.12,-0.33,0.935364,-0.765468,14.763208,39.767521
22,-136,5604,12708,627,112,1523,-0.04,-0.12,-0.31,0.941101,-0.198243,14.42833,37.774033
23,-564,5188,12304,731,-77,1447,-0.03,-0.12,-0.3,0.946472,0.439454,14.207549,35.780941
