timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-4336,-9640,20084,-777,730,-436,-0.19,-0.18,0.88,0.386658,-28.355438,-11.868032,-135.519287,-505,-897,2191,-186,-168,2407
20,1,-2832,-9776,21108,-918,834,-462,-0.2,-0.18,0.88,0.38855,-28.94768,-12.139396,-135.27446,-364,-852,2519,-489,-149,2634
40,2,-2012,-13236,20348,-984,1359,-519,-0.21,-0.19,0.88,0.393372,-30.269619,-12.727146,-134.627228,119,-1059,3216,-1077,228,3203
60,3,-1784,-14856,16276,-1006,1654,-335,-0.22,-0.19,0.87,0.398987,-31.847498,-13.698457,-133.760681,588,-1635,3228,-1103,954,3362
80,4,-1740,-13960,13712,-990,1595,-55,-0.24,-0.2,0.86,0.403137,-33.612164,-14.989205,-132.984772,956,-2175,2412,-622,1707,2856
100,5,-1660,-14176,13208,-1055,1474,135,-0.26,-0.2,0.85,0.404541,-35.380615,-16.364473,-132.539627,1292,-2171,1556,-370,2103,2059
120,6,-584,-15320,12176,-1081,1463,357,-0.28,-0.21,0.85,0.40387,-37.16843,-17.709389,-132.382294,1634,-2215,1071,-272,2473,1590
140,7,636,-17712,11996,-1007,1499,684,-0.3,-0.21,0.84,0.401123,-38.979813,-19.124815,-132.505203,2145,-2450,705,-205,3072,1271
160,8,2092,-18640,10428,-971,1654,1184,-0.31,-0.22,0.84,0.395874,-40.711761,-20.729916,-132.93927,2820,-3059,543,-149,4001,1252
180,9,2992,-18196,5564,-945,1719,1724,-0.33,-0.22,0.83,0.386841,-42.391514,-22.76792,-133.82373,3634,-3525,78,-38,4993,838
200,10,3500,-18284,1616,-809,1380,2247,-0.36,-0.22,0.83,0.373291,-43.988312,-25.242647,-135.321045,4415,-3713,-1177,538,5854,-316
220,11,4756,-18928,2068,-615,871,2889,-0.38,-0.22,0.83,0.354675,-45.211723,-27.858091,-137.749893,5196,-3874,-2493,1154,6669,-1549
240,12,5836,-16444,2292,-441,583,3708,-0.39,-0.21,0.83,0.330139,-45.658665,-30.56617,-141.333069,6063,-4136,-3008,1072,7500,-2346
260,13,5332,-9276,1540,-295,371,4298,-0.4,-0.21,0.84,0.298584,-45.091557,-33.686245,-146.017883,6880,-3549,-3285,413,7562,-3653
280,14,4364,-4508,-56,-194,147,4439,-0.42,-0.19,0.85,0.261353,-43.354271,-37.176472,-151.391922,7361,-1912,-3591,-374,6366,-5482
300,15,4624,-3940,-1848,-187,-347,4374,-0.42,-0.18,0.86,0.221741,-40.665291,-40.57761,-157.005814,7612,-349,-4247,-606,4850,-7225
320,16,6432,-3432,-504,-199,-914,4526,-0.43,-0.16,0.87,0.180847,-37.156063,-43.316612,-162.90036,7975,255,-4847,-675,4030,-8393
340,17,7592,1052,880,-59,-1315,4751,-0.43,-0.15,0.88,0.137207,-32.533169,-45.230682,-169.091309,8622,634,-4949,-1331,3313,-9299
360,18,7536,6168,1668,176,-1580,4757,-0.42,-0.13,0.89,0.09082,-26.486259,-46.350716,-175.113235,9203,1648,-4865,-2183,1686,-10171
380,19,7020,10444,1792,302,-1794,4544,-0.41,-0.11,0.91,0.043701,-19.374977,-46.545654,179.409851,9424,3074,-4816,-2684,-676,-10667
400,20,7148,11104,1452,294,-2052,4301,-0.39,-0.08,0.92,-0.002136,-12.072341,-45.661457,174.529678,9339,4228,-4895,-2723,-2891,-10642
