seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5456,3536,19492,-359,205,-228,0.14,0.04,0.83,-0.54303,-5.610702,16.100077,112.119064
1,5952,3128,19892,-322,186,-317,0.14,0.04,0.83,-0.540161,-5.672,15.870124,112.560364
2,6672,3544,19716,-121,-14,-352,0.14,0.03,0.83,-0.536804,-5.578586,15.791652,113.04895
3,7404,3112,20836,75,-64,-327,0.14,0.04,0.83,-0.533508,-5.225137,15.956493,113.494858
4,8128,3124,21952,39,-104,-296,0.14,0.04,0.83,-0.530701,-4.758125,16.151461,113.876083
5,9320,3744,21784,-150,-27,-270,0.14,0.04,0.84,-0.527893,-4.410761,16.394661,114.235031
6,9992,3868,22300,-435,159,-156,0.14,0.05,0.84,-0.525208,-4.334249,16.51503,114.577538
7,10620,3724,20436,-703,224,-44,0.14,0.04,0.84,-0.523254,-4.655369,16.487003,114.822281
8,10772,3500,19312,-790,369,44,0.14,0.04,0.84,-0.52179,-5.261651,16.395168,114.990906
9,10872,3412,18864,-791,422,150,0.15,0.03,0.84,-0.521057,-5.955275,16.178864,115.08374
10,10480,3568,18280,-827,443,369,0.15,0.03,0.84,-0.521484,-6.684588,15.911079,115.027817
11,10172,3384,17000,-863,414,501,0.15,0.02,0.84,-0.523376,-7.508652,15.613873,114.774117
12,9712,3008,16024,-840,455,649,0.15,0.01,0.84,-0.526733,-8.414354,15.293564,114.312332
13,8680,2516,15316,-816,429,781,0.15,0.0,0.83,-0.53125,-9.339054,14.892753,113.704185
14,8448,2356,14124,-800,325,834,0.15,-0.0,0.83,-0.536621,-10.279813,14.492075,112.967644
15,8772,2588,11724,-711,320,884,0.16,-0.01,0.83,-0.542542,-11.212126,14.208736,112.11721
16,8564,3132,12344,-542,452,980,0.16,-0.02,0.82,-0.549133,-11.984132,13.833251,111.195221
17,7976,3596,12168,-456,410,1097,0.16,-0.02,0.82,-0.556702,-12.553414,13.337286,110.173103
18,6780,3640,11560,-415,319,1288,0.16,-0.03,0.81,-0.565674,-13.058511,12.836909,108.939117
19,5516,3840,10500,-317,238,1444,0.16,-0.03,0.8,-0.576355,-13.534997,12.340801,107.441002
20,4956,3936,9252,-123,283,1439,0.15,-0.03,0.79,-0.588196,-13.881482,11.825993,105.766808
21,4204,4624,9636,-18,413,1413,0.15,-0.04,0.78,-0.599854,-14.002545,11.209423,104.149551
22,2204,4484,10348,76,395,1547,0.15,-0.04,0.78,-0.611816,-13.906129,10.388925,102.540199
23,120,3532,9748,171,249,1689,0.14,-0.04,0.77,-0.625183,-13.735728,9.525596,100.7108
24,-1296,3260,9704,331,146,1646,0.13,-0.04,0.76,-0.639465,-13.460206,8.704183,98.712868
25,-2544,2872,9812,616,-21,1477,0.13,-0.04,0.75,-0.653137,-12.938622,7.994718,96.790726
26,-3852,2996,11304,865,-9,1350,0.12,-0.03,0.74,-0.665955,-12.112,7.419773,94.991631
27,-4724,3704,12628,1013,-56,1244,0.11,-0.03,0.73,-0.677917,-10.952493,6.831831,93.350418
28,-5444,4700,13344,1163,-236,1102,0.1,-0.02,0.72,-0.688782,-9.478925,6.381029,91.875069
29,-6476,4816,13968,1290,-337,980,0.09,-0.01,0.71,-0.698547,-7.777746,6.131961,90.544739
30,-7752,4408,15316,1370,-243,812,0.07,0.0,0.7,-0.707153,-5.952651,5.937742,89.374474
31,-8276,4424,16480,1470,-223,481,0.06,0.01,0.7,-0.713806,-4.011306,5.626311,88.503136
32,-7576,5012,16964,1509,-228,117,0.04,0.02,0.69,-0.717468,-1.951861,5.341561,88.079155
33,-7512,6700,18496,1518,-156,-129,0.03,0.03,0.69,-0.718445,0.189891,5.099655,88.046181
34,-7904,6692,18920,1485,-235,-224,0.01,0.04,0.69,-0.717834,2.375832,4.812413,88.222733
35,-7956,5920,19412,1453,-313,-439,-0.0,0.06,0.7,-0.715637,4.508997,4.600315,88.604485
