seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5024,2640,19836,-317,152,-61,0.03,0.12,0.91,0.38855,13.960336,-1.963047,-134.75032
1,5208,2756,18252,-276,30,-162,0.03,0.11,0.91,0.389099,13.457834,-1.728932,-134.653107
2,6104,3220,18576,-176,124,-215,0.03,0.11,0.91,0.390564,13.082342,-1.546342,-134.447723
3,6772,3096,19544,-130,137,-119,0.03,0.11,0.91,0.391785,12.833972,-1.405533,-134.281006
4,6852,3204,20436,-187,91,15,0.03,0.1,0.91,0.391907,12.569802,-1.165875,-134.251633
5,6664,2808,20228,-243,10,126,0.04,0.1,0.91,0.390808,12.235497,-0.826353,-134.370285
6,7284,2688,19308,-278,0,133,0.04,0.1,0.92,0.389099,11.842532,-0.401986,-134.561111
7,7572,3184,20340,-346,169,128,0.04,0.09,0.92,0.387451,11.410745,-0.031853,-134.740326
8,7784,3020,20000,-487,129,186,0.04,0.09,0.92,0.385437,10.886503,0.213337,-134.962875
9,7720,3040,18624,-607,30,237,0.04,0.08,0.92,0.383057,10.174123,0.560931,-135.218185
10,8492,3276,17324,-580,47,278,0.04,0.07,0.92,0.380371,9.428485,1.011495,-135.512375
11,8508,3496,17960,-498,136,396,0.04,0.07,0.92,0.376892,8.777574,1.409792,-135.909164
12,8580,3236,17244,-521,62,525,0.04,0.06,0.93,0.372131,8.182729,1.797163,-136.467438
13,8772,2984,15668,-554,0,617,0.04,0.05,0.93,0.366333,7.536712,2.279939,-137.150574
14,9212,3560,14216,-515,121,717,0.04,0.05,0.93,0.35968,6.888865,2.796002,-137.935715
15,8340,3760,14748,-428,253,873,0.05,0.04,0.93,0.351624,6.361034,3.127768,-138.900482
16,7584,3668,14180,-402,166,986,0.05,0.04,0.94,0.342163,5.882668,3.3778,-140.039871
17,7052,3596,12868,-364,98,1095,0.05,0.03,0.94,0.331665,5.449008,3.709367,-141.30098
18,6280,3700,11764,-296,171,1210,0.05,0.03,0.95,0.320007,5.063492,4.017266,-142.69989
19,4748,3500,11792,-197,253,1352,0.05,0.03,0.95,0.307007,4.767734,4.186146,-144.262451
20,3208,3416,11060,-87,181,1424,0.05,0.03,0.95,0.292664,4.58029,4.236936,-145.988525
21,2492,3300,10400,62,95,1386,0.05,0.03,0.96,0.277954,4.541069,4.321135,-147.756424
22,1984,3416,9508,227,64,1333,0.05,0.03,0.96,0.263672,4.684399,4.454352,-149.471481
23,1136,3720,10116,424,78,1315,0.05,0.03,0.97,0.249695,5.057207,4.559517,-151.153671
24,180,3736,10528,624,-58,1318,0.05,0.04,0.97,0.235596,5.683579,4.657552,-152.861282
25,-588,4112,10680,790,-130,1264,0.05,0.05,0.97,0.22168,6.529599,4.909066,-154.557602
26,-1472,4704,11772,962,-148,1220,0.06,0.06,0.97,0.20813,7.586012,5.171264,-156.226105
27,-2308,5236,12260,1113,-235,1166,0.06,0.07,0.98,0.195007,8.863014,5.456074,-157.86673
28,-3280,5344,13144,1266,-222,1070,0.07,0.08,0.98,0.182556,10.328512,5.773622,-159.453629
29,-4984,5644,14396,1376,-198,944,0.07,0.09,0.98,0.171265,11.954525,5.998524,-160.925842
30,-6060,5972,15204,1523,-250,789,0.07,0.11,0.98,0.161255,13.727423,6.132359,-162.270081
31,-6368,5836,16264,1597,-226,554,0.08,0.13,0.98,0.15332,15.644941,6.224076,-163.393951
32,-7360,6200,18268,1654,-242,328,0.08,0.14,0.98,0.147827,17.612003,6.18244,-164.239258
33,-7276,6824,18496,1682,-419,68,0.08,0.16,0.97,0.14502,19.634579,6.128589,-164.788559
34,-6504,7664,18980,1709,-378,-224,0.08,0.18,0.97,0.145325,21.725882,6.090825,-165.00412
35,-7400,7984,20784,1613,-202,-430,0.08,0.2,0.97,0.148315,23.80654,5.820187,-164.896744
36,-8620,8012,20760,1458,-225,-666,0.08,0.21,0.96,0.153381,25.680759,5.246587,-164.494141
37,-8380,8592,21100,1403,-248,-1059,0.08,0.23,0.96,0.161926,27.396591,4.497752,-163.658173
38,-6756,9212,21800,1318,-287,-1431,0.08,0.24,0.95,0.174561,29.04509,3.565886,-162.333176
39,-5340,9716,23356,1227,-333,-1676,0.07,0.25,0.95,0.190552,30.540798,2.520102,-160.603836
40,-3216,11016,23892,1121,-495,-1908,0.07,0.26,0.94,0.209045,31.862488,1.492024,-158.584671
41,40,12216,24296,995,-542,-2140,0.07,0.27,0.93,0.22998,33.03054,0.558181,-156.297073
42,4564,13004,24956,762,-412,-2252,0.07,0.28,0.92,0.252197,33.986969,-0.365812,-153.832199
43,7748,13340,25028,321,-32,-2156,0.07,0.29,0.91,0.273682,34.503048,-1.3056,-151.35643
44,8304,13828,26004,3,-7,-1940,0.07,0.29,0.91,0.292419,34.48415,-2.310596,-149.063416
45,10664,13864,23680,-63,-291,-1834,0.07,0.29,0.9,0.309875,34.165649,-2.927197,-146.906525
46,12692,13748,23268,-10,-314,-1639,0.07,0.28,0.9,0.326172,33.919373,-3.134708,-144.933731
47,13176,13060,22652,-185,-230,-1302,0.08,0.28,0.89,0.339722,33.664558,-3.090981,-143.286102
48,12352,11892,20928,-426,-134,-942,0.08,0.27,0.89,0.349731,33.163311,-2.873551,-142.008301
49,10556,10604,20040,-532,-127,-650,0.08,0.27,0.89,0.356567,32.455246,-2.556422,-141.065506
50,8376,9660,19088,-576,-249,-460,0.08,0.26,0.89,0.36145,31.658527,-2.130688,-140.346725
51,6676,8616,17632,-530,-467,-407,0.09,0.25,0.89,0.365784,30.840828,-1.557557,-139.689758
