seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3064,8860,17892,115,81,-2,0.03,0.23,0.93,-0.293091,24.416466,10.859168,146.00209
1,3412,8648,19228,174,50,-59,0.03,0.23,0.93,-0.293152,24.531528,10.794705,146.019119
2,3796,9128,20632,47,23,-18,0.03,0.23,0.93,-0.292725,24.792171,10.644733,146.121796
3,3416,8840,20792,-69,-14,49,0.03,0.23,0.93,-0.292847,24.797329,10.620984,146.11261
4,2820,8960,20540,-114,4,45,0.03,0.23,0.93,-0.293701,24.552395,10.624212,145.993835
5,2588,9104,21936,-15,66,16,0.03,0.23,0.93,-0.293945,24.470436,10.593509,145.966248
6,2492,9960,25004,27,65,-21,0.02,0.23,0.93,-0.294434,24.397957,10.322189,145.956985
7,2436,10276,26404,-94,30,1,0.02,0.23,0.93,-0.294495,24.363058,10.22817,145.965073
8,2508,10044,28080,-407,-128,22,0.02,0.22,0.93,-0.294678,23.87258,10.039434,145.93483
9,3360,9992,27552,-586,-189,30,0.02,0.22,0.93,-0.294617,23.544765,10.055329,145.907867
10,2596,9688,28176,-955,38,127,0.03,0.21,0.93,-0.294983,22.129545,10.161787,145.718842
11,1432,9716,28640,-1168,82,110,0.03,0.2,0.93,-0.295593,21.463018,10.095214,145.606888
12,1260,10188,27724,-1468,-23,-13,0.03,0.18,0.94,-0.296143,19.060965,9.760677,145.418793
13,2064,9900,26392,-1701,-34,-59,0.03,0.17,0.94,-0.295715,18.153624,9.674986,145.419769
14,2624,9060,24404,-2020,41,-130,0.04,0.15,0.94,-0.293335,14.980842,9.433758,145.548798
15,2376,8560,23420,-2091,50,-164,0.04,0.14,0.95,-0.292175,13.818666,9.34375,145.644119
16,1756,8052,21932,-2162,21,-176,0.05,0.11,0.95,-0.288147,10.253314,9.064744,146.034149
17,1884,7572,20832,-2182,-75,-199,0.05,0.1,0.95,-0.286621,9.060808,8.986095,146.197968
18,3172,6708,18368,-2153,-170,-266,0.06,0.07,0.96,-0.281067,5.514548,9.042038,146.82251
19,3692,6056,17236,-2137,-125,-291,0.07,0.06,0.96,-0.27887,4.360395,9.130905,147.082886
20,4392,5376,15576,-2108,-25,-315,0.08,0.03,0.96,-0.27179,0.966911,9.353885,147.974075
21,4672,4968,14828,-2094,13,-295,0.08,0.02,0.96,-0.269287,-0.148556,9.413144,148.307907
22,4916,4224,12876,-2046,-43,-199,0.09,-0.01,0.96,-0.262329,-3.467379,9.597453,149.289459
23,4636,3300,11668,-1957,-44,-146,0.09,-0.02,0.96,-0.260315,-4.556828,9.711101,149.592941
24,4160,2064,10436,-1733,33,-127,0.1,-0.04,0.96,-0.25531,-7.642855,9.990342,150.410675
25,4224,1804,10120,-1601,46,-148,0.1,-0.05,0.96,-0.253723,-8.578692,10.037533,150.682281
26,4776,1104,9992,-1460,24,-146,0.11,-0.07,0.96,-0.248596,-11.105651,10.212386,151.547714
27,4608,580,9328,-1424,9,-111,0.11,-0.08,0.96,-0.247009,-11.897479,10.292019,151.824677
28,4476,-668,7660,-1321,82,-99,0.12,-0.1,0.96,-0.242676,-14.219122,10.521018,152.623093
29,4348,-1408,7348,-1243,212,-114,0.12,-0.1,0.96,-0.241211,-14.964123,10.553306,152.899551
30,4220,-2476,7464,-1034,320,-134,0.12,-0.12,0.96,-0.23645,-17.045845,10.384935,153.774231
31,3972,-2964,8156,-848,226,-119,0.12,-0.13,0.96,-0.234863,-17.642359,10.297906,154.057465
32,4096,-3816,7584,-620,69,-74,0.13,-0.14,0.95,-0.231384,-19.066574,10.267625,154.698502
33,3596,-3996,7592,-530,138,-55,0.13,-0.14,0.95,-0.23053,-19.452799,10.305774,154.864532
34,3220,-4064,7976,-382,194,-111,0.13,-0.15,0.95,-0.228149,-20.412428,10.203512,155.30867
35,3324,-4176,8836,-256,203,-146,0.13,-0.15,0.95,-0.227173,-20.650629,10.154096,155.466995
36,4548,-4088,10464,-25,22,-154,0.13,-0.15,0.95,-0.224121,-20.981525,10.106499,155.894394
37,4616,-4148,10844,32,-62,-84,0.13,-0.15,0.95,-0.223389,-20.9832,10.199098,155.987213
38,3304,-4812,11632,63,-84,-24,0.13,-0.15,0.95,-0.222778,-20.913328,10.521537,156.056931
39,2592,-4808,12216,128,-111,-111,0.13,-0.15,0.95,-0.222778,-20.886206,10.606779,156.05336
40,2836,-4220,12388,254,-251,-290,0.13,-0.15,0.95,-0.22113,-20.560108,10.983359,156.206924
