seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3956,10752,17320,-134,211,102,-0.27,-0.1,-0.67,-0.684021,30.529608,12.781075,-84.978462
1,3760,10172,17688,-98,237,127,-0.26,-0.1,-0.67,-0.683594,30.43325,12.686769,-85.143257
2,2920,10020,18556,-13,129,68,-0.26,-0.1,-0.67,-0.682678,30.276445,12.472549,-85.475883
3,2708,10592,19072,14,41,-27,-0.26,-0.1,-0.68,-0.682312,30.183737,12.309676,-85.652931
4,3300,10752,20180,-29,72,-122,-0.26,-0.1,-0.68,-0.682617,30.156097,12.135015,-85.677422
5,3736,11040,21864,-182,137,-139,-0.26,-0.1,-0.68,-0.683716,30.058399,11.878954,-85.616402
6,3216,10952,22144,-365,111,-84,-0.25,-0.1,-0.68,-0.685181,29.734371,11.597054,-85.59935
7,2648,10628,22308,-430,42,-120,-0.25,-0.1,-0.68,-0.686829,29.19581,11.355781,-85.625679
8,2724,10804,23444,-374,-101,-163,-0.24,-0.1,-0.68,-0.689026,28.618122,11.143546,-85.549591
9,3152,10944,24148,-371,-221,-151,-0.24,-0.1,-0.67,-0.691528,28.110424,11.056292,-85.336075
10,3496,10744,25432,-524,-174,-107,-0.24,-0.09,-0.67,-0.69397,27.587067,11.095988,-85.093826
11,2736,10356,25980,-828,-110,-61,-0.23,-0.09,-0.67,-0.696411,26.814978,11.127041,-84.958534
12,2420,10140,25412,-1094,-95,-131,-0.23,-0.08,-0.67,-0.699341,25.657093,11.077312,-84.912399
13,3080,10356,25080,-1260,-65,-218,-0.22,-0.07,-0.67,-0.703369,24.238619,10.960173,-84.773514
14,2932,10172,25068,-1426,-63,-163,-0.21,-0.06,-0.67,-0.707886,22.676882,10.812484,-84.585136
15,3208,9496,24052,-1561,-117,-117,-0.2,-0.05,-0.67,-0.712219,20.949566,10.712117,-84.444656
16,2800,9028,23548,-1674,-111,-112,-0.18,-0.04,-0.67,-0.716309,19.089058,10.709561,-84.330666
17,3012,8976,23084,-1757,-189,-166,-0.17,-0.03,-0.67,-0.720398,17.118704,10.713596,-84.210556
18,3944,9100,21812,-1853,-172,-204,-0.16,-0.02,-0.67,-0.724731,15.113893,10.792132,-83.999992
19,4068,8544,21868,-1947,-32,-171,-0.15,-0.01,-0.67,-0.729126,13.070392,10.87596,-83.748367
20,3892,7460,20916,-2068,-66,-112,-0.13,0.01,-0.67,-0.733093,10.916033,10.856291,-83.570229
21,4516,6584,19536,-2092,-134,-88,-0.12,0.02,-0.67,-0.736511,8.62585,10.910304,-83.446922
22,4204,5976,17836,-2103,-61,-67,-0.1,0.04,-0.66,-0.739441,6.308176,11.082506,-83.337685
23,3664,5040,16900,-2099,87,-106,-0.09,0.05,-0.66,-0.742004,3.987242,11.151324,-83.247803
24,3896,4564,16924,-2049,96,-186,-0.07,0.06,-0.66,-0.74469,1.681681,11.048619,-83.091843
25,4636,4364,16052,-2031,-17,-198,-0.06,0.07,-0.66,-0.747498,-0.537991,10.977984,-82.836739
26,4700,3436,14380,-2040,-31,-162,-0.05,0.09,-0.65,-0.75,-2.716982,11.077845,-82.557579
27,4884,2408,12204,-1998,0,-151,-0.03,0.1,-0.65,-0.751892,-4.934964,11.227333,-82.325027
28,5208,1612,10384,-1855,98,-170,-0.02,0.12,-0.65,-0.75354,-7.117093,11.356137,-82.076897
29,5048,972,9872,-1613,225,-170,-0.0,0.13,-0.64,-0.755066,-9.135853,11.397777,-81.792755
30,4424,-32,9872,-1350,178,-184,0.01,0.14,-0.64,-0.756531,-10.87728,11.335072,-81.474716
31,5004,-204,9876,-1127,18,-253,0.02,0.14,-0.64,-0.757935,-12.325993,11.327971,-81.140816
32,5928,-568,9824,-1089,63,-255,0.02,0.15,-0.63,-0.75946,-13.524744,11.518616,-80.774612
33,5820,-1256,9456,-1144,208,-189,0.03,0.16,-0.63,-0.760925,-14.701162,11.69079,-80.39814
34,5212,-1808,8908,-1094,286,-136,0.04,0.17,-0.62,-0.762085,-15.970391,11.689484,-80.036613
35,4876,-2212,9128,-865,191,-103,0.05,0.17,-0.62,-0.762878,-17.178459,11.586232,-79.717163
36,5180,-2236,9224,-594,50,-62,0.06,0.18,-0.62,-0.763367,-18.125103,11.569654,-79.477608
37,5172,-2756,9708,-427,70,2,0.06,0.18,-0.62,-0.763428,-18.773642,11.695629,-79.365631
38,4416,-3196,10700,-405,167,46,0.06,0.18,-0.62,-0.763245,-19.255322,11.748343,-79.321365
39,3628,-3548,10412,-392,162,59,0.07,0.19,-0.62,-0.762939,-19.724665,11.640878,-79.287125
40,3256,-4148,10624,-298,159,25,0.07,0.19,-0.62,-0.762573,-20.177063,11.500014,-79.260757
41,3184,-4316,11336,-174,122,-15,0.07,0.19,-0.61,-0.76239,-20.531261,11.359631,-79.212601
42,3224,-4468,11852,-78,65,-33,0.08,0.19,-0.61,-0.762512,-20.726311,11.268447,-79.139709
43,3080,-4664,12664,-11,0,-51,0.08,0.19,-0.61,-0.762695,-20.805401,11.244571,-79.084625
44,3012,-4804,12572,37,-64,-99,0.08,0.19,-0.61,-0.762939,-20.803902,11.288253,-79.040001
45,3324,-4620,12324,96,-68,-154,0.07,0.19,-0.61,-0.763428,-20.742123,11.422071,-78.968201
46,3756,-4408,12796,181,-40,-148,0.07,0.19,-0.61,-0.764282,-20.587315,11.58253,-78.843582
47,4180,-4596,13028,290,-68,-83,0.07,0.19,-0.61,-0.765198,-20.305681,11.73172,-78.73204
