seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3152,10764,17816,110,5,16,-0.03,0.25,0.82,-0.510376,27.463942,11.779888,120.150459
1,2964,10816,18808,132,51,-4,-0.03,0.25,0.82,-0.510376,27.575573,11.735616,120.166389
2,2524,10812,20404,10,9,-47,-0.04,0.26,0.82,-0.510315,27.725676,11.593634,120.197014
3,2484,10704,20396,-100,-13,-79,-0.04,0.25,0.82,-0.509888,27.731146,11.462517,120.258636
4,2884,10492,20812,-194,52,-110,-0.04,0.25,0.82,-0.509216,27.610161,11.310499,120.337112
5,2816,9608,21172,-244,60,-111,-0.04,0.25,0.82,-0.508606,27.34095,11.106097,120.389664
6,2960,9972,22380,-191,75,-150,-0.04,0.25,0.82,-0.507996,27.007902,10.896622,120.435371
7,2688,10280,24072,-236,-25,-87,-0.04,0.24,0.83,-0.507141,26.729525,10.662744,120.520462
8,2124,10412,24040,-424,-87,-51,-0.04,0.24,0.83,-0.506592,26.338161,10.555906,120.549179
9,2268,10368,24412,-539,23,-138,-0.03,0.24,0.83,-0.506104,25.743341,10.467888,120.546722
10,2700,10396,25520,-652,78,-191,-0.03,0.23,0.83,-0.505188,25.019585,10.220161,120.590866
11,2764,9624,24964,-866,80,-194,-0.03,0.22,0.83,-0.504089,24.136274,9.931228,120.645058
12,2456,9784,25856,-983,180,-223,-0.03,0.21,0.84,-0.50293,23.0123,9.631249,120.686218
13,2148,9804,27064,-1081,44,-186,-0.03,0.2,0.84,-0.50177,21.784212,9.243732,120.723198
14,1968,9652,26260,-1291,-74,-150,-0.02,0.19,0.84,-0.50061,20.422417,9.013277,120.748917
15,1208,9236,25464,-1547,62,-202,-0.01,0.18,0.85,-0.49939,18.822729,8.881631,120.767113
16,924,8800,25608,-1765,173,-302,-0.01,0.16,0.85,-0.497742,16.966879,8.561141,120.835716
17,1316,8304,24420,-1947,136,-366,-0.0,0.15,0.86,-0.495239,14.893193,8.107997,121.018738
18,936,8536,24280,-2068,108,-366,0.0,0.13,0.86,-0.492065,12.656722,7.708615,121.292671
19,552,8424,22824,-2171,-30,-373,0.01,0.11,0.87,-0.488586,10.350776,7.388247,121.615456
20,1196,7564,21104,-2244,-27,-476,0.02,0.09,0.87,-0.484497,8.000226,7.223688,122.025932
21,2252,7588,20400,-2335,10,-604,0.03,0.07,0.87,-0.479248,5.600498,7.083714,122.601974
22,3652,7256,18372,-2460,15,-624,0.04,0.05,0.88,-0.472595,3.129828,6.988384,123.374939
23,3580,6584,17112,-2552,106,-542,0.05,0.03,0.88,-0.465637,0.561995,6.980567,124.199341
24,3376,5040,14356,-2588,93,-485,0.06,0.01,0.89,-0.459106,-2.120017,6.945548,124.998634
25,3744,3584,11988,-2471,125,-517,0.07,-0.01,0.89,-0.452637,-4.87239,6.949726,125.81897
26,3760,3188,12204,-2233,123,-513,0.08,-0.03,0.89,-0.445679,-7.505787,6.971824,126.737549
27,4596,2096,10232,-2154,-14,-458,0.09,-0.05,0.89,-0.438782,-9.867843,7.068866,127.672119
28,4744,996,8128,-2083,64,-420,0.1,-0.07,0.89,-0.43219,-12.189616,7.353103,128.578445
29,4460,44,7256,-1901,199,-422,0.11,-0.08,0.89,-0.425659,-14.475843,7.562289,129.518265
30,4056,-768,7100,-1720,191,-403,0.12,-0.1,0.89,-0.419067,-16.584711,7.640875,130.507324
31,4116,-1632,5728,-1559,133,-422,0.13,-0.12,0.89,-0.412659,-18.507301,7.743215,131.490387
32,4540,-2360,5000,-1356,244,-458,0.14,-0.13,0.89,-0.406128,-20.288246,7.919125,132.500076
33,4564,-3248,6164,-1129,296,-463,0.14,-0.14,0.89,-0.399231,-21.852659,8.022138,133.576309
34,5360,-3712,5604,-952,169,-412,0.15,-0.15,0.89,-0.392578,-23.158422,8.103492,134.615982
35,5124,-3956,5680,-741,142,-302,0.15,-0.16,0.9,-0.386719,-24.275438,8.335087,135.52269
36,4396,-4148,6788,-489,87,-221,0.15,-0.17,0.9,-0.382324,-25.150274,8.536922,136.213943
37,4916,-4356,7048,-313,37,-196,0.16,-0.17,0.9,-0.379089,-25.726545,8.735382,136.712677
38,4936,-4900,8296,-250,118,-160,0.16,-0.18,0.9,-0.376465,-26.116051,8.966311,137.100861
39,4804,-4880,8276,-215,132,-153,0.16,-0.18,0.9,-0.374084,-26.424068,9.092684,137.458649
40,4496,-5000,9024,-126,130,-141,0.16,-0.18,0.9,-0.371826,-26.676651,9.18815,137.795013
41,4272,-5744,9916,-23,-13,-115,0.16,-0.18,0.9,-0.369934,-26.82342,9.276926,138.068604
42,4388,-5764,9752,87,-147,-112,0.17,-0.18,0.9,-0.368774,-26.851002,9.496231,138.204041
43,4488,-5632,9756,128,-133,-104,0.17,-0.18,0.9,-0.368042,-26.774918,9.833302,138.251236
44,4248,-5696,10004,164,-81,-73,0.17,-0.18,0.9,-0.367432,-26.646444,10.144317,138.274048
