seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2632,9356,20072,-155,159,-42,-0.2,-0.14,-0.85,-0.45752,25.591284,12.60971,-124.535416
1,3192,9924,20584,-19,-47,-147,-0.2,-0.14,-0.85,-0.45874,25.506927,12.414675,-124.404297
2,3136,9720,22184,-22,-75,-100,-0.2,-0.14,-0.85,-0.460083,25.524357,12.311996,-124.231171
3,3524,9720,23136,-143,-183,-76,-0.2,-0.14,-0.85,-0.461243,25.42037,12.281723,-124.060287
4,3824,9704,23744,-300,-237,-27,-0.2,-0.14,-0.85,-0.462585,25.13447,12.392007,-123.817017
5,2788,9452,24548,-445,-202,5,-0.2,-0.13,-0.85,-0.463806,24.646898,12.531436,-123.578407
6,3112,9408,24696,-568,-207,-115,-0.2,-0.13,-0.85,-0.465576,23.974442,12.589238,-123.279625
7,4244,9780,25548,-706,-109,-172,-0.19,-0.12,-0.85,-0.468567,23.19891,12.58865,-122.81897
8,4004,9936,27256,-928,-56,-52,-0.19,-0.11,-0.85,-0.471558,22.221954,12.511928,-122.381447
9,2920,9200,26704,-1127,-196,55,-0.18,-0.1,-0.86,-0.473755,20.946032,12.495143,-122.052544
10,2568,8560,25352,-1248,-269,3,-0.18,-0.09,-0.86,-0.475952,19.467604,12.614679,-121.699776
11,3228,8548,25252,-1372,-193,-125,-0.17,-0.08,-0.86,-0.479187,17.924524,12.704058,-121.218292
12,3812,9076,23972,-1631,-57,-168,-0.17,-0.07,-0.86,-0.483337,16.215675,12.682257,-120.652161
13,3928,8612,24260,-1799,21,-161,-0.16,-0.05,-0.86,-0.487854,14.299508,12.53448,-120.086281
14,3840,8320,23240,-1958,-68,-88,-0.15,-0.04,-0.86,-0.492065,12.211916,12.42836,-119.577721
15,3096,7376,20872,-2124,-98,-37,-0.14,-0.02,-0.86,-0.495728,9.952422,12.437061,-119.143799
16,2916,6432,19248,-2206,33,-179,-0.13,-0.0,-0.86,-0.499512,7.542282,12.397865,-118.728714
17,3820,5948,18604,-2230,167,-352,-0.11,0.02,-0.86,-0.5047,5.122703,12.193239,-118.17585
18,4456,5924,17768,-2242,146,-377,-0.1,0.03,-0.85,-0.51062,2.726391,11.935316,-117.547607
19,4864,5328,16008,-2206,14,-299,-0.09,0.05,-0.85,-0.516174,0.37426,11.840953,-116.952835
20,5068,4344,14116,-2128,-31,-221,-0.08,0.07,-0.85,-0.520569,-1.939845,11.944818,-116.49498
21,4324,3180,12776,-1990,-58,-181,-0.07,0.09,-0.84,-0.524048,-4.165699,12.104119,-116.160866
22,4800,2128,11088,-1807,-45,-243,-0.06,0.1,-0.84,-0.527161,-6.247346,12.30187,-115.872658
23,5044,1852,11200,-1632,23,-304,-0.05,0.12,-0.84,-0.530701,-8.112195,12.479981,-115.524193
24,5656,1584,10384,-1510,2,-304,-0.05,0.13,-0.83,-0.534363,-9.781713,12.663964,-115.152779
25,5776,784,9224,-1402,48,-242,-0.04,0.14,-0.83,-0.53772,-11.326558,12.876155,-114.811577
26,5280,-44,8748,-1257,149,-197,-0.04,0.15,-0.83,-0.540405,-12.783326,13.02345,-114.56646
27,5356,-440,8896,-1057,176,-195,-0.03,0.16,-0.82,-0.542847,-14.069461,13.048437,-114.348946
28,5464,-1072,9036,-857,152,-177,-0.02,0.17,-0.82,-0.545166,-15.111539,13.081172,-114.127876
29,4856,-1736,9100,-732,190,-140,-0.02,0.18,-0.82,-0.546997,-15.986005,13.107043,-113.959091
30,4472,-1996,9908,-619,215,-161,-0.02,0.18,-0.82,-0.548767,-16.737993,13.048774,-113.792664
31,4808,-2032,9900,-499,195,-176,-0.01,0.19,-0.81,-0.55072,-17.35231,12.992259,-113.585182
32,4772,-2396,10656,-354,172,-166,-0.01,0.19,-0.81,-0.552612,-17.790951,12.94826,-113.370346
33,4808,-2584,10920,-218,102,-156,-0.01,0.19,-0.81,-0.554321,-18.060059,12.954555,-113.160423
34,4812,-2832,11704,-96,60,-157,-0.01,0.19,-0.81,-0.555847,-18.178215,13.023464,-112.959686
35,4756,-3020,12180,-22,-2,-167,-0.01,0.19,-0.81,-0.557312,-18.163601,13.135601,-112.752022
36,4452,-2980,11976,-2,-50,-164,-0.01,0.19,-0.81,-0.558655,-18.099211,13.311154,-112.553925
37,4808,-3016,10820,48,-36,-169,-0.01,0.19,-0.81,-0.559937,-18.006281,13.51574,-112.359375
