seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4884,11448,17500,55,396,-2,-0.17,-0.22,-0.95,-0.16095,29.452763,14.446214,-165.574707
1,3620,11260,18904,28,481,38,-0.16,-0.22,-0.95,-0.159363,29.487846,13.907597,-165.710907
2,3448,11424,19456,-27,350,35,-0.16,-0.23,-0.95,-0.157959,29.451471,13.379742,-165.805801
3,2920,10436,19188,-104,222,77,-0.16,-0.23,-0.95,-0.15686,29.329762,13.000266,-165.860962
4,2552,11072,19684,-137,230,5,-0.15,-0.22,-0.95,-0.156006,29.120829,12.687027,-165.876022
5,2432,11044,21564,-168,198,-98,-0.15,-0.22,-0.95,-0.156189,28.908585,12.282866,-165.755768
6,2304,11264,21852,-272,49,-147,-0.15,-0.22,-0.95,-0.157532,28.61891,11.925003,-165.489532
7,2332,11164,21956,-340,1,-201,-0.14,-0.22,-0.95,-0.159729,28.247561,11.672927,-165.122055
8,3244,11480,23164,-386,4,-249,-0.14,-0.22,-0.95,-0.162659,27.83147,11.404105,-164.658707
9,3932,11516,23732,-545,-22,-172,-0.14,-0.21,-0.95,-0.165649,27.30463,11.192527,-164.17543
10,2504,10832,23528,-735,4,-45,-0.14,-0.21,-0.95,-0.167786,26.524071,11.075202,-163.755753
11,1616,9860,23064,-808,100,-122,-0.13,-0.2,-0.96,-0.169434,25.538712,10.87972,-163.351898
12,2172,9420,23540,-801,173,-265,-0.13,-0.19,-0.96,-0.172302,24.524866,10.487129,-162.786346
13,2520,9604,24520,-924,240,-284,-0.12,-0.18,-0.96,-0.175903,23.47039,9.998045,-162.128357
14,1804,9292,25008,-1096,192,-242,-0.12,-0.17,-0.96,-0.179504,22.24552,9.498672,-161.453781
15,2028,8688,22440,-1243,68,-298,-0.11,-0.16,-0.96,-0.183228,20.833254,9.111561,-160.759689
16,1884,8700,23080,-1249,309,-393,-0.11,-0.15,-0.96,-0.187744,19.372078,8.747338,-159.980408
17,1192,9040,25900,-1363,545,-530,-0.1,-0.14,-0.97,-0.193054,17.896614,7.971153,-159.102676
18,688,9516,26244,-1600,376,-597,-0.09,-0.12,-0.97,-0.199646,16.230293,7.04155,-158.066498
19,1404,9328,24912,-1778,132,-577,-0.08,-0.11,-0.97,-0.20697,14.370175,6.402657,-156.963943
20,1792,8776,23864,-1903,-18,-464,-0.08,-0.09,-0.97,-0.213928,12.378891,6.090801,-155.929886
21,1440,8320,22184,-1987,-59,-392,-0.07,-0.08,-0.97,-0.219788,10.261944,5.999184,-155.042755
22,1188,7540,21380,-2078,58,-458,-0.07,-0.06,-0.97,-0.225342,8.094789,5.893178,-154.214066
23,1636,7624,20940,-2150,68,-525,-0.06,-0.04,-0.97,-0.231445,5.860916,5.684911,-153.344925
24,2372,7488,20112,-2263,-39,-538,-0.05,-0.02,-0.97,-0.238281,3.554767,5.560369,-152.414154
25,2872,6812,17304,-2445,-15,-515,-0.05,0.0,-0.97,-0.244934,1.101916,5.625595,-151.52565
26,3152,5716,15776,-2486,151,-515,-0.04,0.03,-0.97,-0.251465,-1.510723,5.632796,-150.683807
27,3760,4256,13456,-2348,169,-524,-0.04,0.05,-0.96,-0.257874,-4.104819,5.551688,-149.902359
28,4052,3496,13148,-2192,166,-522,-0.03,0.07,-0.96,-0.26416,-6.578584,5.528185,-149.172363
29,4532,2808,11880,-2053,126,-469,-0.03,0.09,-0.96,-0.270203,-8.845387,5.584783,-148.495285
30,4648,1564,10036,-1994,181,-354,-0.02,0.11,-0.96,-0.275269,-11.009413,5.693714,-147.957062
31,3764,336,9180,-1874,254,-285,-0.02,0.12,-0.95,-0.279236,-13.169544,5.698923,-147.583511
32,3832,-804,7848,-1675,246,-381,-0.01,0.14,-0.95,-0.28302,-15.215952,5.651095,-147.261215
33,4448,-1104,7548,-1433,282,-468,-0.0,0.16,-0.94,-0.287842,-17.020287,5.656312,-146.821442
34,5324,-1336,7708,-1297,294,-412,-0.0,0.17,-0.94,-0.293152,-18.558142,5.690164,-146.319214
35,5084,-2248,6268,-1205,278,-242,0.0,0.18,-0.94,-0.297363,-20.010056,5.741652,-145.950287
36,4560,-2972,6136,-1058,318,-205,0.01,0.19,-0.93,-0.300354,-21.409035,5.747361,-145.739166
37,3828,-3456,6792,-816,281,-199,0.01,0.2,-0.93,-0.302979,-22.580664,5.674855,-145.566406
38,4152,-3672,6672,-642,224,-230,0.02,0.21,-0.93,-0.305542,-23.491194,5.640903,-145.376984
39,4548,-3776,7584,-521,295,-213,0.02,0.21,-0.93,-0.30835,-24.215643,5.660091,-145.135513
40,3452,-4424,8484,-439,198,-87,0.02,0.22,-0.92,-0.310791,-24.805412,5.608854,-144.932861
41,2896,-5088,8064,-371,97,-68,0.02,0.22,-0.92,-0.311951,-25.338055,5.584629,-144.868195
42,3356,-5428,8240,-216,116,-162,0.02,0.23,-0.92,-0.312988,-25.789953,5.6329,-144.801758
43,3496,-4500,10336,-74,172,-165,0.02,0.23,-0.92,-0.315125,-26.022814,5.685132,-144.578384
44,3384,-4916,10028,-59,53,-110,0.02,0.23,-0.92,-0.317017,-26.084555,5.72491,-144.362564
45,3028,-5392,10148,13,-45,-55,0.02,0.23,-0.92,-0.317932,-26.138893,5.86999,-144.243912
46,2960,-5696,10768,114,-127,-57,0.02,0.23,-0.92,-0.318237,-26.090895,6.063393,-144.174362
47,2880,-5812,11360,138,-162,-66,0.02,0.23,-0.92,-0.318481,-25.959742,6.327986,-144.091599
48,2452,-6132,11248,77,-192,-69,0.02,0.23,-0.92,-0.318665,-25.834301,6.621353,-144.011688
