seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3724,7660,19272,89,158,-27,0.22,-0.03,0.39,0.893311,21.821262,13.122324,-46.016838
1,3432,7772,19604,68,137,-60,0.22,-0.03,0.39,0.893372,21.858093,13.005002,-45.997047
2,3328,8252,19924,26,164,-139,0.22,-0.03,0.39,0.893677,21.91534,12.743109,-45.908237
3,3640,8180,20404,-13,184,-162,0.22,-0.03,0.39,0.894287,21.957514,12.423531,-45.753658
4,3800,8212,21428,-68,204,-149,0.21,-0.02,0.39,0.895081,21.941359,12.075305,-45.58289
5,3204,8360,22780,-108,141,-117,0.21,-0.02,0.39,0.895935,21.834867,11.73442,-45.450291
6,2968,8416,23484,-114,-27,-84,0.21,-0.02,0.39,0.89679,21.673571,11.470944,-45.346001
7,2948,8560,24364,-147,-42,-102,0.21,-0.02,0.39,0.897522,21.499897,11.363075,-45.257317
8,3128,8976,25704,-268,7,-123,0.21,-0.02,0.39,0.898499,21.259615,11.245083,-45.147194
9,3656,9184,26524,-434,70,-124,0.2,-0.02,0.39,0.89978,20.877245,11.058547,-45.028774
10,3260,8956,27596,-694,105,-62,0.2,-0.02,0.38,0.901367,20.271465,10.826237,-44.953548
11,2444,8728,27104,-994,85,-20,0.19,-0.02,0.38,0.903259,19.322668,10.575775,-44.976067
12,1696,8500,26520,-1204,44,-58,0.18,-0.02,0.38,0.905518,18.034115,10.331556,-45.037628
13,1440,8492,25560,-1361,-31,-138,0.17,-0.03,0.38,0.908203,16.553619,10.099235,-45.024868
14,2004,8136,23944,-1471,-35,-243,0.15,-0.03,0.38,0.911194,14.956795,9.914394,-44.897007
15,3064,8124,23820,-1574,59,-304,0.14,-0.04,0.38,0.91449,13.299136,9.73666,-44.627003
16,3400,8332,23100,-1728,-19,-242,0.12,-0.04,0.37,0.917847,11.555192,9.528694,-44.288227
17,3168,7248,20360,-1868,-103,-142,0.11,-0.05,0.37,0.920776,9.661164,9.483715,-44.007622
18,2868,6232,18572,-1881,-57,-169,0.09,-0.05,0.37,0.923157,7.627017,9.553751,-43.794102
19,3524,5688,16836,-1847,-35,-257,0.08,-0.06,0.37,0.925415,5.583903,9.573412,-43.493046
20,4312,5424,15288,-1796,25,-286,0.06,-0.07,0.36,0.927673,3.626334,9.600852,-43.057255
21,4088,4468,14672,-1726,67,-229,0.04,-0.07,0.36,0.929626,1.74842,9.620076,-42.574062
22,4028,3660,13792,-1640,-165,-167,0.03,-0.08,0.35,0.931091,-0.072846,9.647227,-42.13364
23,4708,2384,11364,-1535,-286,-151,0.02,-0.09,0.35,0.931885,-1.814464,9.972638,-41.761482
24,4664,1484,10016,-1467,-144,-174,0.0,-0.1,0.35,0.932251,-3.485504,10.446687,-41.406883
25,4420,612,10004,-1336,-25,-211,-0.01,-0.1,0.35,0.932678,-5.095354,10.756103,-40.975063
26,4620,240,10224,-1155,-66,-230,-0.02,-0.11,0.34,0.933105,-6.563134,10.947834,-40.486546
27,5288,-300,9616,-1018,-79,-211,-0.03,-0.11,0.34,0.933472,-7.82128,11.2095,-39.996353
28,5036,-1072,9484,-945,-28,-173,-0.04,-0.12,0.34,0.933655,-8.950942,11.50064,-39.549049
29,4876,-1580,9364,-789,-4,-198,-0.05,-0.13,0.33,0.933716,-10.011827,11.723951,-39.122868
30,5012,-1728,9960,-616,37,-203,-0.05,-0.13,0.33,0.933838,-10.897823,11.910694,-38.699482
31,5220,-1612,10720,-455,44,-196,-0.06,-0.13,0.33,0.934143,-11.569817,12.056833,-38.291092
32,5160,-1656,11616,-337,27,-144,-0.06,-0.13,0.32,0.934448,-12.033401,12.203644,-37.941647
33,4764,-1756,11784,-275,10,-90,-0.06,-0.14,0.32,0.934631,-12.369953,12.345953,-37.692226
34,4760,-1852,12140,-190,-7,-81,-0.07,-0.14,0.32,0.934692,-12.633806,12.472835,-37.518009
35,5056,-1940,12560,-113,-6,-68,-0.07,-0.14,0.32,0.934692,-12.797665,12.604282,-37.392002
36,4824,-2460,12880,-100,44,-38,-0.07,-0.14,0.32,0.934753,-12.879428,12.731924,-37.298038
37,4184,-2668,13008,-83,61,-51,-0.07,-0.14,0.32,0.934814,-12.965553,12.780302,-37.229435
38,3816,-2556,12992,-10,56,-96,-0.07,-0.14,0.32,0.934998,-13.028568,12.77897,-37.134575
39,4108,-2652,13416,123,-20,-140,-0.07,-0.14,0.32,0.935303,-12.984777,12.788206,-37.026684
