seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2016,10256,18600,-176,157,-107,0.19,0.16,0.85,0.462769,27.419443,10.14115,-124.505486
1,2212,10644,17416,-239,116,-163,0.19,0.16,0.85,0.464172,27.206207,9.852946,-124.35717
2,2372,10532,18780,-199,153,-169,0.19,0.16,0.85,0.465881,27.004616,9.542735,-124.167946
3,2228,10648,19420,-186,30,-129,0.18,0.16,0.85,0.467468,26.828144,9.276896,-123.985458
4,1868,10896,18852,-179,-63,-107,0.18,0.16,0.85,0.468811,26.672333,9.165447,-123.803001
5,1584,11088,19856,-153,-2,-165,0.18,0.16,0.85,0.470398,26.553541,9.059065,-123.584991
6,2400,11396,21028,-140,-12,-201,0.18,0.16,0.85,0.472351,26.455929,8.867505,-123.333504
7,3224,11004,22100,-216,19,-151,0.18,0.16,0.85,0.474304,26.325668,8.71872,-123.069283
8,2392,9996,23064,-393,32,-73,0.18,0.16,0.85,0.475769,25.992489,8.59656,-122.865067
9,1888,10212,22124,-497,-6,-115,0.17,0.15,0.85,0.477234,25.40126,8.464637,-122.65255
10,2176,10572,23448,-470,192,-170,0.17,0.15,0.85,0.47937,24.80648,8.25664,-122.361961
11,1188,10980,26800,-524,186,-117,0.16,0.15,0.85,0.481201,24.21508,7.837792,-122.164734
12,1136,10896,26000,-738,-125,-111,0.16,0.14,0.85,0.483276,23.444387,7.575367,-121.88945
13,1384,10476,24848,-1001,-53,-144,0.15,0.13,0.85,0.486023,22.430788,7.532301,-121.468056
14,772,10000,24968,-1236,115,-191,0.15,0.13,0.85,0.489258,21.129486,7.321367,-121.007965
15,356,10024,25636,-1401,123,-260,0.14,0.12,0.85,0.493042,19.576994,6.931758,-120.511124
16,348,9812,26068,-1580,-154,-294,0.13,0.1,0.85,0.49762,17.887564,6.616603,-119.891762
17,1152,9752,24372,-1832,-332,-348,0.12,0.09,0.85,0.50293,15.982855,6.659409,-119.123116
18,1684,9244,22660,-2070,-252,-418,0.11,0.07,0.85,0.508911,13.850992,6.817057,-118.264099
19,1428,8312,22200,-2226,-17,-493,0.1,0.05,0.85,0.515442,11.517504,6.838035,-117.377045
20,1848,8200,22344,-2322,-50,-575,0.09,0.04,0.85,0.522461,9.053935,6.644294,-116.481201
21,2916,7656,19668,-2405,-178,-533,0.08,0.02,0.84,0.529602,6.521437,6.658828,-115.562187
22,3016,6624,18156,-2395,-113,-480,0.07,-0.0,0.84,0.53595,3.954473,6.824656,-114.756714
23,3340,5452,16796,-2336,-73,-480,0.06,-0.02,0.84,0.541748,1.422315,6.959747,-114.044922
24,3536,5608,15928,-2293,32,-498,0.05,-0.04,0.83,0.547302,-1.050704,7.071475,-113.379616
25,3932,5016,14904,-2290,51,-474,0.04,-0.06,0.83,0.552734,-3.451695,7.116332,-112.739311
26,4348,4072,12528,-2235,-2,-393,0.02,-0.08,0.83,0.557434,-5.842436,7.236126,-112.197311
27,4008,2524,10556,-2107,17,-304,0.01,-0.1,0.82,0.561035,-8.180563,7.442924,-111.805367
28,3368,1316,8984,-1944,63,-345,0.0,-0.11,0.82,0.563965,-10.423954,7.586911,-111.503479
29,4480,892,7932,-1687,64,-534,-0.01,-0.13,0.81,0.567627,-12.49072,7.714014,-111.093109
30,5772,732,8120,-1537,134,-539,-0.01,-0.14,0.81,0.572266,-14.287348,7.936803,-110.52771
31,5904,192,8116,-1464,189,-358,-0.02,-0.15,0.8,0.576477,-15.895741,8.143762,-110.009689
32,4824,-1104,7156,-1351,167,-180,-0.03,-0.16,0.8,0.578979,-17.475479,8.277046,-109.726967
33,4116,-1724,6892,-1103,131,-167,-0.04,-0.18,0.79,0.580261,-18.938751,8.346704,-109.610489
34,4932,-2568,7196,-870,142,-216,-0.04,-0.18,0.79,0.581665,-20.112965,8.449948,-109.461777
35,5032,-3148,7652,-745,207,-185,-0.05,-0.19,0.79,0.583435,-21.068493,8.550591,-109.24823
36,4372,-3280,8040,-632,234,-141,-0.05,-0.2,0.79,0.584961,-21.901463,8.551409,-109.055809
37,4144,-3812,8416,-512,227,-141,-0.06,-0.2,0.78,0.586243,-22.595007,8.515544,-108.890106
38,4004,-4220,8976,-421,201,-139,-0.06,-0.2,0.78,0.587524,-23.159912,8.46603,-108.716934
39,4012,-4304,8600,-306,185,-135,-0.06,-0.21,0.78,0.588806,-23.617304,8.441223,-108.537849
40,3648,-4108,9636,-159,204,-116,-0.06,-0.21,0.78,0.590088,-23.91069,8.407772,-108.350456
41,3544,-4148,10228,-46,107,-87,-0.07,-0.21,0.78,0.591309,-24.016392,8.370001,-108.164383
42,2664,-4920,10716,43,10,-78,-0.07,-0.21,0.78,0.592041,-24.007441,8.408155,-108.056793
43,2420,-5176,10868,85,-55,-140,-0.06,-0.21,0.77,0.592712,-23.947277,8.498684,-107.95993
