seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2664,9080,19344,0,152,-86,-0.25,-0.03,-0.52,-0.816101,26.281385,11.775813,-61.621735
1,2600,10088,19504,-26,67,-152,-0.24,-0.03,-0.52,-0.816467,26.260221,11.638603,-61.579594
2,3348,10608,21140,-23,-36,-155,-0.24,-0.03,-0.52,-0.817505,26.278191,11.422949,-61.388554
3,3444,10352,21476,-71,-150,-49,-0.24,-0.03,-0.52,-0.818359,26.277472,11.341927,-61.218754
4,3472,10300,22508,-80,-103,-60,-0.24,-0.03,-0.52,-0.81897,26.194529,11.400224,-61.130718
5,3044,10004,24912,-144,-54,-56,-0.24,-0.03,-0.52,-0.819641,26.059399,11.407055,-61.066605
6,1964,9584,25988,-358,-89,-24,-0.24,-0.03,-0.52,-0.820618,25.758396,11.334151,-61.054127
7,1496,9184,25544,-607,-56,-141,-0.23,-0.03,-0.52,-0.822205,25.145557,11.245033,-61.092415
8,1792,8980,26224,-689,12,-284,-0.23,-0.03,-0.52,-0.825012,24.28553,11.008244,-61.027386
9,2700,9440,28800,-749,-47,-313,-0.22,-0.02,-0.51,-0.828613,23.359114,10.667829,-60.825691
10,3692,9632,29228,-1070,-250,-208,-0.21,-0.02,-0.51,-0.832397,22.334139,10.457434,-60.594872
11,3544,9400,28152,-1575,-226,-95,-0.2,-0.01,-0.51,-0.836121,20.886013,10.546196,-60.512676
12,3000,9108,26260,-1887,-54,-89,-0.19,-0.0,-0.51,-0.840149,18.881445,10.646569,-60.577072
13,2092,8664,26156,-2070,199,-95,-0.17,0.01,-0.51,-0.844299,16.603373,10.52213,-60.66721
14,556,8100,26280,-2174,212,-108,-0.15,0.01,-0.51,-0.848389,14.131155,10.096267,-60.758835
15,1204,7664,24196,-2222,25,-248,-0.13,0.02,-0.51,-0.852478,11.585237,9.636528,-60.738617
16,2112,8052,22508,-2255,117,-381,-0.11,0.03,-0.5,-0.85675,9.088011,9.371533,-60.488129
17,2552,8112,21820,-2378,262,-398,-0.09,0.04,-0.5,-0.861206,6.641564,9.041135,-60.045818
18,2572,7232,20060,-2520,232,-384,-0.07,0.05,-0.49,-0.865356,4.101538,8.607388,-59.537296
19,3208,6404,17260,-2488,178,-435,-0.05,0.06,-0.49,-0.86908,1.432782,8.287219,-58.966736
20,3348,5776,15740,-2386,228,-479,-0.03,0.07,-0.48,-0.872375,-1.17004,8.087155,-58.294415
21,3716,5300,14612,-2305,201,-516,-0.01,0.08,-0.48,-0.875488,-3.630985,7.898717,-57.49942
22,4868,4416,12640,-2260,199,-525,0.01,0.08,-0.47,-0.878235,-5.994018,7.796832,-56.625973
23,4800,3492,11352,-2178,248,-467,0.03,0.09,-0.46,-0.880554,-8.33085,7.790481,-55.695217
24,5128,2276,9632,-2027,252,-452,0.05,0.1,-0.46,-0.882324,-10.600931,7.761111,-54.763355
25,5232,1356,8664,-1827,341,-422,0.07,0.11,-0.45,-0.883667,-12.726139,7.756378,-53.821159
26,4584,712,8780,-1631,419,-389,0.08,0.12,-0.44,-0.884766,-14.65906,7.669569,-52.870224
27,4748,32,8056,-1449,350,-414,0.1,0.12,-0.44,-0.885681,-16.384792,7.495465,-51.932068
28,4696,-728,8080,-1281,352,-431,0.11,0.13,-0.43,-0.886597,-17.913187,7.425644,-50.984272
29,4924,-1284,8080,-1157,351,-431,0.12,0.13,-0.42,-0.887573,-19.273071,7.380308,-50.021847
30,5052,-1888,7884,-1046,349,-373,0.13,0.13,-0.42,-0.88855,-20.508833,7.347191,-49.064129
31,4708,-2404,7392,-963,386,-281,0.14,0.14,-0.41,-0.889221,-21.641699,7.313777,-48.185665
32,3836,-3176,8448,-769,336,-217,0.15,0.14,-0.41,-0.889526,-22.697464,7.193244,-47.421322
33,4452,-3512,8092,-552,165,-238,0.16,0.14,-0.4,-0.889709,-23.534517,7.097394,-46.795914
34,4664,-3572,8764,-407,192,-236,0.16,0.14,-0.4,-0.890076,-24.129541,7.187786,-46.260517
35,4596,-3788,9572,-371,249,-213,0.17,0.15,-0.4,-0.890625,-24.568775,7.252385,-45.760731
36,4536,-4200,9580,-372,233,-147,0.17,0.15,-0.39,-0.891235,-24.966467,7.248868,-45.279312
37,4324,-4608,9368,-310,203,-58,0.17,0.15,-0.39,-0.891479,-25.370951,7.228908,-44.89119
38,3508,-5460,9520,-222,197,-17,0.18,0.15,-0.39,-0.891418,-25.727226,7.185823,-44.635487
39,3072,-5756,9540,-134,188,-64,0.18,0.15,-0.39,-0.891296,-26.007763,7.08471,-44.448425
40,3124,-5644,10064,-24,137,-90,0.18,0.15,-0.39,-0.891479,-26.198009,7.006585,-44.244179
41,3172,-5752,10452,84,10,-89,0.18,0.15,-0.39,-0.891907,-26.235645,7.003756,-44.079693
42,3240,-6084,10596,169,-77,-123,0.18,0.15,-0.39,-0.892334,-26.141901,7.132294,-44.009712
43,3192,-5660,11056,234,-142,-161,0.18,0.15,-0.39,-0.892944,-25.960524,7.376511,-43.951683
44,3428,-5496,10888,247,-177,-161,0.18,0.15,-0.38,-0.893738,-25.686216,7.693487,-43.905346
45,3580,-5496,10620,254,-106,-127,0.17,0.15,-0.38,-0.89447,-25.399628,8.046074,-43.872074
