seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4600,8368,17520,94,91,-32,0.23,-0.06,0.21,0.950623,24.44784,11.469816,-24.614679
1,4016,7984,17808,35,161,60,0.23,-0.05,0.21,0.950378,24.508497,11.384842,-24.679043
2,3236,7508,18180,29,139,48,0.23,-0.05,0.21,0.950256,24.492058,11.24892,-24.783831
3,3168,7780,18580,82,93,-58,0.23,-0.05,0.21,0.950256,24.490692,11.097745,-24.812773
4,3380,8092,19536,82,79,-141,0.23,-0.05,0.21,0.950378,24.569849,10.910073,-24.70528
5,3628,7972,20192,0,60,-110,0.23,-0.05,0.21,0.950684,24.605297,10.735408,-24.549841
6,3436,7836,21400,-20,65,-38,0.22,-0.05,0.21,0.950989,24.528606,10.597839,-24.47752
7,3052,8164,22320,-17,28,-6,0.22,-0.05,0.21,0.951294,24.403605,10.49986,-24.471888
8,2688,8592,23968,-47,32,-43,0.22,-0.05,0.21,0.951599,24.276411,10.379175,-24.456976
9,3064,8956,24908,-172,38,-104,0.22,-0.05,0.21,0.952271,24.056061,10.216693,-24.368769
10,3728,9240,25832,-337,87,-105,0.22,-0.04,0.21,0.953247,23.675205,10.028317,-24.248158
11,3264,9164,26924,-590,125,-16,0.21,-0.04,0.2,0.954651,23.053879,9.809246,-24.166378
12,2516,8556,26644,-851,54,34,0.2,-0.04,0.2,0.956421,22.073591,9.616975,-24.193844
13,2596,8256,25752,-1000,-5,-25,0.19,-0.04,0.2,0.958557,20.837845,9.485305,-24.207985
14,2912,8488,25504,-1110,57,-75,0.18,-0.05,0.2,0.960876,19.505302,9.366067,-24.135435
15,2636,8432,26112,-1275,93,-64,0.17,-0.05,0.2,0.963318,18.068426,9.160764,-24.021254
16,2224,8072,24944,-1505,11,-67,0.15,-0.05,0.2,0.965881,16.421574,8.977532,-23.894342
17,2128,7512,22872,-1698,12,-126,0.14,-0.05,0.2,0.968567,14.547379,8.850492,-23.713268
18,1888,7144,22228,-1809,57,-214,0.12,-0.05,0.2,0.971252,12.541471,8.676871,-23.41729
19,2060,6228,20736,-1916,12,-313,0.1,-0.06,0.19,0.973938,10.451219,8.481999,-22.973619
20,2600,5504,18868,-2005,22,-408,0.08,-0.06,0.19,0.976562,8.255773,8.347187,-22.379862
21,3140,5212,17564,-2005,41,-482,0.06,-0.06,0.18,0.978943,6.034086,8.234001,-21.652784
22,3740,4460,16952,-1979,19,-480,0.05,-0.06,0.18,0.980957,3.86404,8.172131,-20.837334
23,4188,3596,15292,-1969,2,-450,0.03,-0.07,0.17,0.982544,1.708308,8.216782,-20.016417
24,3908,2868,14100,-1863,-5,-426,0.01,-0.07,0.17,0.983582,-0.411363,8.314542,-19.215143
25,4280,2428,13276,-1695,-35,-431,-0.01,-0.08,0.16,0.984253,-2.369473,8.446885,-18.407789
26,4556,1724,13052,-1585,-31,-411,-0.02,-0.08,0.15,0.984619,-4.14176,8.63599,-17.601444
27,4784,1128,12048,-1567,-53,-373,-0.04,-0.08,0.15,0.984619,-5.850267,8.866383,-16.82074
28,4728,56,9716,-1479,-36,-348,-0.05,-0.09,0.14,0.984314,-7.567505,9.137545,-16.062654
29,4904,-352,9472,-1344,31,-368,-0.07,-0.09,0.14,0.983826,-9.197599,9.399646,-15.308643
30,5660,-928,9516,-1141,71,-387,-0.08,-0.1,0.13,0.983337,-10.612434,9.595967,-14.529291
31,6048,-1400,9676,-1015,85,-311,-0.09,-0.1,0.13,0.982849,-11.822327,9.802245,-13.789548
32,5636,-2008,9252,-890,19,-195,-0.1,-0.1,0.12,0.982178,-12.924002,10.012978,-13.191236
33,5532,-2684,8548,-703,-4,-152,-0.11,-0.1,0.12,0.981323,-13.896543,10.268701,-12.737327
34,5320,-2772,9408,-486,109,-190,-0.11,-0.11,0.12,0.980652,-14.655411,10.47554,-12.335148
35,5060,-2836,10204,-354,121,-211,-0.12,-0.11,0.12,0.980347,-15.148564,10.575443,-11.942164
36,4788,-2968,10288,-267,90,-207,-0.12,-0.11,0.11,0.980164,-15.49689,10.667359,-11.575584
37,4848,-2788,10416,-148,82,-229,-0.12,-0.11,0.11,0.980103,-15.733027,10.780779,-11.227736
