seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2160,10948,18884,-121,271,-72,-0.05,-0.26,-0.95,0.164001,28.498575,10.18679,160.297028
1,1380,11132,20468,-118,305,-120,-0.05,-0.25,-0.95,0.16394,28.423559,9.954656,160.364014
2,1100,11288,21468,-158,115,-194,-0.04,-0.25,-0.95,0.162598,28.169912,9.231733,160.686127
3,1524,11404,21580,-211,49,-230,-0.04,-0.25,-0.95,0.161621,28.064941,9.050172,160.831985
4,1916,11392,23112,-235,76,-236,-0.04,-0.25,-0.96,0.15802,27.706324,8.576353,161.317627
5,1764,11224,24496,-277,36,-210,-0.04,-0.25,-0.96,0.156921,27.560558,8.420114,161.466415
6,1700,10776,26512,-462,-48,-158,-0.03,-0.24,-0.96,0.153809,26.891026,8.077279,161.854263
7,1076,10444,27180,-717,-44,-134,-0.03,-0.24,-0.96,0.152893,26.538353,8.001443,161.956161
8,96,9436,26300,-1021,40,-242,-0.03,-0.22,-0.96,0.149963,24.848446,7.677828,162.287064
9,-224,10132,27500,-1062,55,-335,-0.03,-0.22,-0.96,0.148499,24.169796,7.496752,162.463181
10,1084,10728,28684,-1290,-163,-353,-0.03,-0.2,-0.97,0.142334,22.058653,6.955544,163.190536
11,980,10112,27384,-1545,-201,-274,-0.03,-0.19,-0.97,0.140137,21.249706,6.908596,163.421509
12,-360,8760,26504,-1777,-51,-407,-0.04,-0.16,-0.98,0.134155,18.31521,6.765157,164.065872
13,1036,8488,27004,-1834,-27,-597,-0.04,-0.16,-0.98,0.131409,17.26194,6.615581,164.389404
14,2960,10064,27524,-2097,-98,-564,-0.04,-0.13,-0.98,0.120667,14.01052,6.24285,165.653549
15,2528,10172,25992,-2363,-89,-408,-0.04,-0.12,-0.99,0.117371,12.820115,6.214439,166.040878
16,380,9760,23836,-2583,-9,-399,-0.04,-0.08,-0.99,0.109497,8.816997,6.127051,167.01828
17,640,9292,22196,-2666,-15,-534,-0.05,-0.07,-0.99,0.106689,7.424794,6.040245,167.384399
18,2752,8420,18512,-2861,95,-702,-0.05,-0.03,-0.99,0.095154,3.116375,5.812828,168.875
19,3372,7756,16396,-2918,203,-711,-0.05,-0.02,-0.99,0.090698,1.610264,5.745288,169.454865
20,3716,6596,13136,-2810,279,-634,-0.05,0.02,-1.0,0.077454,-2.955312,5.481415,171.208344
21,3748,5412,11948,-2621,177,-572,-0.05,0.03,-1.0,0.073364,-4.412048,5.410513,171.756699
22,4400,3748,8852,-2266,14,-501,-0.05,0.07,-0.99,0.062439,-8.410523,5.551115,173.251633
23,4836,3124,7928,-2078,23,-464,-0.05,0.08,-0.99,0.059204,-9.606849,5.683373,173.705826
24,4916,1372,6384,-1820,68,-404,-0.06,0.11,-0.99,0.050171,-12.836229,6.097752,174.988815
25,5040,884,5760,-1671,151,-419,-0.06,0.12,-0.99,0.047363,-13.824533,6.22587,175.391251
26,5200,156,5576,-1427,234,-401,-0.06,0.14,-0.99,0.038574,-16.4806,6.444062,176.604782
27,5040,-96,6400,-1240,233,-341,-0.06,0.15,-0.99,0.035767,-17.260153,6.496412,176.985092
28,4740,-1680,6328,-1034,112,-252,-0.06,0.16,-0.98,0.029053,-19.202885,6.673855,177.906387
29,4700,-2280,5840,-950,163,-266,-0.06,0.17,-0.98,0.027222,-19.787102,6.762535,178.167953
30,4240,-3036,7068,-799,273,-311,-0.07,0.18,-0.98,0.020996,-21.384089,6.880805,178.995514
31,4312,-3244,7072,-699,179,-303,-0.06,0.19,-0.98,0.018799,-21.846483,6.885182,179.271805
32,4720,-3432,6980,-444,83,-283,-0.07,0.2,-0.98,0.012939,-22.947252,7.12133,-179.961319
33,4576,-3552,7780,-317,93,-271,-0.07,0.2,-0.98,0.011169,-23.191326,7.238199,-179.72731
34,5016,-4080,8420,-200,40,-223,-0.07,0.2,-0.98,0.006348,-23.678364,7.551872,-179.103226
35,5288,-4224,8708,-141,35,-167,-0.07,0.2,-0.98,0.005066,-23.781961,7.68282,-178.929153
36,4688,-4476,9456,-81,44,-29,-0.07,0.21,-0.98,0.002502,-24.019249,7.999477,-178.566559
37,3688,-5080,10036,-8,-31,50,-0.07,0.21,-0.98,0.002319,-24.072531,8.065065,-178.5289
38,3088,-5568,10040,141,-178,13,-0.07,0.21,-0.98,0.003418,-24.087942,8.319938,-178.592468
