seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3792,8428,17784,-71,174,-36,0.21,0.04,0.65,0.731262,21.90093,12.741479,-80.133667
1,3500,8236,17548,-6,205,1,0.21,0.04,0.65,0.731262,21.897249,12.467403,-80.209961
2,3000,7864,17296,76,164,-11,0.21,0.04,0.65,0.731079,21.949343,12.217221,-80.291405
3,3132,7864,17540,170,163,-56,0.21,0.05,0.65,0.730835,22.122057,11.983331,-80.330925
4,3580,7976,18860,218,182,-63,0.21,0.05,0.65,0.730713,22.381794,11.711627,-80.324203
5,3544,7896,19520,141,188,-19,0.21,0.05,0.65,0.730408,22.62425,11.462478,-80.351715
6,2512,7828,20196,45,181,-2,0.21,0.05,0.65,0.730103,22.701544,11.199094,-80.449425
7,1560,8092,21040,56,55,-79,0.21,0.06,0.65,0.730164,22.701904,10.923002,-80.514008
8,2244,8456,21524,114,-91,-175,0.21,0.06,0.65,0.731018,22.778868,10.752149,-80.374008
9,2732,8612,23520,97,-61,-176,0.21,0.06,0.65,0.732117,22.925932,10.650192,-80.140289
10,2732,9140,24784,-36,-99,-141,0.21,0.06,0.64,0.733276,22.956438,10.550819,-79.941399
11,2964,9464,24716,-222,-141,-109,0.21,0.06,0.64,0.734619,22.787376,10.51849,-79.771347
12,3164,9964,25352,-410,-55,-92,0.21,0.06,0.64,0.736084,22.400824,10.503351,-79.659164
13,2932,9652,26452,-637,32,-56,0.2,0.05,0.64,0.737793,21.791927,10.383864,-79.615372
14,2456,9068,25140,-889,-3,7,0.19,0.05,0.64,0.739624,20.859537,10.231408,-79.671745
15,1704,8184,24704,-1023,6,24,0.19,0.04,0.64,0.741516,19.66328,10.107067,-79.789391
16,1860,7804,24596,-1059,-43,-66,0.18,0.04,0.64,0.743713,18.369902,9.964314,-79.865845
17,2124,7964,24156,-1161,-15,-135,0.17,0.03,0.64,0.74646,17.044401,9.838983,-79.822136
18,2164,8428,23644,-1288,66,-157,0.16,0.02,0.64,0.749573,15.637641,9.657556,-79.723099
19,2464,8448,23940,-1405,61,-130,0.15,0.02,0.64,0.752686,14.142159,9.414604,-79.628021
20,2580,8248,23052,-1546,-60,-86,0.13,0.01,0.64,0.755615,12.515684,9.270552,-79.54657
21,2372,8056,21368,-1663,-37,-91,0.12,-0.0,0.64,0.75824,10.758624,9.261019,-79.487854
22,1880,7376,21288,-1703,13,-172,0.11,-0.01,0.64,0.761108,8.949584,9.168233,-79.366402
23,2452,6592,19512,-1793,-25,-252,0.1,-0.02,0.64,0.764343,7.094522,9.067437,-79.141899
24,2984,5512,18068,-1901,80,-281,0.08,-0.03,0.63,0.767883,5.138988,8.984211,-78.825584
25,2484,4896,17356,-1948,78,-288,0.07,-0.04,0.63,0.771301,3.052007,8.83414,-78.494637
26,2796,4056,14788,-1886,-74,-308,0.05,-0.05,0.63,0.774536,0.963095,8.794804,-78.120651
27,3276,3268,13008,-1720,-58,-345,0.04,-0.07,0.62,0.777466,-1.008371,8.919591,-77.718864
28,3652,2476,13328,-1556,9,-387,0.03,-0.08,0.62,0.780457,-2.774212,9.024381,-77.242989
29,4104,1772,12848,-1473,-85,-389,0.02,-0.09,0.62,0.783386,-4.38661,9.158177,-76.72731
30,4628,1208,11324,-1425,-153,-351,0.01,-0.1,0.61,0.785889,-5.949629,9.455081,-76.242905
31,4500,536,10052,-1364,-76,-303,0.0,-0.11,0.61,0.787903,-7.478214,9.801737,-75.813568
32,4400,-224,9888,-1238,16,-305,-0.01,-0.12,0.6,0.789734,-8.936869,10.044669,-75.387215
33,4504,-908,9668,-1070,1,-335,-0.02,-0.12,0.6,0.791504,-10.248918,10.224601,-74.946724
34,5072,-1092,9452,-902,-39,-321,-0.02,-0.13,0.59,0.793335,-11.36153,10.468402,-74.484985
35,5256,-1016,10096,-754,-52,-230,-0.03,-0.14,0.59,0.7948,-12.2874,10.762003,-74.094032
36,5224,-1380,9308,-659,-94,-147,-0.03,-0.14,0.59,0.795593,-13.070236,11.075584,-73.839172
37,5052,-2084,9280,-567,26,-134,-0.04,-0.15,0.59,0.796082,-13.772335,11.350702,-73.649124
38,4800,-2388,9688,-464,132,-160,-0.04,-0.15,0.58,0.796753,-14.38695,11.462994,-73.422745
39,5040,-2212,10456,-316,131,-157,-0.04,-0.16,0.58,0.797729,-14.831116,11.49315,-73.151222
40,4904,-2332,10724,-201,75,-95,-0.05,-0.16,0.58,0.798523,-15.108756,11.547914,-72.941513
41,4356,-2700,11440,-88,18,-56,-0.05,-0.16,0.58,0.79895,-15.257311,11.632099,-72.828514
42,4020,-2984,11700,19,-116,-81,-0.05,-0.16,0.58,0.799133,-15.290229,11.780112,-72.789001
43,4072,-2920,12044,113,-168,-147,-0.04,-0.16,0.58,0.7995,-15.197904,12.047404,-72.73912
