seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4128,7612,18252,-35,109,38,0.17,0.12,0.88,0.417236,20.976732,12.234954,-130.270538
1,3492,7656,18556,-58,71,57,0.17,0.12,0.88,0.41687,20.942581,12.179411,-130.3311
2,3372,7800,17800,-32,-19,3,0.17,0.12,0.89,0.416321,20.85935,12.088793,-130.421967
3,3560,7620,18184,33,12,-33,0.17,0.12,0.89,0.416382,20.879557,12.077978,-130.417374
4,3564,7796,19472,65,11,-41,0.17,0.12,0.88,0.416565,21.014175,11.977095,-130.421234
5,3224,7860,20028,39,-28,-35,0.17,0.12,0.88,0.416626,21.063656,11.944507,-130.424393
6,2604,7608,20300,-8,-91,-31,0.17,0.12,0.88,0.417053,21.107132,11.900387,-130.376816
7,2952,7704,20836,-29,-88,-104,0.17,0.12,0.88,0.417419,21.098156,11.898097,-130.323837
8,3376,7972,22000,-72,-19,-131,0.17,0.12,0.88,0.41925,21.022087,11.810899,-130.078766
9,3340,8324,23132,-137,-16,-97,0.17,0.12,0.88,0.419861,20.959143,11.745674,-130.001907
10,3004,8528,24532,-194,-64,-58,0.17,0.11,0.88,0.42157,20.652637,11.61012,-129.766739
11,3404,8548,25140,-301,-148,-51,0.17,0.11,0.88,0.422058,20.493647,11.595531,-129.692047
12,3484,8684,25852,-544,-56,-11,0.17,0.11,0.88,0.423889,19.790924,11.633618,-129.382385
13,2928,8408,26332,-753,-12,36,0.16,0.11,0.88,0.424438,19.419796,11.605985,-129.288605
14,2692,7876,25244,-1011,-43,0,0.16,0.09,0.89,0.426453,17.797691,11.457621,-128.947159
15,3064,7444,25020,-1158,-50,-78,0.15,0.09,0.89,0.42749,17.136541,11.411676,-128.780533
16,3616,6916,25080,-1302,-36,-83,0.15,0.07,0.89,0.431641,14.965695,11.297008,-128.143524
17,3544,6436,25020,-1383,-41,-49,0.14,0.07,0.89,0.432983,14.176413,11.267715,-127.938553
18,2608,6760,24556,-1482,-50,-6,0.13,0.05,0.89,0.436523,11.647554,11.202222,-127.408791
19,1940,6704,24444,-1558,-48,-23,0.13,0.04,0.89,0.437622,10.782766,11.170208,-127.252106
20,1932,6360,23536,-1715,-85,-141,0.12,0.02,0.89,0.44165,8.059002,11.024879,-126.716034
21,2380,6312,22864,-1820,-97,-222,0.11,0.01,0.89,0.443481,7.102613,10.987941,-126.48098
22,3204,5928,20856,-2010,-77,-268,0.1,-0.01,0.89,0.450134,4.062817,10.950129,-125.641861
23,3516,5300,19468,-2081,-24,-254,0.1,-0.02,0.89,0.452454,2.973347,10.955688,-125.358505
24,3580,4296,17824,-2083,44,-248,0.08,-0.05,0.88,0.458984,-0.386028,10.91833,-124.60997
25,3720,4048,16956,-2031,5,-254,0.08,-0.06,0.88,0.46106,-1.50189,10.891673,-124.387596
26,3916,3220,15000,-1882,-97,-250,0.07,-0.08,0.88,0.466919,-4.680969,11.009125,-123.763672
27,4600,2868,13976,-1758,-136,-270,0.06,-0.09,0.88,0.46875,-5.666947,11.112352,-123.569763
28,5040,2388,13428,-1656,-75,-228,0.05,-0.11,0.87,0.473938,-8.367716,11.526621,-123.022224
29,4920,1760,12748,-1647,-85,-178,0.05,-0.12,0.87,0.475464,-9.231005,11.653635,-122.871033
30,4976,528,10876,-1585,-101,-156,0.04,-0.14,0.87,0.478943,-11.875772,12.060332,-122.579796
31,5192,104,10328,-1464,-88,-154,0.04,-0.15,0.86,0.47998,-12.74101,12.205339,-122.502953
32,5116,-592,9568,-1264,-77,-123,0.03,-0.17,0.86,0.482727,-15.071427,12.643052,-122.311668
33,5548,-1216,9056,-1181,-72,-106,0.03,-0.17,0.86,0.483459,-15.768004,12.783727,-122.268745
34,5272,-2220,8584,-1117,119,-50,0.03,-0.19,0.85,0.485229,-17.754023,13.130836,-122.20681
35,4676,-2672,8016,-1066,195,-35,0.02,-0.19,0.85,0.485718,-18.403128,13.141214,-122.211266
36,4436,-3488,7428,-848,224,-127,0.01,-0.21,0.85,0.487366,-20.213068,13.024057,-122.2089
37,4376,-3648,8004,-681,225,-183,0.01,-0.21,0.85,0.488281,-20.703815,12.982446,-122.1511
38,5108,-3824,8432,-460,129,-198,0.01,-0.22,0.84,0.491516,-21.784897,12.965486,-121.863388
39,5424,-3720,8224,-367,98,-148,0.01,-0.22,0.84,0.492493,-22.040512,13.013135,-121.763885
40,5248,-4052,8780,-189,114,-56,0.0,-0.22,0.84,0.494446,-22.593723,13.157661,-121.567207
41,4860,-4148,9424,-84,107,-26,0.0,-0.23,0.84,0.494812,-22.697449,13.180407,-121.530182
42,4504,-4472,10192,58,42,-50,0.0,-0.23,0.84,0.495483,-22.760931,13.230557,-121.446503
43,4192,-4588,10660,98,18,-80,0.0,-0.23,0.84,0.495728,-22.721703,13.272279,-121.407265
44,3940,-4496,10436,174,-45,-138,0.01,-0.23,0.84,0.496826,-22.501526,13.431684,-121.22728
45,4152,-4036,10528,267,-60,-166,0.01,-0.22,0.84,0.497375,-22.376417,13.522364,-121.133949
