seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3424,11100,17684,-262,390,42,-0.1,-0.25,-0.96,0.009399,28.987986,11.373923,176.054932
1,2240,10572,17848,-219,342,147,-0.1,-0.25,-0.96,0.010315,28.831106,11.177662,176.025253
2,904,10484,18236,-101,170,12,-0.09,-0.24,-0.96,0.012329,28.568281,10.857414,175.921494
3,1820,11028,18976,-79,168,-199,-0.09,-0.24,-0.97,0.012329,28.444458,10.51784,176.021057
4,2116,12236,21256,-124,134,-206,-0.09,-0.24,-0.97,0.010498,28.396297,10.092328,176.329193
5,1792,11916,21668,-237,-25,-120,-0.09,-0.24,-0.97,0.008545,28.274437,9.753268,176.633453
6,1060,12284,22008,-309,-19,-144,-0.08,-0.24,-0.97,0.006958,28.00569,9.603701,176.862091
7,1532,11248,23400,-343,-34,-237,-0.08,-0.24,-0.97,0.004883,27.67205,9.380978,177.166
8,1948,11104,24008,-449,-74,-253,-0.08,-0.23,-0.97,0.001831,27.245775,9.14819,177.583359
9,1312,11164,24732,-599,-58,-232,-0.08,-0.23,-0.97,-0.001343,26.671127,8.971865,178.012421
10,1040,10904,26048,-742,-93,-240,-0.08,-0.22,-0.97,-0.004456,25.90741,8.770655,178.45723
11,1208,10200,26544,-968,-262,-245,-0.08,-0.21,-0.97,-0.007935,24.945297,8.595946,178.952179
12,1180,10216,25576,-1247,-292,-298,-0.08,-0.2,-0.98,-0.012085,23.678602,8.605238,179.508881
13,944,9460,25512,-1487,-223,-392,-0.08,-0.19,-0.98,-0.017029,22.150761,8.629189,-179.820526
14,1152,9716,25732,-1740,-27,-546,-0.08,-0.17,-0.98,-0.023071,20.339939,8.516454,-178.970428
15,1652,9488,26752,-2021,-12,-612,-0.08,-0.16,-0.98,-0.030457,18.294294,8.159424,-177.906494
16,2204,8576,24276,-2315,-117,-533,-0.07,-0.13,-0.99,-0.038513,15.913156,7.855,-176.749115
17,1112,7652,22776,-2340,-124,-483,-0.07,-0.11,-0.99,-0.045959,13.281219,7.751334,-175.666306
18,1556,7776,23004,-2279,-63,-588,-0.07,-0.09,-0.99,-0.053101,10.661555,7.664311,-174.62326
19,2392,7876,23844,-2400,-135,-589,-0.07,-0.07,-0.99,-0.061096,8.154216,7.525889,-173.493103
20,2928,7412,21344,-2565,-271,-475,-0.07,-0.04,-0.99,-0.069031,5.535727,7.579475,-172.37735
21,3196,6244,18868,-2625,-166,-416,-0.07,-0.02,-0.99,-0.075989,2.786936,7.851698,-171.371613
22,3248,5644,17980,-2615,9,-432,-0.07,0.01,-0.99,-0.082336,-0.024038,8.022708,-170.436996
23,3432,4944,17476,-2574,43,-447,-0.07,0.03,-0.99,-0.088867,-2.812379,8.048269,-169.501938
24,4060,4200,14860,-2539,-46,-425,-0.07,0.05,-0.99,-0.095459,-5.530416,8.106496,-168.582123
25,4676,3436,13124,-2457,18,-404,-0.07,0.08,-0.99,-0.101685,-8.216068,8.31068,-167.715118
26,4872,2540,11984,-2373,99,-353,-0.06,0.1,-0.99,-0.107727,-10.825999,8.492126,-166.892502
27,3948,1456,10296,-2248,114,-316,-0.06,0.12,-0.98,-0.11322,-13.375566,8.61079,-166.164825
28,4116,732,8400,-2049,107,-416,-0.06,0.14,-0.98,-0.118347,-15.808971,8.714558,-165.507355
29,5464,624,7840,-1830,187,-489,-0.06,0.17,-0.97,-0.127747,-19.034719,8.974922,-164.36319
30,6168,-212,7648,-1684,160,-390,-0.06,0.18,-0.97,-0.131042,-19.968075,9.062745,-163.974808
31,5436,-1328,5856,-1586,164,-253,-0.06,0.2,-0.97,-0.136475,-21.801195,9.30258,-163.326904
32,5056,-2308,5384,-1358,208,-246,-0.05,0.21,-0.97,-0.140625,-23.584303,9.459602,-162.849899
33,5588,-3048,5220,-1154,225,-242,-0.05,0.23,-0.96,-0.144592,-25.142212,9.562126,-162.418777
34,4736,-4012,5132,-1028,312,-174,-0.05,0.24,-0.96,-0.148438,-26.496065,9.652631,-162.012955
35,4252,-4608,5204,-814,247,-196,-0.05,0.25,-0.96,-0.151672,-27.741112,9.611044,-161.714844
36,5196,-4608,5688,-485,126,-225,-0.05,0.26,-0.95,-0.154785,-28.717598,9.638877,-161.411957
37,5612,-4672,7524,-236,41,-97,-0.05,0.26,-0.95,-0.157654,-29.291683,9.834575,-161.081436
38,4892,-5516,7632,-178,13,37,-0.05,0.26,-0.95,-0.158875,-29.584616,10.050403,-160.905289
39,4084,-6016,8112,-142,170,18,-0.05,0.27,-0.95,-0.158813,-29.853523,10.161884,-160.890091
40,3808,-5352,9544,-76,239,-53,-0.05,0.27,-0.95,-0.159363,-30.06682,10.080085,-160.865372
41,3616,-5888,11012,-16,131,-30,-0.05,0.27,-0.95,-0.160645,-30.123726,9.957868,-160.769974
42,3592,-6348,10388,-11,-63,9,-0.05,0.27,-0.95,-0.161194,-30.115128,9.939854,-160.71817
43,3540,-6800,9768,29,-69,-16,-0.05,0.27,-0.95,-0.160889,-30.147079,10.07149,-160.713837
